year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,24,385.9798699427,385.9798699427,0.0,True
1951,24,385.151629954,385.151629954,0.0,True
1952,24,384.3232799593,384.3232799593,0.0,True
1953,24,383.49503003999996,383.49503003999996,0.0,True
1954,24,382.66681996,382.66681996,0.0,True
1955,24,381.83848,381.83848,0.0,True
1956,24,381.01023,381.01023,0.0,True
1957,24,381.01023,381.01023,0.0,True
1958,24,381.01023,381.01023,0.0,True
1959,24,381.01023,381.01023,0.0,True
1960,24,381.01023,381.01023,0.0,True
1961,26,381.4085618617,381.4085618617,0.0,True
1962,35,383.2188984836,383.21889848359996,-5.684341886080802e-14,True
1963,33,381.1442534927,381.1442534927,0.0,True
1964,39,383.1020816839,383.1020816839,0.0,True
1965,39,383.7987557643,383.7987557643,0.0,True
1966,43,413.2602655938,413.2602655938,0.0,True
1967,43,504.779627945,504.779627945,0.0,True
1968,43,417.7666306568,417.7666306568,0.0,True
1969,51,691.1147746263999,691.1147746264,1.1368683772161603e-13,True
1970,56,605.8990972488,605.8990972488,0.0,True
1971,50,643.0390316782,643.0390316782,0.0,True
1972,52,770.5749828534,770.5749828534,0.0,True
1973,53,657.1317050145,657.1317050145,0.0,True
1974,56,595.9951401189,595.9951401189,0.0,True
1975,58,440.20126610420004,440.2012661042,-5.684341886080802e-14,True
1976,60,709.1545141398,709.1545141398001,1.1368683772161603e-13,True
1977,34,427.9435579169,427.9435579169,0.0,True
1978,31,458.6347173258,458.6347173258,0.0,True
1979,38,693.3091689719,693.3091689719,0.0,True
1980,30,548.5668764598,548.5668764598,0.0,True
1981,28,487.5354282927,487.5354282927,0.0,True
1982,24,623.9284806146001,623.9284806146001,0.0,True
1983,24,472.058429576,472.058429576,0.0,True
1984,22,527.7546805503999,527.7546805504,1.1368683772161603e-13,True
1985,20,426.2393777042,426.2393777042,0.0,True
1986,19,426.6736073999,426.6736073999,0.0,True
1987,22,433.0120060238,433.0120060238,0.0,True
1988,22,405.7833683408,405.7833683408,0.0,True
1989,22,570.5526652892,570.5526652892,0.0,True
1990,22,422.0330662136,422.0330662136,0.0,True
1991,22,461.4401299937,461.4401299937,0.0,True
1992,22,595.82778,595.82778,0.0,True
1993,23,647.9270800985,647.9270800985,0.0,True
1994,22,660.5974206853,660.5974206853,0.0,True
1995,31,623.9299915121,623.9299915121,0.0,True
1996,25,498.0175489619,498.0175489619,0.0,True
1997,29,800.4915056761,800.4915056761,0.0,True
1998,25,888.5147,888.5147,0.0,True
1999,30,569.7328744832,569.7328744832,0.0,True
2000,30,541.7636117816,541.7636117816,0.0,True
2001,32,611.7264594106,611.7264594106,0.0,True
2002,29,481.85009074159996,481.85009074159996,0.0,True
2003,28,576.4240166505,576.4240166505,0.0,True
2004,26,614.1043443685,614.1043443685,0.0,True
2005,23,502.6585810882,502.6585810882,0.0,True
2006,21,332.1553112415,332.1553112415,0.0,True
2007,22,299.8194615213,299.8194615213,0.0,True
2008,19,234.61185862,234.61185862,0.0,True
2009,19,274.234339661,274.234339661,0.0,True
2010,19,274.781342099,274.78134209899997,-5.684341886080802e-14,True
2011,19,267.0326274627,267.0326274627,0.0,True
2012,19,220.5403396456,220.5403396456,0.0,True
2013,19,222.3285045617,222.3285045617,0.0,True
2014,19,199.678415625,199.678415625,0.0,True
2015,20,197.2391028895,197.2391028895,0.0,True
2016,19,215.181200582,215.181200582,0.0,True
2017,23,451.5676896393,451.5676896393,0.0,True
2018,23,404.4996673174,404.4996673174,0.0,True
2019,23,515.4002517917,515.4002517917,0.0,True
