year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,430,404040.5312273557,404040.5312273557,0.0,True
1951,568,355513.7609663746,355513.7609663746,0.0,True
1952,630,450768.635924366,450768.63592436595,-5.820766091346741e-11,True
1953,622,443005.9971168775,443005.9971168775,0.0,True
1954,640,571545.8098400868,571545.8098400868,0.0,True
1955,683,630579.6543024885,630579.6543024887,1.1641532182693481e-10,True
1956,773,664664.4737626235,664664.4737626235,0.0,True
1957,763,659134.7853215097,659134.7853215097,0.0,True
1958,772,579857.0672148918,579857.0672148918,0.0,True
1959,789,646932.557290848,646932.557290848,0.0,True
1960,861,720258.094781344,720258.0947813439,-1.1641532182693481e-10,True
1961,959,806456.9843139577,806456.9843139576,-1.1641532182693481e-10,True
1962,1009,888523.8534126611,888523.8534126611,0.0,True
1963,1145,1433466.8433153236,1433466.8433153233,-2.3283064365386963e-10,True
1964,1208,1145116.9372895567,1145116.9372895567,0.0,True
1965,1284,1233386.7330404955,1233386.7330404955,0.0,True
1966,1293,1019445.1100023221,1019445.1100023221,0.0,True
1967,1319,811934.0366534278,811934.0366534279,1.1641532182693481e-10,True
1968,1353,1105394.8208978085,1105394.8208978085,0.0,True
1969,1361,1228105.6770744757,1228105.6770744757,0.0,True
1970,1475,1534739.846987863,1534739.846987863,0.0,True
1971,1537,1399952.916131138,1399952.916131138,0.0,True
1972,1674,1085749.7852098215,1085749.7852098215,0.0,True
1973,1636,1414617.1795319307,1414617.1795319307,0.0,True
1974,1671,909884.6029484671,909884.6029484671,0.0,True
1975,1779,858536.4630390664,858536.4630390664,0.0,True
1976,1664,674712.2381751174,674712.2381751174,0.0,True
1977,1532,454420.9720042806,454420.9720042806,0.0,True
1978,1447,497695.2744670723,497695.2744670723,0.0,True
1979,1386,489960.733762883,489960.733762883,0.0,True
1980,1333,500605.480007653,500605.480007653,0.0,True
1981,1178,509627.92725075193,509627.9272507519,-5.820766091346741e-11,True
1982,1157,498282.9792042504,498282.9792042504,0.0,True
1983,1145,446677.642139107,446677.642139107,0.0,True
1984,1190,480264.6021847414,480264.6021847414,0.0,True
1985,1164,534494.3062372522,534494.3062372522,0.0,True
1986,1215,581460.2588192155,581460.2588192155,0.0,True
1987,1126,566150.2256015386,566150.2256015384,-1.1641532182693481e-10,True
1988,1133,585924.9054453975,585924.9054453975,0.0,True
1989,1187,580334.3140442496,580334.3140442496,0.0,True
1990,1145,587179.9614494059,587179.9614494059,0.0,True
1991,1102,512197.2042595579,512197.20425955794,5.820766091346741e-11,True
1992,972,478483.5159973661,478483.5159973661,0.0,True
1993,981,370094.5621505472,370094.5621505472,0.0,True
1994,802,359629.5659653961,359629.5659653961,0.0,True
1995,835,331790.62735902093,331790.62735902093,0.0,True
1996,914,313994.3665187446,313994.36651874456,-5.820766091346741e-11,True
1997,919,317751.8172032828,317751.8172032828,0.0,True
1998,999,318171.1204985518,318171.1204985518,0.0,True
1999,916,338654.3122620223,338654.31226202234,5.820766091346741e-11,True
2000,986,343753.9290261694,343753.9290261694,0.0,True
2001,978,342001.7942798153,342001.7942798153,0.0,True
2002,966,347318.0461684067,347318.0461684067,0.0,True
2003,987,328843.61871576,328843.61871576,0.0,True
2004,1046,335541.0884205503,335541.0884205503,0.0,True
2005,949,309816.0045178184,309816.0045178184,0.0,True
2006,973,300833.3548276295,300833.3548276295,0.0,True
2007,910,292793.8419889442,292793.8419889442,0.0,True
2008,968,282523.25244068773,282523.2524406877,-5.820766091346741e-11,True
2009,744,279356.7073691655,279356.7073691655,0.0,True
2010,688,266265.77268150693,266265.77268150693,0.0,True
2011,776,204111.5316656976,204111.5316656976,0.0,True
2012,799,240837.7163980441,240837.7163980441,0.0,True
2013,762,254210.9210081853,254210.92100818528,-2.9103830456733704e-11,True
2014,850,244226.71193171229,244226.71193171229,0.0,True
2015,722,266929.95628029713,266929.9562802971,-5.820766091346741e-11,True
2016,787,255999.15802220392,255999.1580222039,-2.9103830456733704e-11,True
2017,693,105782.7017229521,105782.7017229521,0.0,True
2018,594,171053.3754540696,171053.3754540696,0.0,True
2019,574,148680.2607308072,148680.2607308072,0.0,True
