commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,40167.316221059096,40167.316221059096,0.0,1.0,158.48931924611142,6366090.603818945,3.2,158.48931924611142,6366090.603818945,0.0,1.0,0.0
Crustaceans,11,11,52188.17601400799,52188.17601400799,0.0,1.0,84.16730670888273,4392538.217148168,2.7588733159117584,57.39490163457966,2995335.2288121185,1397202.9883360495,1.4664596386061763,0.4664596386061764
Flatfishes,2,2,1124.4953723791,1124.4953723791,0.0,1.0,1145.2957786348377,1287879.803080193,4.058196871183961,1143.3965334443915,1285744.110652523,2135.6924276698846,1.0016610555786143,0.0016610555786143227
Herring-likes,7,7,348944.37214234704,348944.37214234704,0.0,1.0,71.90048600871555,25089269.947040856,2.7741061003104046,59.443736489386964,20742557.30708426,4346712.639956597,1.2095552913560979,0.2095552913560978
Molluscs,10,10,5710.407158962001,5710.407158962001,0.0,1.0,14.173797152149406,80938.15272730919,2.138284554155425,13.749425562726826,78514.8181650104,2423.334562298798,1.0308646777631938,0.030864677763193765
Other fishes & inverts,30,30,767776.8918181022,767776.8918181022,0.0,1.0,214.40885528944543,164618164.49240768,3.1065320707609367,127.80035810946663,98122161.72252668,66496002.769880995,1.6776858724119914,0.6776858724119913
Perch-likes,87,87,736737.6178373733,736737.6178373733,0.0,1.0,559.4869901599188,412195112.3414205,3.5017007806311335,317.4686027964406,233891062.16240892,178304050.17901155,1.762338024080634,0.762338024080634
Scorpionfishes,1,1,279.86286805000003,279.86286805000003,0.0,1.0,398.1071705534973,111415.41454237228,3.6,398.1071705534973,111415.41454237228,0.0,1.0,0.0
Sharks & rays,7,7,4520.9815437157,4520.9815437157,0.0,1.0,1363.5230160343456,6164462.389922843,4.104663732225143,1272.51740811783,5753027.716157649,411434.6737651946,1.0715161987851476,0.07151619878514769
Tuna & billfishes,16,16,194751.92085138403,194751.92085138403,0.0,1.0,2554.159861129002,497427539.1163774,4.404660447110555,2538.9868239407288,494472560.97881174,2954978.1375656724,1.0059760204524115,0.005976020452411502
