functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,32439.960181065304,3.5405091820996764,347.143615316852,11261325.05798973
Jellyfish,1391.1674149021,3.347215881364094,222.44153398455717,309453.41380015406
Large bathydemersals (>=90 cm),11.260100452,3.6706506980434352,468.4364683200258,5274.641688663606
Large bathypelagics (>=90 cm),10.901996807,4.34,2187.761623949552,23850.97023877515
Large benthopelagics (>=90 cm),12792.292512708698,2.6281367607736374,42.475329911189625,543356.8447977429
Large demersals (>=90 cm),29039.2386792929,3.986509227552068,969.4138664348496,28151040.646417767
Large pelagics (>=90 cm),24928.092757163,4.3806574245623775,2402.46696458487,59888919.339191474
Large rays (>=90 cm),3484.9321812237995,3.4184697903790666,262.1016713787396,913406.5493403145
Large reef assoc. fish (>=90 cm),16556.7907055644,3.7851445408324302,609.7397955889408,10095334.180419711
Large sharks (>=90 cm),8627.445655075198,4.174993932455778,1496.2147522769305,12908511.463591019
"Lobsters, crabs",49996.9489793575,3.9044725864610355,802.5509006508571,40125096.43317831
Medium bathydemersals (30 - 89 cm),49.2032225372,3.942727996963339,876.4517186109786,43124.248953927374
Medium benthopelagics (30 - 89 cm),20945.236180438496,3.027603966506247,106.56239346899419,2231974.4991609
Medium demersals (30 - 89 cm),364107.47405114747,3.427953755440533,267.88830567165894,97540134.30594942
Medium pelagics (30 - 89 cm),174280.20743844478,2.510154524963431,32.37088142638826,5641603.929956245
Medium reef assoc. fish (30 - 89 cm),73891.01690089628,3.95915492333414,910.2379185809588,67258405.42570227
Other demersal invertebrates,96781.75823547189,2.1345278277135655,13.631003449890223,1319232.4803941587
Shrimps,141753.4705708743,2.833538302065758,68.16136861536363,9662110.560088465
Small benthopelagics (<30 cm),2209.0179212141,3.148026664296793,140.6133853616003,310617.4882263595
Small demersals (<30 cm),671.1049766717,3.8751328870935824,750.1236999511916,503411.74815663375
Small pelagics (<30 cm),492587.18340061203,3.1675854190951394,147.09076920452813,72455027.70668799
Small reef assoc. fish (<30 cm),2251.6567992402,3.3012322257398483,200.09315207814993,450541.1063581697
Small to medium flatfishes (<90 cm),462.7281089285,3.7279074645430508,534.4504714941663,247305.25599044075
Small to medium rays (<90 cm),6.7364556287,3.5599122349267054,363.0046889921986,2445.364980405989
