commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,2,2,6709.3245443318,6709.3245443318,0.0,1.0,844.1356261787681,5663579.875466102,3.249251565958956,844.002542882265,5662686.976438433,892.899027668871,1.0001576811558512,0.00015768115585129217
Crustaceans,13,13,4964.3887234192,4964.3887234192,0.0,1.0,627.1276716058204,3113305.541064074,2.8789998718295444,278.3781825309279,1381977.5102024702,1731328.0308616036,2.2527903081490455,1.2527903081490457
Flatfishes,5,5,708.0938745324,708.0938745324,0.0,1.0,13606.868182629156,9634940.011689516,4.082583308070047,10245.504488835037,7254778.970038298,2380161.041651218,1.328081813585377,0.328081813585377
Herring-likes,4,4,12210.0528919653,12210.0528919653,0.0,1.0,207.14785827070696,2529286.305942664,2.727678058956271,176.91350123319307,2160123.2073600558,369163.09858260816,1.1708990937761241,0.1708990937761241
Molluscs,3,3,54.2411958663,54.2411958663,0.0,1.0,416.4625966786333,22589.429277433646,2.929577439148401,323.92027113884626,17569.822871907163,5019.606405526483,1.285694764376507,0.28569476437650715
Other fishes & inverts,29,29,29016.4258695959,29016.4258695959,0.0,1.0,6025.635404022907,174842403.01804322,3.4820950476467667,1695.430958438635,49195346.722552575,125647056.29549065,3.554043515621578,2.554043515621578
Perch-likes,119,119,84241.85977552248,84241.85977552248,0.0,1.0,7269.646666236514,612408555.0746908,3.6916363554123293,3176.1399891373353,267563939.5923369,344844615.4823539,2.2888306847617907,1.2888306847617905
Scorpionfishes,1,1,250.9686733924,250.9686733924,0.0,1.0,5929.07559285558,1488012.2359822225,3.9,5929.07559285558,1488012.2359822225,0.0,1.0,0.0
Sharks & rays,6,6,2672.3666291536997,2672.3666291536997,0.0,1.0,10674.580495255244,28526392.69573509,4.084932438265851,10317.860142955036,27573105.13030806,953287.5654270276,1.0345730943585016,0.03457309435850169
Tuna & billfishes,11,11,6272.619603667699,6272.619603667699,0.0,1.0,31684.012467714518,198741757.7278379,4.456006237488455,31359.40255954844,196705603.25433058,2036154.473507315,1.010351278457862,0.010351278457862068
