functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,2114.4409717251,3.680108674023477,478.7498754846293,1012288.3519329902
Large bathydemersals (>=90 cm),2.0806967013,4.35,2238.7211385683377,4658.09968814972
Large benthopelagics (>=90 cm),3370.8985550805,4.374933822256824,2371.0123835390827,7992442.217749867
Large demersals (>=90 cm),340.3275457064,3.888387517476615,773.370349463076,263199.2329548695
Large pelagics (>=90 cm),3167.3913382056994,4.46240599647297,2900.053410943986,9185604.054157875
Large rays (>=90 cm),9.3943489425,3.82,660.6934480075957,6206.784794606836
Large reef assoc. fish (>=90 cm),22.8097965316,4.334319658008501,2159.333179468344,49253.950467605835
Large sharks (>=90 cm),1108.202529127,4.046787476690605,1113.749383610505,1234259.883730799
Medium bathydemersals (30 - 89 cm),6.0514155556,3.35,223.872113856834,1354.7431922582996
Medium benthopelagics (30 - 89 cm),885.2306450353,3.697116184450669,497.8702596985713,440730.0111368586
Medium demersals (30 - 89 cm),17195.877675224398,3.314853858459854,206.46852654296723,3550407.5262166862
Medium pelagics (30 - 89 cm),1513.1254215854003,3.8130286749935025,650.1726176214379,983792.7161417215
Medium reef assoc. fish (30 - 89 cm),2679.0030670261,3.3140745636651405,206.0983731510502,552138.173780753
Other demersal invertebrates,3700.5447993996,2.1,12.589254117941675,46587.09885446906
Shrimps,5931.7524407129,3.32347899553537,210.61000359113845,1249286.4028402881
Small benthopelagics (<30 cm),383.72915720029994,3.630693488596651,427.26123215854494,163952.59252056014
Small demersals (<30 cm),237.64006336030002,3.3043565158676653,201.53780111553445,47893.45582659115
Small pelagics (<30 cm),12325.2390197657,2.9720641306518587,93.77004634449287,1155738.2340903815
Small reef assoc. fish (<30 cm),92.0890235281,3.9969787981370755,993.0675665791254,91450.62250369809
Small to medium flatfishes (<90 cm),726.8621348493998,3.1401616037398377,138.0898009948221,100372.24755202516
