year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,153,34424.9097308818,34424.9097308818,0.0,True
1951,157,34876.6010836167,34876.6010836167,0.0,True
1952,144,35304.7028513807,35304.7028513807,0.0,True
1953,142,35745.8633280957,35745.8633280957,0.0,True
1954,143,36183.9420056952,36183.9420056952,0.0,True
1955,142,36618.0783957814,36618.0783957814,0.0,True
1956,153,37070.0845331407,37070.084533140696,-7.275957614183426e-12,True
1957,157,37789.35300836,37789.35300836,0.0,True
1958,154,38099.4797415376,38099.4797415376,0.0,True
1959,154,38911.3381851419,38911.3381851419,0.0,True
1960,155,39459.6457831912,39459.6457831912,0.0,True
1961,155,39935.0734444043,39935.0734444043,0.0,True
1962,162,43987.5768935583,43987.5768935583,0.0,True
1963,171,41273.6800550015,41273.680055001496,-7.275957614183426e-12,True
1964,123,58684.3989131229,58684.3989131229,0.0,True
1965,112,65753.3044560219,65753.3044560219,0.0,True
1966,126,62027.5797331452,62027.5797331452,0.0,True
1967,139,70595.6088885491,70595.60888854909,-1.4551915228366852e-11,True
1968,133,68442.4659147407,68442.46591474071,1.4551915228366852e-11,True
1969,176,64190.7771057654,64190.7771057654,0.0,True
1970,171,83858.8702604184,83858.87026041839,-1.4551915228366852e-11,True
1971,194,148541.3526542789,148541.3526542789,0.0,True
1972,209,152155.3993661106,152155.3993661106,0.0,True
1973,207,149639.3049501999,149639.3049501999,0.0,True
1974,215,152493.9465823695,152493.9465823695,0.0,True
1975,172,150141.3830660237,150141.3830660237,0.0,True
1976,198,152231.254414856,152231.254414856,0.0,True
1977,174,156183.4368667079,156183.4368667079,0.0,True
1978,145,154005.9450710517,154005.9450710517,0.0,True
1979,155,156818.2294794452,156818.2294794452,0.0,True
1980,156,159246.65269821222,159246.65269821222,0.0,True
1981,239,187313.6389070036,187313.6389070036,0.0,True
1982,234,203793.2624666478,203793.2624666478,0.0,True
1983,270,217654.3732629582,217654.3732629582,0.0,True
1984,261,228734.858236125,228734.858236125,0.0,True
1985,259,247861.0263322397,247861.0263322397,0.0,True
1986,269,267291.6491878295,267291.6491878295,0.0,True
1987,275,287594.0721739737,287594.0721739737,0.0,True
1988,277,306995.6520200684,306995.6520200684,0.0,True
1989,244,325493.58470767,325493.58470767,0.0,True
1990,260,344823.9165654251,344823.9165654251,0.0,True
1991,279,364706.1288819316,364706.1288819316,0.0,True
1992,272,385739.3181157904,385739.3181157904,0.0,True
1993,264,402710.0457204085,402710.0457204085,0.0,True
1994,293,420076.242216474,420076.24221647397,-5.820766091346741e-11,True
1995,286,437210.5074360897,437210.5074360897,0.0,True
1996,299,451823.5276226297,451823.5276226297,0.0,True
1997,267,464579.8992167043,464579.8992167043,0.0,True
1998,276,477792.2345120822,477792.2345120822,0.0,True
1999,258,491035.1745101063,491035.1745101063,0.0,True
2000,271,502429.0019503277,502429.0019503277,0.0,True
2001,258,517179.9754964419,517179.9754964419,0.0,True
2002,283,528569.3426929697,528569.3426929697,0.0,True
2003,268,499421.5097773996,499421.5097773996,0.0,True
2004,260,541749.1441184365,541749.1441184365,0.0,True
2005,273,543090.3710477597,543090.3710477597,0.0,True
2006,260,535309.2361782382,535309.2361782382,0.0,True
2007,265,528160.0119141168,528160.0119141168,0.0,True
2008,253,519714.1697952538,519714.1697952538,0.0,True
2009,270,509177.9318926499,509177.9318926499,0.0,True
2010,257,493278.3049887813,493278.3049887813,0.0,True
2011,285,480443.2444578911,480443.2444578911,0.0,True
2012,303,472922.9075836917,472922.9075836917,0.0,True
2013,272,459238.3168214098,459238.3168214098,0.0,True
2014,295,485999.3195862206,485999.3195862206,0.0,True
2015,278,463542.9903163591,463542.9903163591,0.0,True
2016,268,434988.3969157097,434988.3969157097,0.0,True
2017,240,573012.0815896719,573012.0815896719,0.0,True
2018,268,566546.1007447426,566546.1007447426,0.0,True
2019,249,532269.8890131603,532269.8890131603,0.0,True
