unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
HS_087,"Pacific, Southeast",High Seas,1950,3.3098835769,3.3098835769,0.0,1.0,1.0,1.0,11215.347075336864,11215.347075336864,11215.347075336864,11215.347075336864,11215.347075336864,available
HS_087,"Pacific, Southeast",High Seas,1951,10.6959967486,10.6959967486,0.0,1.0,1.0,1.0,36242.759923470236,36242.759923470236,36242.759923470236,36242.759923470236,36242.759923470236,available
HS_087,"Pacific, Southeast",High Seas,1952,22.2475805645,22.2475805645,0.0,1.0,3.0,3.0,75283.46293079774,75283.46293079774,75283.46293079774,75204.95147482111,75204.95147482111,available
HS_087,"Pacific, Southeast",High Seas,1953,17.622123716600004,17.622123716600004,0.0,1.0,3.0,3.0,59426.12935418305,59426.12935418305,59426.12935418305,59199.37776303044,59199.37776303044,available
HS_087,"Pacific, Southeast",High Seas,1954,48.09101579610001,48.09101579610001,0.0,1.0,17.0,17.0,162226.8419820093,162226.8419820093,162226.8419820093,162019.54965377974,162010.69373614117,available
HS_087,"Pacific, Southeast",High Seas,1955,11.317274383,11.317274383,0.0,1.0,1.0,1.0,38347.922881034516,38347.922881034516,38347.922881034516,38347.922881034516,38347.922881034516,available
HS_087,"Pacific, Southeast",High Seas,1956,14.2988214518,14.2988214518,0.0,1.0,3.0,3.0,48152.19871002857,48152.19871002857,48152.19871002857,47968.07813456235,47968.07813456235,available
HS_087,"Pacific, Southeast",High Seas,1957,122.1716325815,122.1716325815,0.0,1.0,18.0,18.0,145221.5661307479,145221.5661307479,145221.5661307479,143569.78184862054,141787.94583861838,available
HS_087,"Pacific, Southeast",High Seas,1958,111.10952120500001,111.10952120500001,0.0,1.0,18.0,18.0,240849.97113547174,240849.97113547171,240849.97113547171,239588.47994894924,238594.76366327918,available
HS_087,"Pacific, Southeast",High Seas,1959,0.3951071276,0.3951071276,0.0,1.0,2.0,2.0,316.83515068781077,316.83515068781077,316.83515068781077,316.83515068781077,316.83515068781077,available
