taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Pandalopsis japonica,Crabs and shrimps,1.000000,single,high,238.86,0.000000,95.896642,27.047208,56.071592,87.690287,88.352076,88.352076,181.735308,181.735308,185.151605,112.940911,44.389715,185.151605,181.735308,112.940911,112.940911,44.389715,44.389715,155.239894,187.577636
Pandalus kessleri,Crabs and shrimps,1.000000,single,high,203.576,0.000000,95.896642,27.047208,56.071592,87.690287,88.352076,88.352076,181.735308,181.735308,185.151605,112.940911,44.389715,185.151605,181.735308,112.940911,112.940911,44.389715,44.389715,155.239894,187.577636
Oncorhynchus masou,Salmon,1.000000,single,high,150.563,0.000000,537.793674,94.024526,104.598466,157.176060,157.620728,47.759081,685.406991,685.406991,696.719298,75.247908,24.548027,696.719298,685.406991,75.247908,75.247908,24.548027,24.548027,105.886534,808.068303
Isurus,Unresolved,,,unresolved,115.673,,,,,,,,,,,,,,,,,,,,
Paralithodes brevipes,Crabs and shrimps,1.000000,single,high,111.992,0.000000,95.896642,27.047208,56.071592,87.690287,88.352076,88.352076,181.735308,181.735308,185.151605,112.940911,44.389715,185.151605,181.735308,112.940911,112.940911,44.389715,44.389715,155.239894,187.577636
Metapenaeus,Crabs and shrimps,1.000000,single,high,78.602,0.000000,95.896642,27.047208,56.071592,87.690287,88.352076,88.352076,181.735308,181.735308,185.151605,112.940911,44.389715,185.151605,181.735308,112.940911,112.940911,44.389715,44.389715,155.239894,187.577636
Mola mola,Unresolved,,,unresolved,33.928,,,,,,,,,,,,,,,,,,,,
Magallana gigas,2nd level benthos,1.000000,single,medium,25.65,0.000000,10.000000,5.280025,5.280025,4.253960,4.253960,2.190789,4.011903,4.011903,4.101044,2.575732,2.017588,4.101044,4.011903,2.575732,2.575732,2.017588,2.017588,2.983493,4.120985
Xiphias gladius,Unresolved,,,unresolved,7.067,,,,,,,,,,,,,,,,,,,,
Decapterus,Unresolved,,,unresolved,6.812,,,,,,,,,,,,,,,,,,,,
Scomberomorus niphonius,Unresolved,,,unresolved,5.272,,,,,,,,,,,,,,,,,,,,
Panulirus,Crabs and shrimps,1.000000,single,high,4.606,0.000000,95.896642,27.047208,56.071592,87.690287,88.352076,88.352076,181.735308,181.735308,185.151605,112.940911,44.389715,185.151605,181.735308,112.940911,112.940911,44.389715,44.389715,155.239894,187.577636
Rachycentron canadum,Unresolved,,,unresolved,2.341,,,,,,,,,,,,,,,,,,,,
Coregonus,Salmon,1.000000,single,high,1.999,0.000000,537.793674,94.024526,104.598466,157.176060,157.620728,47.759081,685.406991,685.406991,696.719298,75.247908,24.548027,696.719298,685.406991,75.247908,75.247908,24.548027,24.548027,105.886534,808.068303
Haliotis,2nd level benthos,1.000000,single,medium,1.196,0.000000,10.000000,5.280025,5.280025,4.253960,4.253960,2.190789,4.011903,4.011903,4.101044,2.575732,2.017588,4.101044,4.011903,2.575732,2.575732,2.017588,2.017588,2.983493,4.120985
Seriola dumerili,Unresolved,,,unresolved,1.059,,,,,,,,,,,,,,,,,,,,
Saurida,Unresolved,,,unresolved,1.048,,,,,,,,,,,,,,,,,,,,
Prionace glauca,Unresolved,,,unresolved,0.959,,,,,,,,,,,,,,,,,,,,
Echinozoa,2nd level benthos,1.000000,single,medium,0.092,0.000000,10.000000,5.280025,5.280025,4.253960,4.253960,2.190789,4.011903,4.011903,4.101044,2.575732,2.017588,4.101044,4.011903,2.575732,2.575732,2.017588,2.017588,2.983493,4.120985
Lates calcarifer,Unresolved,,,unresolved,0.038,,,,,,,,,,,,,,,,,,,,
Rhopilema hispidum,Jellyfish,1.000000,single,high,0.014,0.000000,192.167837,44.696122,82.346732,2095.248026,2102.656168,52.566404,13084.005263,13084.005263,13306.933792,79.878041,25.489001,13306.933792,13084.005263,79.878041,79.878041,25.489001,25.489001,115.418293,15241.148516
Scaridae,Unresolved,,,unresolved,0.01,,,,,,,,,,,,,,,,,,,,
Rachycentridae,Unresolved,,,unresolved,0.007,,,,,,,,,,,,,,,,,,,,
Chanos chanos,Unresolved,,,unresolved,0.005,,,,,,,,,,,,,,,,,,,,
Pinctada,2nd level benthos,1.000000,single,medium,0.001,0.000000,10.000000,5.280025,5.280025,4.253960,4.253960,2.190789,4.011903,4.011903,4.101044,2.575732,2.017588,4.101044,4.011903,2.575732,2.575732,2.017588,2.017588,2.983493,4.120985
Scombroidei,Unresolved,,,unresolved,0.001,,,,,,,,,,,,,,,,,,,,
Sphyraena barracuda,Unresolved,,,unresolved,0.0,,,,,,,,,,,,,,,,,,,,
Isurus oxyrinchus,Unresolved,,,unresolved,0.0,,,,,,,,,,,,,,,,,,,,
