functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,4,4,558.7673577047001,558.7673577047001,0.0,1.0,8905.88333812499,4976316.900870414,4.016065264355878,8394.433206065329,4690535.261981718,285781.6388886962,1.0609272978299613,0.06092729782996141
Large bathydemersals (>=90 cm),4,4,756.4523795283,756.4523795283,0.0,1.0,12662.56667719929,9578628.693903161,4.120948503154419,11493.376075857423,8694191.681395981,884437.0125071798,1.1017273422208664,0.1017273422208665
Large bathypelagics (>=90 cm),1,1,18.1818635414,18.1818635414,0.0,1.0,15463.812886046735,281160.9357238446,4.22,15463.812886046735,281160.9357238446,0.0,1.0,0.0
Large benthopelagics (>=90 cm),14,14,708.9739081239,708.9739081239,0.0,1.0,5908.311009605183,4188838.346891252,3.6657023260636428,2938.7232281756246,2083478.091974156,2105360.254917096,2.0105027084408675,1.0105027084408678
Large demersals (>=90 cm),5,5,1113.0577576017,1113.0577576017,0.0,1.0,26652.87460952045,29666188.846512116,4.216813310250308,15316.890481549222,17048583.772824,12617605.073688116,1.74009696299824,0.7400969629982398
Large pelagics (>=90 cm),25,25,5694.3822374086,5694.3822374086,0.0,1.0,6836.636813893045,38930423.23664628,3.936798992318635,6620.0852217860665,37697295.69706975,1233127.5395765305,1.0327112997570376,0.03271129975703755
Large rays (>=90 cm),5,5,82.75049621390002,82.75049621390002,0.0,1.0,2604.7081860506037,215540.8948880949,3.4627764772810075,1600.0961105864415,132408.7471409595,83132.1477471354,1.6278448330806627,0.6278448330806629
Large reef assoc. fish (>=90 cm),6,6,3.5009390679999997,3.5009390679999997,0.0,1.0,15999.096321343155,56011.86136408533,4.201205527560184,14617.207552673513,51173.95298621937,4837.908377865962,1.0945384926423167,0.09453849264231674
Large sharks (>=90 cm),39,39,1358.7797174190002,1358.7797174190002,0.0,1.0,14165.91534065449,19248358.44355599,4.131551525587584,11864.309508298713,16120983.121057684,3127375.322498305,1.1939940820614867,0.1939940820614866
"Lobsters, crabs",11,11,1419.0914499471,1419.0914499471,0.0,1.0,378.02396350828104,536450.5744897162,2.7830544534646937,208.8369432743123,296358.7206336641,240091.8538560521,1.8101393248786333,0.8101393248786332
Medium bathydemersals (30 - 89 cm),6,6,505.1113549293,505.1113549293,0.0,1.0,4248.990147820489,2146213.1706468537,3.6573582199551034,2866.175328686396,1447737.7037377171,698475.4669091366,1.482459954662946,0.48245995466294606
Medium bathypelagics (30 - 89 cm),8,8,361.09855028939995,361.09855028939995,0.0,1.0,8309.661630620043,3000606.768212349,3.9188687402720577,6273.873886026669,2265486.7649427545,735120.0032695946,1.3244865583172674,0.3244865583172674
Medium benthopelagics (30 - 89 cm),15,15,4811.347037823901,4811.347037823901,0.0,1.0,5854.522433605467,28168139.168801237,3.8506433717894044,5114.139068995521,24605897.86063108,3562241.3081701584,1.1447718481295361,0.14477184812953606
Medium demersals (30 - 89 cm),17,17,4096.7833925815,4096.7833925815,0.0,1.0,1425.2625894387493,5838992.106480373,3.375411987273899,1231.635639587301,5045744.433972749,793247.6725076241,1.157211226784838,0.15721122678483807
Medium pelagics (30 - 89 cm),20,20,6565.7265544704005,6565.7265544704005,0.0,1.0,5041.61769768649,33101883.19518811,3.277752930442804,919.2314724532096,6035422.488390964,27066460.706797145,5.484600830987231,4.484600830987231
Medium reef assoc. fish (30 - 89 cm),24,24,416.7491187495,416.7491187495,0.0,1.0,2995.1587933243145,1248229.7876327238,3.1309347783557433,592.1204567104023,246765.67852761163,1001464.1091051121,5.058360607847068,4.058360607847068
Other demersal invertebrates,15,15,1499.9069595585001,1499.9069595585001,0.0,1.0,20.908321265497985,31360.536578805415,2.003599352024172,20.216820755750454,30323.350151696843,1037.1864271085724,1.034204216286126,0.03420421628612606
Shrimps,1,1,346.4406094033,346.4406094033,0.0,1.0,1012.4633005057666,350758.40282569424,3.31,1012.4633005057666,350758.40282569424,0.0,1.0,0.0
Small benthopelagics (<30 cm),3,3,12.4407369775,12.4407369775,0.0,1.0,662.5336446545745,8242.40681189201,3.1657528833057436,657.2180225760176,8176.276555740892,66.13025615111746,1.0080880649890303,0.008088064989030338
Small pelagics (<30 cm),11,11,83.0208036455,83.0208036455,0.0,1.0,21859.829654000765,1814820.6254288757,3.988238347428056,7723.030041699036,641172.1606401933,1173648.4647886823,2.830473212712208,1.8304732127122076
Small reef assoc. fish (<30 cm),3,3,0.0017804469,0.0017804469,0.0,1.0,1734.8009024010587,3.0887208887971678,3.4889277433660055,1730.492220156808,3.081049508852306,0.007671379944861556,1.0024898593556582,0.0024898593556580504
Small to medium flatfishes (<90 cm),5,5,5.206877030600001,5.206877030600001,0.0,1.0,2522.0651243682714,13132.082965750487,3.599586581407751,2410.6830747255353,12552.130329844576,579.9526359059109,1.0462035224831108,0.046203522483110805
Small to medium rays (<90 cm),1,1,32.2181708923,32.2181708923,0.0,1.0,3256.724252295237,104925.6985095459,3.7,3256.724252295237,104925.6985095459,0.0,1.0,0.0
Small to medium sharks (<90 cm),2,2,0.927371557,0.927371557,0.0,1.0,22754.80520925493,21102.159136138453,4.337056502186857,21958.901295139825,20364.060484083137,738.098652055316,1.0362451610587302,0.03624516105873017
