taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Marine finfishes not identified,Demesral fish (≤ 30 cm) | Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.385470 | 0.123077 | 0.491453,model_catch,low,5351658.523,140.953883,177.371403,91.310768,295.208302,4269.898312,4574.511297,1801.225895,6846.436700,6846.436700,6846.436700,67.536573,32.007796,6846.436700,6846.436700,67.536573,67.536573,32.007796,32.007796,70.113483,7370.741192
Priacanthus,Bigeyes (priacanthids),1.000000,single,high,4439431.951,140.953883,283.896083,139.392295,456.881620,10688.374283,10967.724493,3597.413634,16970.336092,16970.336092,16970.336092,214.616191,96.945487,16970.336092,16970.336092,214.616191,214.616191,96.945487,96.945487,226.201493,17690.628268
Penaeidae,Shrimps,1.000000,single,high,4293768.542,140.953883,20.606299,14.077679,22.715542,131.710720,131.710720,125.125184,130.894857,130.894857,130.894857,12.255972,8.448598,130.894857,130.894857,12.255972,12.255972,8.448598,8.448598,12.680707,136.520004
Loliginidae,Cephalopods,1.000000,single,high,4279272.653,140.953883,170.518341,89.274901,176.937394,1050.872908,1075.829695,537.914847,1659.687874,1659.687874,1659.687874,31.362197,16.184075,1659.687874,1659.687874,31.362197,31.362197,16.184075,16.184075,32.286772,1775.112325
Scomber japonicus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,4253440.103,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Portunus trituberculatus,Crabs,1.000000,single,high,3963780.828,140.953883,33.254785,21.389991,53.354334,151.084056,151.084056,143.529853,173.938876,173.938876,173.938876,13.215653,8.004370,173.938876,173.938876,13.215653,13.215653,8.004370,8.004370,13.539814,184.933079
Monacanthidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,3962408.345,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Trachysalambria curvirostris,Shrimps,1.000000,single,high,3907800.117,140.953883,20.606299,14.077679,22.715542,131.710720,131.710720,125.125184,130.894857,130.894857,130.894857,12.255972,8.448598,130.894857,130.894857,12.255972,12.255972,8.448598,8.448598,12.680707,136.520004
Larimichthys crocea,Juvenile large croakers | Croakers (> 30 cm),0.200000 | 0.800000,model_catch,medium,3769190.843,140.953883,265.549442,131.197840,368.043932,2939.153653,3022.907916,1769.605312,3691.420719,3691.420719,3691.420719,92.784491,44.082214,3691.420719,3691.420719,92.784491,92.784491,44.082214,44.082214,96.914301,3937.988659
Clupeidae,Pelagic fish (≤ 30 cm) | Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.754132 | 0.049587 | 0.196281,model_catch,low,3540793.614,140.953883,94.940534,52.342971,87.541141,1833.804999,1853.890312,743.939069,2045.820774,2045.820774,2045.820774,37.402647,21.641048,2045.820774,2045.820774,37.402647,37.402647,21.641048,21.641048,39.426311,2139.974971
Muraenesox cinereus,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,3307959.703,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Portunus pelagicus,Crabs,1.000000,single,high,3288014.824,140.953883,33.254785,21.389991,53.354334,151.084056,151.084056,143.529853,173.938876,173.938876,173.938876,13.215653,8.004370,173.938876,173.938876,13.215653,13.215653,8.004370,8.004370,13.539814,184.933079
Engraulidae,Pelagic fish (≤ 30 cm),1.000000,single,medium,3259139.244,140.953883,60.479203,36.078840,45.982610,395.888053,395.888053,376.093650,393.787233,393.787233,393.787233,20.916473,13.510088,393.787233,393.787233,20.916473,20.916473,13.510088,13.510088,21.939981,405.784084
Pampus,Pomfret (stromateids),1.000000,single,high,3141062.387,140.953883,342.280115,164.146984,260.083928,1585.623721,1650.152477,1567.644853,2274.191060,2274.191060,2274.191060,105.127985,50.974766,2274.191060,2274.191060,105.127985,105.127985,50.974766,50.974766,111.155847,2438.947747
Nemipteridae,Threadfin bream (nemipterids),1.000000,single,high,3102945.198,140.953883,158.552335,83.774152,197.082776,3502.459341,3796.144916,1780.391965,4710.704014,4710.704014,4710.704014,105.183965,52.828865,4710.704014,4710.704014,105.183965,105.183965,52.828865,52.828865,109.611209,5115.038689
Sepiidae,Cephalopods,1.000000,single,high,2938421.515,140.953883,170.518341,89.274901,176.937394,1050.872908,1075.829695,537.914847,1659.687874,1659.687874,1659.687874,31.362197,16.184075,1659.687874,1659.687874,31.362197,31.362197,16.184075,16.184075,32.286772,1775.112325
Decapterus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,2787864.256,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Teuthida,Cephalopods,1.000000,single,high,2520688.549,140.953883,170.518341,89.274901,176.937394,1050.872908,1075.829695,537.914847,1659.687874,1659.687874,1659.687874,31.362197,16.184075,1659.687874,1659.687874,31.362197,31.362197,16.184075,16.184075,32.286772,1775.112325
Saurida tumbil,Lizard fish (synodontids),1.000000,single,high,2376467.307,140.953883,667.104795,294.137165,674.482249,9604.557184,10115.319409,2437.791978,16798.641648,16798.641648,16798.641648,88.036589,38.159556,16798.641648,16798.641648,88.036589,88.036589,38.159556,38.159556,92.540170,18119.633615
Scombroidei,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,2367798.338,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Decapoda,Zooplankton | Benthic crustaceans | Shrimps | Crabs,0.256968 | 0.051821 | 0.485720 | 0.205490,catch_composition,low,2362914.419,140.953883,20.231565,13.734934,25.090250,130.411041,130.411041,95.393377,134.682411,134.682411,134.682411,10.649241,7.289446,134.682411,134.682411,10.649241,10.649241,7.289446,7.289446,10.971178,140.501610
Auxis thazard,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,2320946.733,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Priacanthidae,Bigeyes (priacanthids),1.000000,single,high,2037784.634,140.953883,283.896083,139.392295,456.881620,10688.374283,10967.724493,3597.413634,16970.336092,16970.336092,16970.336092,214.616191,96.945487,16970.336092,16970.336092,214.616191,214.616191,96.945487,96.945487,226.201493,17690.628268
Ariidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,2011554.05,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Sepiida,Cephalopods,1.000000,single,high,1933877.398,140.953883,170.518341,89.274901,176.937394,1050.872908,1075.829695,537.914847,1659.687874,1659.687874,1659.687874,31.362197,16.184075,1659.687874,1659.687874,31.362197,31.362197,16.184075,16.184075,32.286772,1775.112325
Harpadon nehereus,Lizard fish (synodontids),1.000000,single,high,1914727.921,140.953883,667.104795,294.137165,674.482249,9604.557184,10115.319409,2437.791978,16798.641648,16798.641648,16798.641648,88.036589,38.159556,16798.641648,16798.641648,88.036589,88.036589,38.159556,38.159556,92.540170,18119.633615
Squillidae,Benthic crustaceans,1.000000,single,high,1800383.614,140.953883,15.812995,11.169278,22.580939,110.765161,110.765161,69.117461,113.463496,113.463496,113.463496,8.170260,5.693764,113.463496,113.463496,8.170260,8.170260,5.693764,5.693764,8.298345,118.931059
Todarodes pacificus,Cephalopods,1.000000,single,high,1752301.258,140.953883,170.518341,89.274901,176.937394,1050.872908,1075.829695,537.914847,1659.687874,1659.687874,1659.687874,31.362197,16.184075,1659.687874,1659.687874,31.362197,31.362197,16.184075,16.184075,32.286772,1775.112325
Elasmobranchii,Demersal sharks and rays | Pelagic sharks and rays,0.813468 | 0.186532,catch_composition,low,1751877.718,140.953883,420.661524,193.902610,636.334600,32064.514055,32388.465997,15001.444266,47447.371867,47447.371867,47447.371867,134.659687,58.748438,47447.371867,47447.371867,134.659687,134.659687,58.748438,58.748438,141.372985,50905.953173
Rastrelliger brachysoma,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,1719985.069,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Chondrichthyes,Demersal sharks and rays | Pelagic sharks and rays,0.813468 | 0.186532,catch_composition,low,1707091.817,140.953883,420.661524,193.902610,636.334600,32064.514055,32388.465997,15001.444266,47447.371867,47447.371867,47447.371867,134.659687,58.748438,47447.371867,47447.371867,134.659687,134.659687,58.748438,58.748438,141.372985,50905.953173
Thunnus albacares,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,1626326.169,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Stolephorus,Pelagic fish (≤ 30 cm),1.000000,single,medium,1518853.453,140.953883,60.479203,36.078840,45.982610,395.888053,395.888053,376.093650,393.787233,393.787233,393.787233,20.916473,13.510088,393.787233,393.787233,20.916473,20.916473,13.510088,13.510088,21.939981,405.784084
Scomberomorus commerson,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,1502865.98,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Rastrelliger kanagurta,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,1469580.931,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Rastrelliger,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,1441250.177,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Epinephelus,Adult groupers,1.000000,single,high,1384242.323,140.953883,539.046528,244.140000,669.483011,10399.759602,10694.630086,4010.486282,14214.100911,14214.100911,14214.100911,203.720240,90.708206,14214.100911,14214.100911,203.720240,203.720240,90.708206,90.708206,213.076898,15231.972848
Mullidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,1371662.314,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Decapterus macrosoma,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,1347860.293,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Katsuwonus pelamis,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,1285182.0,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Penaeus chinensis,Shrimps,1.000000,single,high,1236075.23,140.953883,20.606299,14.077679,22.715542,131.710720,131.710720,125.125184,130.894857,130.894857,130.894857,12.255972,8.448598,130.894857,130.894857,12.255972,12.255972,8.448598,8.448598,12.680707,136.520004
Selaroides leptolepis,Pelagic fish (≤ 30 cm),1.000000,single,medium,1185036.56,140.953883,60.479203,36.078840,45.982610,395.888053,395.888053,376.093650,393.787233,393.787233,393.787233,20.916473,13.510088,393.787233,393.787233,20.916473,20.916473,13.510088,13.510088,21.939981,405.784084
Mugilidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,1175466.212,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Ilisha elongata,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,1163810.882,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Sardinops sagax,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,1101836.203,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Sardinella lemuru,Pelagic fish (≤ 30 cm),1.000000,single,medium,1092321.186,140.953883,60.479203,36.078840,45.982610,395.888053,395.888053,376.093650,393.787233,393.787233,393.787233,20.916473,13.510088,393.787233,393.787233,20.916473,20.916473,13.510088,13.510088,21.939981,405.784084
Coryphaena hippurus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,1078982.717,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Cololabis saira,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,1035519.84,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Netuma thalassina,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.200278 | 0.799722,model_catch,medium,1021214.891,140.953883,228.824285,114.897152,408.798022,6590.793316,7071.146917,2576.928919,10677.999207,10677.999207,10677.999207,85.006417,38.522370,10677.999207,10677.999207,85.006417,85.006417,38.522370,38.522370,88.306245,11509.306401
Priacanthus macracanthus,Bigeyes (priacanthids),1.000000,single,high,991701.462,140.953883,283.896083,139.392295,456.881620,10688.374283,10967.724493,3597.413634,16970.336092,16970.336092,16970.336092,214.616191,96.945487,16970.336092,16970.336092,214.616191,214.616191,96.945487,96.945487,226.201493,17690.628268
Nemipterus virgatus,Threadfin bream (nemipterids),1.000000,single,high,970413.986,140.953883,158.552335,83.774152,197.082776,3502.459341,3796.144916,1780.391965,4710.704014,4710.704014,4710.704014,105.183965,52.828865,4710.704014,4710.704014,105.183965,105.183965,52.828865,52.828865,109.611209,5115.038689
Parastromateus niger,Benthopelagic fish,1.000000,single,low,961636.33,140.953883,57.638856,34.593347,74.650282,512.103289,553.467817,525.794426,602.712303,602.712303,602.712303,31.190871,18.283791,602.712303,602.712303,31.190871,31.190871,18.283791,18.283791,32.089433,622.065443
Mugil cephalus,Benthopelagic fish,1.000000,single,low,949666.595,140.953883,57.638856,34.593347,74.650282,512.103289,553.467817,525.794426,602.712303,602.712303,602.712303,31.190871,18.283791,602.712303,602.712303,31.190871,31.190871,18.283791,18.283791,32.089433,622.065443
Cephalopoda,Cephalopods,1.000000,single,high,945101.13,140.953883,170.518341,89.274901,176.937394,1050.872908,1075.829695,537.914847,1659.687874,1659.687874,1659.687874,31.362197,16.184075,1659.687874,1659.687874,31.362197,31.362197,16.184075,16.184075,32.286772,1775.112325
Leiognathus,Benthopelagic fish,1.000000,single,low,891413.643,140.953883,57.638856,34.593347,74.650282,512.103289,553.467817,525.794426,602.712303,602.712303,602.712303,31.190871,18.283791,602.712303,602.712303,31.190871,31.190871,18.283791,18.283791,32.089433,622.065443
Octopodidae,Cephalopods,1.000000,single,high,841025.851,140.953883,170.518341,89.274901,176.937394,1050.872908,1075.829695,537.914847,1659.687874,1659.687874,1659.687874,31.362197,16.184075,1659.687874,1659.687874,31.362197,31.362197,16.184075,16.184075,32.286772,1775.112325
Dasyatis,Demersal sharks and rays,1.000000,single,medium,824451.936,140.953883,308.686010,149.974663,602.366804,10706.101486,10781.622707,3924.510665,18846.946222,18846.946222,18846.946222,119.185901,52.155741,18846.946222,18846.946222,119.185901,119.185901,52.155741,52.155741,124.506314,20404.471037
Euthynnus affinis,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,816087.965,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Auxis,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.201681 | 0.798319,model_catch,medium,803741.611,140.953883,200.641254,102.228748,215.010584,6244.222521,6325.914048,1872.204427,7112.982475,7112.982475,7112.982475,87.969483,46.580547,7112.982475,7112.982475,87.969483,87.969483,46.580547,46.580547,93.060855,7459.131892
Pampus argenteus,Pomfret (stromateids),1.000000,single,high,794370.862,140.953883,342.280115,164.146984,260.083928,1585.623721,1650.152477,1567.644853,2274.191060,2274.191060,2274.191060,105.127985,50.974766,2274.191060,2274.191060,105.127985,105.127985,50.974766,50.974766,111.155847,2438.947747
Spratelloides gracilis,Pelagic fish (≤ 30 cm),1.000000,single,medium,757719.185,140.953883,60.479203,36.078840,45.982610,395.888053,395.888053,376.093650,393.787233,393.787233,393.787233,20.916473,13.510088,393.787233,393.787233,20.916473,20.916473,13.510088,13.510088,21.939981,405.784084
Bivalvia,Non-ceph molluscs,1.000000,single,high,749929.762,140.953883,14.712171,10.486582,17.347998,87.523778,87.523778,33.521607,92.593660,92.593660,92.593660,4.448657,3.058348,92.593660,92.593660,4.448657,4.448657,3.058348,3.058348,4.556294,96.447226
Dussumieria,Pelagic fish (≤ 30 cm),1.000000,single,medium,697208.687,140.953883,60.479203,36.078840,45.982610,395.888053,395.888053,376.093650,393.787233,393.787233,393.787233,20.916473,13.510088,393.787233,393.787233,20.916473,20.916473,13.510088,13.510088,21.939981,405.784084
Carcharhinus,Demersal sharks and rays | Pelagic sharks and rays,0.813468 | 0.186532,catch_composition,low,685947.922,140.953883,420.661524,193.902610,636.334600,32064.514055,32388.465997,15001.444266,47447.371867,47447.371867,47447.371867,134.659687,58.748438,47447.371867,47447.371867,134.659687,134.659687,58.748438,58.748438,141.372985,50905.953173
Lutjanus,Snappers,1.000000,single,high,665694.576,140.953883,554.842266,250.381754,650.642591,3230.237663,3367.037571,3198.685692,4133.430900,4133.430900,4133.430900,205.658598,91.388011,4133.430900,4133.430900,205.658598,205.658598,91.388011,91.388011,216.473302,4393.486979
Penaeus merguiensis,Shrimps,1.000000,single,high,664922.307,140.953883,20.606299,14.077679,22.715542,131.710720,131.710720,125.125184,130.894857,130.894857,130.894857,12.255972,8.448598,130.894857,130.894857,12.255972,12.255972,8.448598,8.448598,12.680707,136.520004
Octopoda,Cephalopods,1.000000,single,high,662621.716,140.953883,170.518341,89.274901,176.937394,1050.872908,1075.829695,537.914847,1659.687874,1659.687874,1659.687874,31.362197,16.184075,1659.687874,1659.687874,31.362197,31.362197,16.184075,16.184075,32.286772,1775.112325
Clupanodon thrissa,Pelagic fish (≤ 30 cm),1.000000,single,medium,647036.927,140.953883,60.479203,36.078840,45.982610,395.888053,395.888053,376.093650,393.787233,393.787233,393.787233,20.916473,13.510088,393.787233,393.787233,20.916473,20.916473,13.510088,13.510088,21.939981,405.784084
