taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Sillago,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,91698.603,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Scyllaridae,Benthic crustaceans,1.000000,single,high,91368.081,63.434269,15.812995,7.524778,11.754048,26.521997,26.521997,16.364072,26.788291,26.788291,26.788291,8.783270,6.008062,26.788291,26.788291,8.783270,8.783270,6.008062,6.008062,9.002898,27.587502
Anodontostoma chacunda,Pelagic fish (≤ 30 cm),1.000000,single,medium,90336.009,63.434269,60.479203,20.062051,24.005730,82.963782,82.963782,61.393198,82.861621,82.861621,82.861621,19.548829,12.624641,82.861621,82.861621,19.548829,19.548829,12.624641,12.624641,19.621964,85.282461
Echinoidea,Echinoderms,1.000000,single,high,87912.766,63.434269,18.617087,8.478532,18.480008,140.253147,140.253147,62.272397,232.352791,232.352791,232.352791,17.531453,9.620181,232.352791,232.352791,17.531453,17.531453,9.620181,9.620181,17.994086,246.871859
Ariomma indica,Benthopelagic fish,1.000000,single,low,86849.351,63.434269,57.638856,19.368856,32.694155,196.052075,216.299620,103.607518,258.058840,258.058840,258.058840,30.797768,18.057770,258.058840,258.058840,30.797768,30.797768,18.057770,18.057770,31.541928,269.911942
Lutjanus quinquelineatus,Snappers,1.000000,single,high,85439.462,63.434269,536.638231,98.953212,189.198021,525.090844,542.355915,515.238119,725.901962,725.901962,725.901962,163.181781,72.177790,725.901962,725.901962,163.181781,163.181781,72.177790,72.177790,164.390743,802.697922
Platycaranx talamparoides,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,85261.257,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Planiliza haematocheilus,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,83320.213,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Plotosus,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,82892.168,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Hemiramphus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,82219.063,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Scomber,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,80523.343,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Cypselurus,Pelagic fish (≤ 30 cm),1.000000,single,medium,78674.911,63.434269,60.479203,20.062051,24.005730,82.963782,82.963782,61.393198,82.861621,82.861621,82.861621,19.548829,12.624641,82.861621,82.861621,19.548829,19.548829,12.624641,12.624641,19.621964,85.282461
Sergestidae,Zooplankton | Shrimps,0.345998 | 0.654002,catch_composition,low,77708.344,63.434269,16.936545,7.834579,10.227661,20.073995,20.073995,14.701227,20.035860,20.035860,20.035860,7.702431,5.539823,20.035860,20.035860,7.702431,7.702431,5.539823,5.539823,7.845246,20.560581
Prionace glauca,Pelagic sharks and rays,1.000000,single,medium,76937.868,63.434269,899.050009,144.295011,229.748679,2824.519339,2897.782152,2752.893044,4435.601859,4435.601859,4435.601859,189.908034,82.323229,4435.601859,4435.601859,189.908034,189.908034,82.323229,82.323229,196.704573,4875.473381
Xiphias gladius,Unresolved,,,unresolved,75931.501,,,,,,,,,,,,,,,,,,,,
Scylla serrata,Crabs,1.000000,single,high,73959.967,63.434269,33.254785,12.956675,23.996119,36.393323,36.393323,34.573657,40.538687,40.538687,40.538687,13.471278,8.116499,40.538687,40.538687,13.471278,13.471278,8.116499,8.116499,13.844254,42.087223
Malacostraca,Zooplankton | Benthic crustaceans | Shrimps | Crabs,0.256968 | 0.051821 | 0.485720 | 0.205490,catch_composition,low,72517.89,63.434269,20.231565,8.871067,13.136047,23.761604,23.761604,18.870993,24.598914,24.598914,24.598914,8.943884,6.093570,24.598914,24.598914,8.943884,8.943884,6.093570,6.093570,9.137976,25.348244
Scyris indica,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,67627.495,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Metapenaeus joyneri,Shrimps,1.000000,single,high,67586.26,63.434269,20.606299,9.131660,12.790792,20.320611,20.320611,19.304581,20.277168,20.277168,20.277168,8.595684,5.924649,20.277168,20.277168,8.595684,8.595684,5.924649,5.924649,8.765007,20.714839
Gadiformes,Demesral fish (≤ 30 cm) | Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.337041 | 0.596607 | 0.066352,model_catch,low,64264.466,63.434269,113.072509,31.432521,52.084758,179.338652,182.059927,142.244102,228.825175,228.825175,228.825175,41.043362,22.377762,228.825175,228.825175,41.043362,41.043362,22.377762,22.377762,41.765729,245.604732
Cynoglossus,Demesral fish (≤ 30 cm) | Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.337041 | 0.596607 | 0.066352,model_catch,low,63100.538,63.434269,113.072509,31.432521,52.084758,179.338652,182.059927,142.244102,228.825175,228.825175,228.825175,41.043362,22.377762,228.825175,228.825175,41.043362,41.043362,22.377762,22.377762,41.765729,245.604732
Gerreidae,Benthopelagic fish,1.000000,single,low,61206.386,63.434269,57.638856,19.368856,32.694155,196.052075,216.299620,103.607518,258.058840,258.058840,258.058840,30.797768,18.057770,258.058840,258.058840,30.797768,30.797768,18.057770,18.057770,31.541928,269.911942
Panulirus longipes,Benthic crustaceans,1.000000,single,high,61158.427,63.434269,15.812995,7.524778,11.754048,26.521997,26.521997,16.364072,26.788291,26.788291,26.788291,8.783270,6.008062,26.788291,26.788291,8.783270,8.783270,6.008062,6.008062,9.002898,27.587502
Epinephelus maculatus,Adult groupers,1.000000,single,high,60882.607,63.434269,536.399665,98.921053,192.035445,393.611873,402.744057,382.606854,573.177297,573.177297,573.177297,98.963478,43.907195,573.177297,573.177297,98.963478,98.963478,43.907195,43.907195,102.370282,627.352817
Pagrus major,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,60001.739,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Caesio,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,58951.688,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Penaeus monodon,Shrimps,1.000000,single,high,56190.894,63.434269,20.606299,9.131660,12.790792,20.320611,20.320611,19.304581,20.277168,20.277168,20.277168,8.595684,5.924649,20.277168,20.277168,8.595684,8.595684,5.924649,5.924649,8.765007,20.714839
Carcharhinidae,Demersal sharks and rays | Pelagic sharks and rays,0.813468 | 0.186532,catch_composition,low,55100.053,63.434269,418.405771,80.581542,173.659330,926.508706,948.439839,867.161249,1398.188480,1398.188480,1398.188480,127.296233,56.029869,1398.188480,1398.188480,127.296233,127.296233,56.029869,56.029869,131.360768,1538.722280
Paralichthyidae,Demesral fish (≤ 30 cm) | Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.337041 | 0.596607 | 0.066352,model_catch,low,52148.543,63.434269,113.072509,31.432521,52.084758,179.338652,182.059927,142.244102,228.825175,228.825175,228.825175,41.043362,22.377762,228.825175,228.825175,41.043362,41.043362,22.377762,22.377762,41.765729,245.604732
Sillaginidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,50464.447,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Thryssa,Pelagic fish (≤ 30 cm),1.000000,single,medium,48625.9,63.434269,60.479203,20.062051,24.005730,82.963782,82.963782,61.393198,82.861621,82.861621,82.861621,19.548829,12.624641,82.861621,82.861621,19.548829,19.548829,12.624641,12.624641,19.621964,85.282461
Rachycentridae,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,48027.036,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Tylosurus crocodilus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,47317.771,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Acanthuridae,Demesral fish (≤ 30 cm),1.000000,single,medium,46027.118,63.434269,94.890207,27.885118,45.038068,129.319305,133.942490,127.245366,182.736457,182.736457,182.736457,42.102292,22.827740,182.736457,182.736457,42.102292,42.102292,22.827740,22.827740,42.763428,199.476509
Trachurus japonicus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,44027.554,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Lactarius lactarius,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,43593.0,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Lethrinus,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,43238.767,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Balistidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,42725.167,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Gymnocranius,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,40575.83,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Penaeus latisulcatus,Shrimps,1.000000,single,high,39116.178,63.434269,20.606299,9.131660,12.790792,20.320611,20.320611,19.304581,20.277168,20.277168,20.277168,8.595684,5.924649,20.277168,20.277168,8.595684,8.595684,5.924649,5.924649,8.765007,20.714839
Dussumieria elopsoides,Pelagic fish (≤ 30 cm),1.000000,single,medium,38768.359,63.434269,60.479203,20.062051,24.005730,82.963782,82.963782,61.393198,82.861621,82.861621,82.861621,19.548829,12.624641,82.861621,82.861621,19.548829,19.548829,12.624641,12.624641,19.621964,85.282461
Megalops cyprinoides,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,37102.675,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Plectorhinchus,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,36703.879,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Apostichopus japonicus,Echinoderms,1.000000,single,high,35013.082,63.434269,18.617087,8.478532,18.480008,140.253147,140.253147,62.272397,232.352791,232.352791,232.352791,17.531453,9.620181,232.352791,232.352791,17.531453,17.531453,9.620181,9.620181,17.994086,246.871859
Portunidae,Crabs,1.000000,single,high,34494.118,63.434269,33.254785,12.956675,23.996119,36.393323,36.393323,34.573657,40.538687,40.538687,40.538687,13.471278,8.116499,40.538687,40.538687,13.471278,13.471278,8.116499,8.116499,13.844254,42.087223
Haliotidae,Non-ceph molluscs,1.000000,single,high,33815.298,63.434269,14.712171,7.138150,9.865726,14.797601,14.797601,14.072519,15.301656,15.301656,15.301656,6.337314,4.346392,15.301656,15.301656,6.337314,6.337314,4.346392,4.346392,6.495924,15.811216
Batoidea,Demersal sharks and rays | Pelagic sharks and rays,0.813468 | 0.186532,catch_composition,low,31524.153,63.434269,418.405771,80.581542,173.659330,926.508706,948.439839,867.161249,1398.188480,1398.188480,1398.188480,127.296233,56.029869,1398.188480,1398.188480,127.296233,127.296233,56.029869,56.029869,131.360768,1538.722280
Istiophorus,Unresolved,,,unresolved,30687.338,,,,,,,,,,,,,,,,,,,,
Platycaranx malabaricus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,30428.7,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Nemipterus japonicus,Threadfin bream (nemipterids),1.000000,single,high,29856.401,63.434269,158.440780,40.562906,69.143093,197.386659,204.295758,173.038507,255.525547,255.525547,255.525547,52.390697,26.389157,255.525547,255.525547,52.390697,52.390697,26.389157,26.389157,54.745187,271.312978
Bothidae,Demesral fish (≤ 30 cm) | Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.337041 | 0.596607 | 0.066352,model_catch,low,29599.082,63.434269,113.072509,31.432521,52.084758,179.338652,182.059927,142.244102,228.825175,228.825175,228.825175,41.043362,22.377762,228.825175,228.825175,41.043362,41.043362,22.377762,22.377762,41.765729,245.604732
Drepane,Benthopelagic fish,1.000000,single,low,26691.157,63.434269,57.638856,19.368856,32.694155,196.052075,216.299620,103.607518,258.058840,258.058840,258.058840,30.797768,18.057770,258.058840,258.058840,30.797768,30.797768,18.057770,18.057770,31.541928,269.911942
Lateolabrax japonicus,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,25443.239,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Auxis rochei,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,25390.636,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Nibea mitsukurii,Juvenile large croakers | Croakers (> 30 cm),0.898734 | 0.101266,model_catch,low,24744.639,63.434269,180.267223,44.424915,85.824075,445.833410,453.703535,257.431403,590.130119,590.130119,590.130119,62.839178,31.157390,590.130119,590.130119,62.839178,62.839178,31.157390,31.157390,65.392286,635.256474
Meretrix lusoria,Non-ceph molluscs,1.000000,single,high,24335.411,63.434269,14.712171,7.138150,9.865726,14.797601,14.797601,14.072519,15.301656,15.301656,15.301656,6.337314,4.346392,15.301656,15.301656,6.337314,6.337314,4.346392,4.346392,6.495924,15.811216
Hemiramphidae,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,23563.899,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Istiophorus platypterus,Unresolved,,,unresolved,23341.264,,,,,,,,,,,,,,,,,,,,
Modiolus,Non-ceph molluscs,1.000000,single,high,22196.523,63.434269,14.712171,7.138150,9.865726,14.797601,14.797601,14.072519,15.301656,15.301656,15.301656,6.337314,4.346392,15.301656,15.301656,6.337314,6.337314,4.346392,4.346392,6.495924,15.811216
Istiompax indica,Unresolved,,,unresolved,21703.939,,,,,,,,,,,,,,,,,,,,
Marine pelagic fishes not identified,Pelagic fish (≤ 30 cm) | Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.740799 | 0.233265 | 0.025936,model_catch,low,20944.814,63.434269,68.650915,21.806578,29.638539,119.278344,121.222085,83.959718,127.526494,127.526494,127.526494,23.144050,14.203542,127.526494,127.526494,23.144050,23.144050,14.203542,14.203542,23.447267,132.951895
Sardinella zunasi,Pelagic fish (≤ 30 cm),1.000000,single,medium,20915.65,63.434269,60.479203,20.062051,24.005730,82.963782,82.963782,61.393198,82.861621,82.861621,82.861621,19.548829,12.624641,82.861621,82.861621,19.548829,19.548829,12.624641,12.624641,19.621964,85.282461
Muraenidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,20766.035,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Rachycentron canadum,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,20754.162,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Mierspenaeopsis hardwickii,Shrimps,1.000000,single,high,19835.727,63.434269,20.606299,9.131660,12.790792,20.320611,20.320611,19.304581,20.277168,20.277168,20.277168,8.595684,5.924649,20.277168,20.277168,8.595684,8.595684,5.924649,5.924649,8.765007,20.714839
Ibacus ciliatus,Benthic crustaceans,1.000000,single,high,19683.139,63.434269,15.812995,7.524778,11.754048,26.521997,26.521997,16.364072,26.788291,26.788291,26.788291,8.783270,6.008062,26.788291,26.788291,8.783270,8.783270,6.008062,6.008062,9.002898,27.587502
Istiophoridae,Unresolved,,,unresolved,19283.905,,,,,,,,,,,,,,,,,,,,
Panulirus polyphagus,Benthic crustaceans,1.000000,single,high,19219.693,63.434269,15.812995,7.524778,11.754048,26.521997,26.521997,16.364072,26.788291,26.788291,26.788291,8.783270,6.008062,26.788291,26.788291,8.783270,8.783270,6.008062,6.008062,9.002898,27.587502
Mierspenaeopsis sculptilis,Shrimps,1.000000,single,high,17707.035,63.434269,20.606299,9.131660,12.790792,20.320611,20.320611,19.304581,20.277168,20.277168,20.277168,8.595684,5.924649,20.277168,20.277168,8.595684,8.595684,5.924649,5.924649,8.765007,20.714839
Acanthurus,Demesral fish (≤ 30 cm),1.000000,single,medium,17607.441,63.434269,94.890207,27.885118,45.038068,129.319305,133.942490,127.245366,182.736457,182.736457,182.736457,42.102292,22.827740,182.736457,182.736457,42.102292,42.102292,22.827740,22.827740,42.763428,199.476509
Palinuridae,Benthic crustaceans,1.000000,single,high,17531.046,63.434269,15.812995,7.524778,11.754048,26.521997,26.521997,16.364072,26.788291,26.788291,26.788291,8.783270,6.008062,26.788291,26.788291,8.783270,8.783270,6.008062,6.008062,9.002898,27.587502
Terapontidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,16551.359,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Octopus vulgaris,Cephalopods,1.000000,single,high,16488.043,63.434269,165.179677,41.816994,65.692289,290.545782,293.904290,115.504386,531.624857,531.624857,531.624857,31.248602,16.100034,531.624857,531.624857,31.248602,31.248602,16.100034,16.100034,32.328440,587.981629
Solenocera crassicornis,Shrimps,1.000000,single,high,16465.839,63.434269,20.606299,9.131660,12.790792,20.320611,20.320611,19.304581,20.277168,20.277168,20.277168,8.595684,5.924649,20.277168,20.277168,8.595684,8.595684,5.924649,5.924649,8.765007,20.714839
Thunnus alalunga,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,15291.709,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Scorpaenidae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,15243.441,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Carcharhinus falciformis,Pelagic sharks and rays,1.000000,single,medium,14833.368,63.434269,899.050009,144.295011,229.748679,2824.519339,2897.782152,2752.893044,4435.601859,4435.601859,4435.601859,189.908034,82.323229,4435.601859,4435.601859,189.908034,189.908034,82.323229,82.323229,196.704573,4875.473381
Metapenaeus affinis,Shrimps,1.000000,single,high,14209.515,63.434269,20.606299,9.131660,12.790792,20.320611,20.320611,19.304581,20.277168,20.277168,20.277168,8.595684,5.924649,20.277168,20.277168,8.595684,8.595684,5.924649,5.924649,8.765007,20.714839
Marine groundfishes not identified,Demesral fish (≤ 30 cm) | Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.337041 | 0.596607 | 0.066352,model_catch,low,14183.877,63.434269,113.072509,31.432521,52.084758,179.338652,182.059927,142.244102,228.825175,228.825175,228.825175,41.043362,22.377762,228.825175,228.825175,41.043362,41.043362,22.377762,22.377762,41.765729,245.604732
Sardinella albella,Pelagic fish (≤ 30 cm),1.000000,single,medium,13862.136,63.434269,60.479203,20.062051,24.005730,82.963782,82.963782,61.393198,82.861621,82.861621,82.861621,19.548829,12.624641,82.861621,82.861621,19.548829,19.548829,12.624641,12.624641,19.621964,85.282461
Placuna placenta,Non-ceph molluscs,1.000000,single,high,13498.128,63.434269,14.712171,7.138150,9.865726,14.797601,14.797601,14.072519,15.301656,15.301656,15.301656,6.337314,4.346392,15.301656,15.301656,6.337314,6.337314,4.346392,4.346392,6.495924,15.811216
Scaridae,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,13212.304,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Seriolina nigrofasciata,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,12661.116,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Saurida undosquamis,Lizard fish (synodontids),1.000000,single,high,12120.406,63.434269,663.719518,115.585799,193.982046,601.546845,615.805491,405.200013,910.958178,910.958178,910.958178,95.587938,42.724455,910.958178,910.958178,95.587938,95.587938,42.724455,42.724455,100.049087,994.694622
Atule mate,Pelagic fish (≤ 30 cm),1.000000,single,medium,11736.971,63.434269,60.479203,20.062051,24.005730,82.963782,82.963782,61.393198,82.861621,82.861621,82.861621,19.548829,12.624641,82.861621,82.861621,19.548829,19.548829,12.624641,12.624641,19.621964,85.282461
Scarus,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,11669.973,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Thunnus,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,11596.064,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Ruditapes philippinarum,Non-ceph molluscs,1.000000,single,high,11438.522,63.434269,14.712171,7.138150,9.865726,14.797601,14.797601,14.072519,15.301656,15.301656,15.301656,6.337314,4.346392,15.301656,15.301656,6.337314,6.337314,4.346392,4.346392,6.495924,15.811216
Metapenaeus tenuipes,Shrimps,1.000000,single,high,11158.1,63.434269,20.606299,9.131660,12.790792,20.320611,20.320611,19.304581,20.277168,20.277168,20.277168,8.595684,5.924649,20.277168,20.277168,8.595684,8.595684,5.924649,5.924649,8.765007,20.714839
Acanthocybium solandri,Juvenile large pelagic fish | Pelagic fish (> 30 cm),0.899939 | 0.100061,model_catch,medium,10923.631,63.434269,92.005775,26.792459,45.737180,223.065849,230.564829,148.455132,255.179301,255.179301,255.179301,33.419239,18.716060,255.179301,255.179301,33.419239,33.419239,18.716060,18.716060,34.380036,269.191776
Acanthopagrus schlegelii,Juvenile demersal fish (> 30 cm) | Adult demersal fish (> 30 cm),0.899915 | 0.100085,model_catch,medium,10716.315,63.434269,122.316169,33.235978,55.667210,204.767879,206.522246,149.869278,252.256118,252.256118,252.256118,40.505014,22.148998,252.256118,252.256118,40.505014,40.505014,22.148998,22.148998,41.258511,269.055759
Lobotes surinamensis,Benthopelagic fish,1.000000,single,low,10347.218,63.434269,57.638856,19.368856,32.694155,196.052075,216.299620,103.607518,258.058840,258.058840,258.058840,30.797768,18.057770,258.058840,258.058840,30.797768,30.797768,18.057770,18.057770,31.541928,269.911942
Sepioteuthis lessoniana,Cephalopods,1.000000,single,high,10311.411,63.434269,165.179677,41.816994,65.692289,290.545782,293.904290,115.504386,531.624857,531.624857,531.624857,31.248602,16.100034,531.624857,531.624857,31.248602,31.248602,16.100034,16.100034,32.328440,587.981629
