functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,90.0,3.8,630.957344480193,56786.16100321737
Large benthopelagics (>=90 cm),30.03,2.03,10.71519305237606,321.7772473628531
Large pelagics (>=90 cm),15959.314014437598,4.497448621152824,3143.7544790013417,50172164.91467708
Large reef assoc. fish (>=90 cm),5814.0000000002,3.972260061919506,938.1236009655559,5454250.616013929
Large sharks (>=90 cm),240.00000000000003,4.05,1122.018454301963,269284.42903247115
"Lobsters, crabs",180.0,3.4299999999999997,269.1534803926914,48447.62647068445
Medium benthopelagics (30 - 89 cm),347.99999999970004,3.31,204.17379446695296,71052.48047443839
Medium demersals (30 - 89 cm),11286.379755124,3.6729479688105062,470.92090375370003,5314992.154390458
Medium pelagics (30 - 89 cm),3934.7568743813,4.042747237684306,1103.4362256606164,4341753.274359466
Medium reef assoc. fish (30 - 89 cm),10700.7557726553,3.6465618847173134,443.16135819168767,4742161.461887465
Small benthopelagics (<30 cm),306.3059999999,3.03,107.1519305237606,32821.2792310003
Small demersals (<30 cm),447.1605143008,3.51,323.5936569296281,144698.3060571291
Small pelagics (<30 cm),564.0,3.139148936170213,137.7681847631315,77701.25620640616
Small reef assoc. fish (<30 cm),24.630417905599998,3.51,323.5936569296281,7970.247001778094
