commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,16.7233293824,3.2,158.48931924611142,2650.469089345069
Cod-likes,299.7700453006,4.369869208572479,2343.5229374369164,702517.9771184595
Crustaceans,8303.244350224102,2.6472879494058033,44.39028664156395,368583.3967613943
Flatfishes,6.600109388900001,3.6471237299001547,443.7350454284808,2928.6998395164846
Herring-likes,2740.813190664501,2.8194916073060963,65.99204812483947,180871.87597952655
Molluscs,682.8001080967002,2.0041271882623057,10.095485009753576,6893.198255948359
Other fishes & inverts,2319.7789823148996,3.4837660360624527,304.62534641272373,706663.476088632
Perch-likes,4494.3240666384,3.7764066308958695,597.5945538402696,2685783.5854163603
Scorpionfishes,167.98048317740003,3.6885012361928373,488.0914905683503,81989.84442044888
Sharks & rays,546.1459464901001,4.1201110106149414,1318.5937430592,720144.6278389907
Tuna & billfishes,260.8923196096,4.445696249555483,2790.5913875347546,728043.8601765144
