commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,0.2247596604,0.2247596604,0.0,1.0,128.82495516931337,28.9546531749001,3.11,128.82495516931337,28.9546531749001,0.0,1.0,0.0
Cod-likes,7,7,8754.833578838501,8754.833578838501,0.0,1.0,1414.951062670836,12387661.075883856,4.13699706570263,1370.8725038754637,12001760.629235324,385900.4466485325,1.03215365299892,0.032153652998920014
Crustaceans,5,5,40.40431014580001,40.40431014580001,0.0,1.0,43.92388529490424,1774.7142842638552,2.633675433236259,43.02049798178768,1738.2135430829128,36.50074118094244,1.0209989971175835,0.020998997117583358
Flatfishes,10,10,9829.620679532001,9829.620679532001,0.0,1.0,246.0836711279411,2418909.142614362,3.3269815624289536,212.31543235313345,2086980.1644421383,331928.97817222355,1.1590475002243015,0.1590475002243014
Herring-likes,2,2,29464.1182284632,29464.1182284632,0.0,1.0,174.24286330195508,5133912.324794756,3.203436905684158,159.74854294664385,4706849.956204645,427062.3685901109,1.0907320973822738,0.09073209738227377
Molluscs,3,3,15913.975289273698,15913.975289273698,0.0,1.0,11.304204630581413,179894.83315596593,2.0041323561438045,10.095605141559965,160661.21075304976,19233.622402916168,1.1197154080488034,0.1197154080488035
Other fishes & inverts,16,16,1825.1798004714,1825.1798004714,0.0,1.0,693.1883073989359,1265193.2965874972,3.5882479738993602,387.47882481931805,707218.5241706155,557974.7724168818,1.7889708107847457,0.7889708107847456
Perch-likes,11,11,222.38669981370006,222.38669981370006,0.0,1.0,1404.7701731557156,312402.20280481956,3.9692286193651825,931.5981541588172,207175.03905591395,105227.16374890562,1.5079142942529198,0.5079142942529198
"Salmon, smelts, etc",6,6,470.50345896849996,470.50345896849996,0.0,1.0,601.8170849925168,283157.0201553189,3.5817591487816705,381.73251074844313,179606.46670787258,103550.55344744632,1.5765413425557213,0.5765413425557213
Scorpionfishes,3,3,44.6116565984,44.6116565984,0.0,1.0,776.17309604709,34626.36762176972,3.889951421295324,776.1602931204974,34625.79646200512,0.571159764600452,1.0000164952094381,1.6495209438061173e-05
Sharks & rays,3,3,0.006159248599999999,0.006159248599999999,0.0,1.0,1246.4633750883045,7.677277797963913,4.014395390048066,1033.7020797446874,6.366828087484553,1.31044971047936,1.2058245789697615,0.2058245789697615
