functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,17,17,196380.5012637451,196380.5012637451,0.0,1.0,4131.042390880517,811256175.4628959,3.71625676936407,3419.255332262244,671475076.0983927,139781099.36450315,1.2081701977334758,0.20817019773347584
Large bathydemersals (>=90 cm),4,4,3016.0292991803,3016.0292991803,0.0,1.0,6282.522691637287,18948272.510743137,3.876109267957771,5519.559615505517,16647153.51893699,2301118.9918061476,1.1382289764546538,0.13822897645465376
Large bathypelagics (>=90 cm),1,1,47.292612522899994,47.292612522899994,0.0,1.0,22153.389612394185,1047691.6710077958,4.34,22153.389612394185,1047691.6710077958,0.0,1.0,0.0
Large benthopelagics (>=90 cm),15,15,64700.41213946631,64700.41213946631,0.0,1.0,13764.172892674529,890547658.9149122,3.4948171510455706,1761.2943713609168,113956471.72597355,776591187.1889386,7.8148054728859595,6.8148054728859595
Large demersals (>=90 cm),18,18,129247.3596493851,129247.3596493851,0.0,1.0,20355.164709016633,2630851293.868744,4.2357293502381665,16209.922650354343,2095089702.6790614,535761591.1896825,1.2557225070146574,0.25572250701465726
Large pelagics (>=90 cm),32,32,177511.3751657084,177511.3751657084,0.0,1.0,25682.707885406504,4558972794.717691,4.349893421677619,22819.799478569494,4050773986.446586,508198808.2711053,1.125457211380215,0.12545721138021493
Large rays (>=90 cm),16,16,9852.164392947201,9852.164392947201,0.0,1.0,4579.409592432009,45117096.1272795,3.6723037913483396,2997.4185457865137,29531060.267557472,15586035.859722026,1.5277844993884182,0.5277844993884181
Large reef assoc. fish (>=90 cm),18,18,13339.6876927437,13339.6876927437,0.0,1.0,12956.656080043496,172837745.65006906,4.02358012635732,8585.556264839819,114528639.24144231,58309106.40862675,1.5091224936821526,0.5091224936821527
Large sharks (>=90 cm),35,35,32734.844587045794,32734.844587045794,0.0,1.0,29575.59410848281,968152476.710732,4.284248906839119,18745.901945478006,613644186.829222,354508289.88151,1.577709847971183,0.577709847971183
"Lobsters, crabs",11,11,11262.552337756599,11262.552337756599,0.0,1.0,751.4744000260724,8463519.76077788,3.1691507392424185,663.9420527756548,7477682.118623367,985837.6421545129,1.13183732960502,0.13183732960501998
Medium bathydemersals (30 - 89 cm),11,11,13950.1080116193,13950.1080116193,0.0,1.0,21578.748254656686,301025868.90800226,4.128064244655343,11741.008721618256,163788339.83193892,137237529.07606333,1.837895598776329,0.8378955987763291
Medium bathypelagics (30 - 89 cm),4,4,6599.1527883068,6599.1527883068,0.0,1.0,10068.458740244241,66443297.56963476,4.074876598339896,10011.673717150978,66068564.52615478,374733.04347997904,1.0056718811157406,0.005671881115740486
Medium benthopelagics (30 - 89 cm),44,44,131512.9041380172,131512.9041380172,0.0,1.0,3041.228174711785,399960749.40270805,3.171039228176064,667.7088885716753,87812335.05482875,312148414.3478793,4.554721715952302,3.5547217159523017
