commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,2,2,26687.1808469247,26687.1808469247,0.0,1.0,556.7682358100985,14858574.598887317,3.1103357981551927,556.6858396139487,14856375.676699568,2198.9221877492964,1.0001480120209398,0.00014801202093980704
Cod-likes,14,14,94231.65227819631,94231.65227819631,0.0,1.0,28592.768461170923,2694343815.3040366,4.417958767513354,27981.23510075225,2636718016.3285475,57625798.97548914,1.021855123914892,0.021855123914892194
Crustaceans,24,24,40645.767301183594,40645.767301183594,0.0,1.0,631.0730525308552,25650448.44321675,3.0834267066908874,513.5711736954221,20874494.418619867,4775954.024596881,1.2287937580100992,0.22879375801009924
Flatfishes,18,18,37418.0255920436,37418.0255920436,0.0,1.0,2145.043314749926,80263285.64735478,3.4806313532564084,1688.0130459005954,63162115.35121195,17101170.29614283,1.2707504364135376,0.27075043641353747
Herring-likes,8,8,2390071.1965708393,2390071.1965708393,0.0,1.0,520.6753140939867,1244451070.9815123,3.037485032297229,447.5372024097445,1069645776.8734239,174805294.10808837,1.1634235350501214,0.16342353505012144
Molluscs,14,14,27631.596812516203,27631.596812516203,0.0,1.0,35.4925677421629,980716.3216923638,2.057403287932293,23.752722507861517,656325.6515368081,324390.6701555557,1.4942526159018534,0.49425261590185343
Other fishes & inverts,68,68,1560886.6637494164,1560886.6637494164,0.0,1.0,1696.9370402443847,2648726395.3398666,3.3273082456953698,1066.3452452565484,1664444072.273547,984282323.0663197,1.591358003229174,0.591358003229174
Perch-likes,169,169,1384458.6660075733,1384458.6660075733,0.0,1.0,4959.7106100377805,6866514334.956513,3.690010722774576,3160.7099163499192,4375872234.426718,2490642100.5297956,1.5691761475426382,0.5691761475426382
"Salmon, smelts, etc",1,1,288.3642016095,288.3642016095,0.0,1.0,2562.7048371775754,738992.3343335153,3.6199999999999997,2562.7048371775722,738992.3343335143,9.313225746154785e-10,1.0000000000000013,1.2602601290247804e-15
Scorpionfishes,12,12,14191.6686893406,14191.6686893406,0.0,1.0,3986.2670207926167,56571780.86633361,3.7205036585893376,3463.034858578871,49146243.37258882,7425537.493744791,1.1510906426245056,0.15109064262450553
Sharks & rays,62,62,50035.98591157389,50035.98591157389,0.0,1.0,20910.98974003874,1046301988.0296446,4.091101166048676,10510.305425893308,525893494.21633613,520408493.8133085,1.9895701307140123,0.9895701307140125
Tuna & billfishes,20,20,144468.48936819646,144468.48936819646,0.0,1.0,29003.883801317766,4190147278.5870814,4.422018742936276,28323.637685935126,4091873149.8991675,98274128.6879139,1.0240169049938255,0.024016904993825524
