taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Malacostraca,Shrimps,1.000000,single,medium,25751.203,92.758633,24.936879,8.001064,14.975570,39.345557,39.345557,37.378279,110.883242,110.883242,118.086052,26.876504,16.798860,,,,,,,27.989160,137.949499
Lutjanus johnii,Grouper/snapper,1.000000,single,high,24155.419,92.758633,729.665396,70.989252,131.686727,458.291515,458.291515,404.883308,1297.204135,1297.204135,1373.024947,262.162033,111.742313,,,,,,,275.539950,1611.072376
Gerreidae,Sm.dem.benth.,1.000000,single,medium,21899.947,92.758633,135.946622,23.952956,34.558123,106.771533,106.771533,89.978955,308.045854,308.045854,325.959633,56.685005,30.438514,,,,,,,58.928922,379.814462
Caesionidae,O.fish,1.000000,single,medium,21657.673,92.758633,41.788101,11.171569,19.389776,48.215370,48.215370,48.150458,135.960121,135.960121,143.850985,31.644149,18.194690,,,,,,,33.308007,163.430350
Charybdis,"Crab, lobster",1.000000,single,high,21432.07,92.758633,55.221127,13.377731,27.235027,96.283275,96.283275,82.590480,295.897518,295.897518,313.590452,47.292261,26.133043,,,,,,,48.061459,357.511777
Scorpaenidae,Lg. piscivores,1.000000,single,medium,21150.242,92.758633,629.814142,64.546074,110.616316,315.097689,315.097689,292.632358,806.383997,806.383997,851.766221,204.799662,89.620936,,,,,,,211.228913,998.356648
Podophthalmus vigil,"Crab, lobster",1.000000,single,high,19954.037,92.758633,55.221127,13.377731,27.235027,96.283275,96.283275,82.590480,295.897518,295.897518,313.590452,47.292261,26.133043,,,,,,,48.061459,357.511777
Charybdis feriatus,"Crab, lobster",1.000000,single,high,19704.797,92.758633,55.221127,13.377731,27.235027,96.283275,96.283275,82.590480,295.897518,295.897518,313.590452,47.292261,26.133043,,,,,,,48.061459,357.511777
Scomberoides,Scad,1.000000,single,medium,19300.02,92.758633,301.410165,40.080591,53.018386,90.391044,90.391044,85.871491,191.130934,191.130934,201.174951,76.251618,39.003755,,,,,,,79.920294,226.573521
Caesio,O.fish,1.000000,single,medium,19032.931,92.758633,41.788101,11.171569,19.389776,48.215370,48.215370,48.150458,135.960121,135.960121,143.850985,31.644149,18.194690,,,,,,,33.308007,163.430350
Charybdis anisodon,"Crab, lobster",1.000000,single,high,18952.536,92.758633,55.221127,13.377731,27.235027,96.283275,96.283275,82.590480,295.897518,295.897518,313.590452,47.292261,26.133043,,,,,,,48.061459,357.511777
Mierspenaeopsis hardwickii,Shrimps,1.000000,single,high,18848.152,92.758633,24.936879,8.001064,14.975570,39.345557,39.345557,37.378279,110.883242,110.883242,118.086052,26.876504,16.798860,,,,,,,27.989160,137.949499
Plotosidae,Med.dem.benth.,1.000000,single,medium,18764.628,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Dussumieria,Sm. pelagics,1.000000,single,high,18571.317,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Paralichthyidae,Flatfish,1.000000,single,high,16391.111,92.758633,198.898533,30.634607,45.331490,137.630101,137.630101,132.468972,418.824939,418.824939,443.184514,74.286663,38.351856,,,,,,,77.343250,521.310720
Siganus canaliculatus,Sm.dem.benth.,1.000000,single,medium,15573.461,92.758633,135.946622,23.952956,34.558123,106.771533,106.771533,89.978955,308.045854,308.045854,325.959633,56.685005,30.438514,,,,,,,58.928922,379.814462
Plotosus,Med.dem.benth.,1.000000,single,medium,15389.393,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Siganidae,Med.dem.benth.,1.000000,single,medium,14752.074,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Panulirus longipes,"Crab, lobster",1.000000,single,high,13717.706,92.758633,55.221127,13.377731,27.235027,96.283275,96.283275,82.590480,295.897518,295.897518,313.590452,47.292261,26.133043,,,,,,,48.061459,357.511777
Solenocera crassicornis,Shrimps,1.000000,single,high,13127.3,92.758633,24.936879,8.001064,14.975570,39.345557,39.345557,37.378279,110.883242,110.883242,118.086052,26.876504,16.798860,,,,,,,27.989160,137.949499
Rhizostomeae,Jellyfish,1.000000,single,high,12440.208,92.758633,100.000000,19.639386,18.657416,0.000000,5.855218,0.000000,0.000000,0.000000,0.000000,27.992074,17.312674,,,,,,,28.787755,0.000000
Elagatis bipinnulata,Scad,1.000000,single,medium,12020.245,92.758633,301.410165,40.080591,53.018386,90.391044,90.391044,85.871491,191.130934,191.130934,201.174951,76.251618,39.003755,,,,,,,79.920294,226.573521
Istiophorus,Unresolved,,,unresolved,11854.2,,,,,,,,,,,,,,,,,,,,
Thunnus obesus,Tuna,1.000000,single,high,11258.814,92.758633,1217.891849,98.865180,153.001145,327.693492,327.693492,311.308817,675.870038,675.870038,710.633419,254.942405,107.862693,,,,,,,261.836456,788.138459
Lates calcarifer,Lg. piscivores,1.000000,single,high,10870.203,92.758633,629.814142,64.546074,110.616316,315.097689,315.097689,292.632358,806.383997,806.383997,851.766221,204.799662,89.620936,,,,,,,211.228913,998.356648
Monacanthidae,Med.dem.benth.,1.000000,single,medium,10084.043,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Thunnus,Tuna,1.000000,single,high,9400.198,92.758633,1217.891849,98.865180,153.001145,327.693492,327.693492,311.308817,675.870038,675.870038,710.633419,254.942405,107.862693,,,,,,,261.836456,788.138459
Bivalvia,Molluscs,1.000000,single,high,8165.47,92.758633,15.848932,5.968659,7.276791,8.760194,8.760194,7.884174,10.549912,10.549912,10.809345,8.798415,6.022535,,,,,,,8.928714,11.192817
Scarus,Med.dem.benth.,1.000000,single,medium,8012.332,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Lactarius lactarius,Med.dem.pisc.,1.000000,single,medium,7901.677,92.758633,213.954708,32.114569,52.467555,158.091504,158.091504,155.980707,445.224589,445.224589,471.516338,104.595857,51.592439,,,,,,,108.747113,553.840978
Drepane,Med.dem.benth.,1.000000,single,medium,7584.038,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Lethrinus,Med.dem.benth.,1.000000,single,medium,7265.591,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Dussumieria elopsoides,Sm. pelagics,1.000000,single,high,7124.206,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Rastrelliger brachysoma,Mackerel,1.000000,single,high,6247.989,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.035335,32.101870
Photopectoralis bindus,Ponyfishes,1.000000,single,high,6242.333,92.758633,55.624121,13.440773,22.381404,58.637366,58.637366,56.980549,167.671166,167.671166,176.997850,35.276744,19.385003,,,,,,,36.887608,202.789555
Istiophoridae,Unresolved,,,unresolved,6152.41,,,,,,,,,,,,,,,,,,,,
Palinuridae,"Crab, lobster",1.000000,single,high,6131.358,92.758633,55.221127,13.377731,27.235027,96.283275,96.283275,82.590480,295.897518,295.897518,313.590452,47.292261,26.133043,,,,,,,48.061459,357.511777
Gazza minuta,Ponyfishes,1.000000,single,high,5502.37,92.758633,55.624121,13.440773,22.381404,58.637366,58.637366,56.980549,167.671166,167.671166,176.997850,35.276744,19.385003,,,,,,,36.887608,202.789555
Sardinella fimbriata,Sm. pelagics,1.000000,single,high,5338.104,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Terapon theraps,Sm.dem.benth.,1.000000,single,medium,5057.575,92.758633,135.946622,23.952956,34.558123,106.771533,106.771533,89.978955,308.045854,308.045854,325.959633,56.685005,30.438514,,,,,,,58.928922,379.814462
Psettodidae,Flatfish,1.000000,single,high,4663.545,92.758633,198.898533,30.634607,45.331490,137.630101,137.630101,132.468972,418.824939,418.824939,443.184514,74.286663,38.351856,,,,,,,77.343250,521.310720
Pampus chinensis,Med.dem.benth.,1.000000,single,medium,4279.161,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Perciformes,Unresolved,,,unresolved,3693.187,,,,,,,,,,,,,,,,,,,,
Priacanthus tayenus,Sm.dem.pisc.,1.000000,single,medium,3690.165,92.758633,197.409669,30.486142,45.747918,115.690597,115.690597,113.409335,329.659655,329.659655,349.391819,73.656982,38.008692,,,,,,,76.223628,399.287259
Eubleekeria splendens,Ponyfishes,1.000000,single,high,3355.92,92.758633,55.624121,13.440773,22.381404,58.637366,58.637366,56.980549,167.671166,167.671166,176.997850,35.276744,19.385003,,,,,,,36.887608,202.789555
Scyllaridae,"Crab, lobster",1.000000,single,high,3117.85,92.758633,55.221127,13.377731,27.235027,96.283275,96.283275,82.590480,295.897518,295.897518,313.590452,47.292261,26.133043,,,,,,,48.061459,357.511777
Sphyraenidae,Med.dem.pisc.,1.000000,single,medium,3067.953,92.758633,213.954708,32.114569,52.467555,158.091504,158.091504,155.980707,445.224589,445.224589,471.516338,104.595857,51.592439,,,,,,,108.747113,553.840978
Gerres,Sm.dem.benth.,1.000000,single,medium,2956.841,92.758633,135.946622,23.952956,34.558123,106.771533,106.771533,89.978955,308.045854,308.045854,325.959633,56.685005,30.438514,,,,,,,58.928922,379.814462
Xiphias gladius,Unresolved,,,unresolved,2801.158,,,,,,,,,,,,,,,,,,,,
Haemulidae,Med.dem.benth.,1.000000,single,medium,2653.409,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Thryssa,Sm. pelagics,1.000000,single,high,2597.241,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Hilsa kelee,Sm. pelagics,1.000000,single,high,2397.876,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Octopus,Cephalopods,1.000000,single,high,2190.909,92.758633,207.108363,31.446324,45.753688,121.772840,121.772840,118.239630,349.557692,349.557692,370.254323,98.097358,49.643681,,,,,,,102.685825,423.372501
Lethrinidae,Med.dem.benth.,1.000000,single,medium,1991.544,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Pampus,Med.dem.benth.,1.000000,single,medium,1990.444,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Platycaranx malabaricus,Scad,1.000000,single,medium,1824.127,92.758633,301.410165,40.080591,53.018386,90.391044,90.391044,85.871491,191.130934,191.130934,201.174951,76.251618,39.003755,,,,,,,79.920294,226.573521
Crassostrea,Molluscs,1.000000,single,high,1676.511,92.758633,15.848932,5.968659,7.276791,8.760194,8.760194,7.884174,10.549912,10.549912,10.809345,8.798415,6.022535,,,,,,,8.928714,11.192817
Gnathanodon speciosus,Scad,1.000000,single,medium,1594.457,92.758633,301.410165,40.080591,53.018386,90.391044,90.391044,85.871491,191.130934,191.130934,201.174951,76.251618,39.003755,,,,,,,79.920294,226.573521
Aluterus,Unresolved,,,unresolved,1369.928,,,,,,,,,,,,,,,,,,,,
Scatophagus,Med.dem.benth.,1.000000,single,medium,1295.047,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Panulirus polyphagus,"Crab, lobster",1.000000,single,high,1294.74,92.758633,55.221127,13.377731,27.235027,96.283275,96.283275,82.590480,295.897518,295.897518,313.590452,47.292261,26.133043,,,,,,,48.061459,357.511777
Makaira mazara,Unresolved,,,unresolved,1283.147,,,,,,,,,,,,,,,,,,,,
Miscellaneous marine crustaceans,Shrimps,1.000000,single,medium,1137.66,92.758633,24.936879,8.001064,14.975570,39.345557,39.345557,37.378279,110.883242,110.883242,118.086052,26.876504,16.798860,,,,,,,27.989160,137.949499
Platycephalus indicus,Med.dem.pisc.,1.000000,single,medium,1000.343,92.758633,213.954708,32.114569,52.467555,158.091504,158.091504,155.980707,445.224589,445.224589,471.516338,104.595857,51.592439,,,,,,,108.747113,553.840978
Holothuriidae,Benthos,1.000000,single,high,930.987,92.758633,30.493728,9.112489,11.291188,40.295240,40.295240,13.120387,126.575988,126.575988,133.836756,21.065935,13.449167,,,,,,,21.641079,153.158581
Istiompax indica,Unresolved,,,unresolved,851.096,,,,,,,,,,,,,,,,,,,,
Menidae,Med.dem.benth.,1.000000,single,medium,665.819,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Hyporhamphus,Sm. pelagics,1.000000,single,medium,605.279,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Caranx sexfasciatus,Scad,1.000000,single,medium,538.636,92.758633,301.410165,40.080591,53.018386,90.391044,90.391044,85.871491,191.130934,191.130934,201.174951,76.251618,39.003755,,,,,,,79.920294,226.573521
Megalops cyprinoides,Lg. piscivores,1.000000,single,high,422.413,92.758633,629.814142,64.546074,110.616316,315.097689,315.097689,292.632358,806.383997,806.383997,851.766221,204.799662,89.620936,,,,,,,211.228913,998.356648
Spratelloides,Sm. pelagics,1.000000,single,medium,392.614,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Marine pelagic fishes not identified,O.fish,1.000000,single,medium,331.328,92.758633,41.788101,11.171569,19.389776,48.215370,48.215370,48.150458,135.960121,135.960121,143.850985,31.644149,18.194690,,,,,,,33.308007,163.430350
Makaira,Unresolved,,,unresolved,263.415,,,,,,,,,,,,,,,,,,,,
Thunnus alalunga,Tuna,1.000000,single,high,248.976,92.758633,1217.891849,98.865180,153.001145,327.693492,327.693492,311.308817,675.870038,675.870038,710.633419,254.942405,107.862693,,,,,,,261.836456,788.138459
Scatophagus argus,Med.dem.benth.,1.000000,single,medium,174.131,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Panulirus,"Crab, lobster",1.000000,single,high,169.883,92.758633,55.221127,13.377731,27.235027,96.283275,96.283275,82.590480,295.897518,295.897518,313.590452,47.292261,26.133043,,,,,,,48.061459,357.511777
Istiophorus platypterus,Unresolved,,,unresolved,164.275,,,,,,,,,,,,,,,,,,,,
Ostreidae,Molluscs,1.000000,single,high,153.208,92.758633,15.848932,5.968659,7.276791,8.760194,8.760194,7.884174,10.549912,10.549912,10.809345,8.798415,6.022535,,,,,,,8.928714,11.192817
Stromateidae,Sm.dem.benth.,1.000000,single,medium,131.578,92.758633,135.946622,23.952956,34.558123,106.771533,106.771533,89.978955,308.045854,308.045854,325.959633,56.685005,30.438514,,,,,,,58.928922,379.814462
Aluterus monoceros,Med.dem.benth.,1.000000,single,medium,88.808,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Chondrichthyes,Sharks,1.000000,single,medium,84.401,92.758633,2211.896778,145.413381,289.661473,829.165832,829.165832,789.681785,2016.586739,2016.586739,2128.697228,561.286115,207.956274,,,,,,,584.414524,2471.733238
Echinodermata,Benthos,1.000000,single,high,45.294,92.758633,30.493728,9.112489,11.291188,40.295240,40.295240,13.120387,126.575988,126.575988,133.836756,21.065935,13.449167,,,,,,,21.641079,153.158581
Caranx,Scad,1.000000,single,medium,39.75,92.758633,301.410165,40.080591,53.018386,90.391044,90.391044,85.871491,191.130934,191.130934,201.174951,76.251618,39.003755,,,,,,,79.920294,226.573521
Pellona ditchela,Sm. pelagics,1.000000,single,high,30.364,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Carcharhinus falciformis,Sharks,1.000000,single,high,22.869,92.758633,2211.896778,145.413381,289.661473,829.165832,829.165832,789.681785,2016.586739,2016.586739,2128.697228,561.286115,207.956274,,,,,,,584.414524,2471.733238
Scyphozoa,Jellyfish,1.000000,single,high,22.4,92.758633,100.000000,19.639386,18.657416,0.000000,5.855218,0.000000,0.000000,0.000000,0.000000,27.992074,17.312674,,,,,,,28.787755,0.000000
Coryphaena hippurus,Lg. piscivores,1.000000,single,medium,22.145,92.758633,629.814142,64.546074,110.616316,315.097689,315.097689,292.632358,806.383997,806.383997,851.766221,204.799662,89.620936,,,,,,,211.228913,998.356648
Labridae,Med.dem.benth.,1.000000,single,medium,4.968,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Decapoda,"Crab, lobster",1.000000,single,medium,4.152,92.758633,55.221127,13.377731,27.235027,96.283275,96.283275,82.590480,295.897518,295.897518,313.590452,47.292261,26.133043,,,,,,,48.061459,357.511777
Netuma thalassina,Lg. piscivores,1.000000,single,medium,3.825,92.758633,629.814142,64.546074,110.616316,315.097689,315.097689,292.632358,806.383997,806.383997,851.766221,204.799662,89.620936,,,,,,,211.228913,998.356648
Sardinella lemuru,Sm. pelagics,1.000000,single,high,3.107,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Teuthida,Cephalopods,1.000000,single,high,3.062,92.758633,207.108363,31.446324,45.753688,121.772840,121.772840,118.239630,349.557692,349.557692,370.254323,98.097358,49.643681,,,,,,,102.685825,423.372501
Acetes japonicus,Shrimps,1.000000,single,high,2.818,92.758633,24.936879,8.001064,14.975570,39.345557,39.345557,37.378279,110.883242,110.883242,118.086052,26.876504,16.798860,,,,,,,27.989160,137.949499
Lutjanus argentimaculatus,Grouper/snapper,1.000000,single,high,2.71,92.758633,729.665396,70.989252,131.686727,458.291515,458.291515,404.883308,1297.204135,1297.204135,1373.024947,262.162033,111.742313,,,,,,,275.539950,1611.072376
Penaeus indicus,Shrimps,1.000000,single,high,2.579,92.758633,24.936879,8.001064,14.975570,39.345557,39.345557,37.378279,110.883242,110.883242,118.086052,26.876504,16.798860,,,,,,,27.989160,137.949499
Nemipterus hexodon,Sm.dem.benth.,1.000000,single,medium,1.705,92.758633,135.946622,23.952956,34.558123,106.771533,106.771533,89.978955,308.045854,308.045854,325.959633,56.685005,30.438514,,,,,,,58.928922,379.814462
Cephalopholis boenak,Grouper/snapper,1.000000,single,high,0.986,92.758633,729.665396,70.989252,131.686727,458.291515,458.291515,404.883308,1297.204135,1297.204135,1373.024947,262.162033,111.742313,,,,,,,275.539950,1611.072376
Dussumieria acuta,Sm. pelagics,1.000000,single,high,0.81,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Sphyrna lewini,Sharks,1.000000,single,high,0.658,92.758633,2211.896778,145.413381,289.661473,829.165832,829.165832,789.681785,2016.586739,2016.586739,2128.697228,561.286115,207.956274,,,,,,,584.414524,2471.733238
Trichiuridae,Lg. piscivores,1.000000,single,medium,0.447,92.758633,629.814142,64.546074,110.616316,315.097689,315.097689,292.632358,806.383997,806.383997,851.766221,204.799662,89.620936,,,,,,,211.228913,998.356648
Auxis rochei,Tuna,1.000000,single,high,0.317,92.758633,1217.891849,98.865180,153.001145,327.693492,327.693492,311.308817,675.870038,675.870038,710.633419,254.942405,107.862693,,,,,,,261.836456,788.138459
Hemiramphus,Sm. pelagics,1.000000,single,medium,0.257,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Tetrapturus angustirostris,Unresolved,,,unresolved,0.143,,,,,,,,,,,,,,,,,,,,
Kajikia audax,Unresolved,,,unresolved,0.052,,,,,,,,,,,,,,,,,,,,
Prionace glauca,Sharks,1.000000,single,high,0.022,92.758633,2211.896778,145.413381,289.661473,829.165832,829.165832,789.681785,2016.586739,2016.586739,2128.697228,561.286115,207.956274,,,,,,,584.414524,2471.733238
Dasyatidae,Rays,1.000000,single,high,0.021,92.758633,212.350179,31.958644,47.110524,190.421399,190.421399,181.353722,590.007300,590.007300,624.455990,98.992080,50.910468,,,,,,,103.492868,736.491487
Cypselurus poecilopterus,Sm. pelagics,1.000000,single,medium,0.011,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Carcharhinus longimanus,Sharks,1.000000,single,high,0.002,92.758633,2211.896778,145.413381,289.661473,829.165832,829.165832,789.681785,2016.586739,2016.586739,2128.697228,561.286115,207.956274,,,,,,,584.414524,2471.733238
Latidae,Lg. piscivores,1.000000,single,high,0.001,92.758633,629.814142,64.546074,110.616316,315.097689,315.097689,292.632358,806.383997,806.383997,851.766221,204.799662,89.620936,,,,,,,211.228913,998.356648
Pleuronectiformes,Flatfish,1.000000,single,high,0.001,92.758633,198.898533,30.634607,45.331490,137.630101,137.630101,132.468972,418.824939,418.824939,443.184514,74.286663,38.351856,,,,,,,77.343250,521.310720
Octopoda,Cephalopods,1.000000,single,high,0.001,92.758633,207.108363,31.446324,45.753688,121.772840,121.772840,118.239630,349.557692,349.557692,370.254323,98.097358,49.643681,,,,,,,102.685825,423.372501
Isurus oxyrinchus,Sharks,1.000000,single,high,0.001,92.758633,2211.896778,145.413381,289.661473,829.165832,829.165832,789.681785,2016.586739,2016.586739,2128.697228,561.286115,207.956274,,,,,,,584.414524,2471.733238
Exocoetidae,Sm. pelagics,1.000000,single,medium,0.0,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Hemiramphidae,Sm. pelagics,1.000000,single,medium,0.0,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Sphyraena barracuda,Lg. piscivores,1.000000,single,high,0.0,92.758633,629.814142,64.546074,110.616316,315.097689,315.097689,292.632358,806.383997,806.383997,851.766221,204.799662,89.620936,,,,,,,211.228913,998.356648
Tenualosa toli,Sm. pelagics,1.000000,single,medium,0.0,92.758633,79.432823,16.922772,17.234838,22.609246,22.609246,21.478784,30.239099,30.239099,31.345103,25.592867,15.901406,,,,,,,26.435615,32.617468
Alopias,Sharks,1.000000,single,high,0.0,92.758633,2211.896778,145.413381,289.661473,829.165832,829.165832,789.681785,2016.586739,2016.586739,2128.697228,561.286115,207.956274,,,,,,,584.414524,2471.733238
Isurus,Sharks,1.000000,single,high,0.0,92.758633,2211.896778,145.413381,289.661473,829.165832,829.165832,789.681785,2016.586739,2016.586739,2128.697228,561.286115,207.956274,,,,,,,584.414524,2471.733238
Trochus niloticus,Molluscs,1.000000,single,high,0.0,92.758633,15.848932,5.968659,7.276791,8.760194,8.760194,7.884174,10.549912,10.549912,10.809345,8.798415,6.022535,,,,,,,8.928714,11.192817
Congridae,Lg. piscivores,1.000000,single,medium,0.0,92.758633,629.814142,64.546074,110.616316,315.097689,315.097689,292.632358,806.383997,806.383997,851.766221,204.799662,89.620936,,,,,,,211.228913,998.356648
Pomadasys argenteus,Med.dem.benth.,1.000000,single,medium,0.0,92.758633,274.243815,37.706080,51.426500,215.944796,215.944796,193.300587,664.022909,664.022909,702.550582,105.870272,53.740614,,,,,,,108.439752,820.006353
Seriola,Lg. piscivores,1.000000,single,high,0.0,92.758633,629.814142,64.546074,110.616316,315.097689,315.097689,292.632358,806.383997,806.383997,851.766221,204.799662,89.620936,,,,,,,211.228913,998.356648
Sphyrnidae,Sharks,1.000000,single,high,0.0,92.758633,2211.896778,145.413381,289.661473,829.165832,829.165832,789.681785,2016.586739,2016.586739,2128.697228,561.286115,207.956274,,,,,,,584.414524,2471.733238
Sphyrna,Sharks,1.000000,single,high,0.0,92.758633,2211.896778,145.413381,289.661473,829.165832,829.165832,789.681785,2016.586739,2016.586739,2128.697228,561.286115,207.956274,,,,,,,584.414524,2471.733238
