commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,37374.459049266,3.11,128.82495516931337,4814763.0114990305
Cod-likes,9148.525733494002,4.348065754216404,2228.772570320541,20389983.21368304
Crustaceans,12697.5916607305,3.3406833730059913,219.12068303048923,2782304.9575415114
Flatfishes,3328.20837952,3.393702201085204,247.57238534414148,823972.4874401261
Herring-likes,28863.7538201061,3.062489996023823,115.47553845854004,3333057.514311494
Molluscs,19883.155885279,2.2310330575029913,17.02288077739992,338468.592113562
Other fishes & inverts,25906.292602037705,3.6971870504876962,497.9515063467897,12900077.42504537
Perch-likes,64287.73016486559,3.4175935402195026,261.57337754973963,16815958.714230172
"Salmon, smelts, etc",18.964896661,3.35,223.872113856834,4245.711504574483
Scorpionfishes,4207.384685032202,3.9708939007278796,935.1771800190851,3934650.145003901
Sharks & rays,3020.8227425258,4.1144582694823315,1301.542246890754,3931728.4197657197
Tuna & billfishes,25740.705051943503,4.429375420812637,2687.6667640312826,69182437.45084068
