commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,3.2766487251,3.2766487251,0.0,1.0,128.82495516931337,422.1141251165953,3.11,128.82495516931337,422.1141251165953,0.0,1.0,0.0
Cod-likes,12,12,2714.4611821042004,2714.4611821042004,0.0,1.0,1820.2034633471314,4940871.644787414,4.233531677504611,1712.1100537124933,4647456.2802929,293415.3644945137,1.06313461532467,0.06313461532466995
Crustaceans,16,16,10679.1435600053,10679.1435600053,0.0,1.0,155.39656305310297,1659502.205575502,3.1727448859983354,148.84864516111568,1589576.0503878426,69926.15518765943,1.043990443345317,0.043990443345317175
Flatfishes,19,19,12655.727672235202,12655.727672235202,0.0,1.0,344.3613770830683,4358143.809199208,3.349269815515198,223.49603125020096,2828504.907327912,1529638.9018712966,1.540794148141092,0.5407941481410921
Herring-likes,7,7,38869.299298218706,38869.299298218706,0.0,1.0,140.00276208514842,5441809.262064939,3.111357032177674,129.22812175166408,5023006.542112078,418802.7199528618,1.0833769011530618,0.08337690115306187
Molluscs,17,17,5410.2109113497,5410.2109113497,0.0,1.0,10.862686638100948,58769.425776026335,2.0046656054371854,10.108008662534978,54686.45875806402,4082.9670179623135,1.0746613898703075,0.07466138987030757
Other fishes & inverts,32,32,21745.3675029481,21745.3675029481,0.0,1.0,211.30290227771343,4594859.264468407,3.2642591065808935,183.76343765038246,3996003.4853126556,598855.7791557517,1.149863677886381,0.14986367788638102
Perch-likes,37,37,788.0168164853,788.0168164853,0.0,1.0,454.67972479033773,358295.26924969425,3.580376359289623,380.5190109827265,299855.37964674307,58439.88960295118,1.1948935839396935,0.1948935839396935
"Salmon, smelts, etc",6,6,26.230854746,26.230854746,0.0,1.0,258.92392677799745,6791.79591357759,3.3750755901276643,237.178648558222,6221.398679183303,570.3972343942869,1.0916831188303084,0.09168311883030847
Scorpionfishes,9,9,732.4664817796,732.4664817796,0.0,1.0,714.1833493370159,523115.3652344551,3.829086435499712,674.6622890617087,494167.51325840136,28947.85197605373,1.0585790267457684,0.058579026745768356
Sharks & rays,24,24,310.1165036306,310.1165036306,0.0,1.0,1030.9537053219447,319715.75849945337,3.975468409163648,945.0796442905248,293084.7949398287,26630.96355962468,1.0908643642366098,0.09086436423660978
Tuna & billfishes,1,1,0.0789655333,0.0789655333,0.0,1.0,2818.382931264455,222.55511121091493,4.45,2818.382931264455,222.55511121091493,0.0,1.0,0.0
