functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large demersals (>=90 cm),0.083048248,3.45530359209986,285.3011959014824,23.693764471922897
Large rays (>=90 cm),9.892e-07,3.82,660.6934480075957,0.0006535579587691137
Large reef assoc. fish (>=90 cm),0.047707631699999996,3.723720057581479,529.3221374890679,25.252705585985215
Large sharks (>=90 cm),0.0302315534,4.21938513715276,1657.2389698663405,50.10090841407526
"Lobsters, crabs",0.0052418418,2.3242757860414636,21.09967597970546,0.11060116351687603
Medium bathydemersals (30 - 89 cm),0.0005845237,3.3,199.52623149688787,0.11662781108161745
Medium bathypelagics (30 - 89 cm),5.78618e-05,3.65,446.683592150963,0.02584591667232059
Medium benthopelagics (30 - 89 cm),0.1267809772,4.39,2454.7089156850284,311.2103950721003
Medium demersals (30 - 89 cm),53.2935139927,3.2800010017209975,190.5465113004612,10154.893166251297
Other demersal invertebrates,0.004766464400000001,2.471183840794027,29.59264885124538,0.14105230725116202
