commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,25.651393478899998,3.11,128.82495516931337,3304.5396149497096
Cod-likes,980.4882915416001,4.145750225858368,1398.782614639528,1371489.9760660033
Crustaceans,1229.7796831796002,3.224719701190336,167.77208476805708,206322.70125244226
Flatfishes,369.07522082910003,3.6422622010638106,438.7955363516831,161948.55947782082
Herring-likes,1176.4346684029,3.067662566006104,116.85910774238639,137477.10566677307
Molluscs,4905.511721805099,2.696459537809981,49.71180562537326,243861.8452073652
Other fishes & inverts,2626.8962395722997,3.744282139117495,554.9861422422128,1457891.0100708064
Perch-likes,892.5876058524,3.6109951806295593,408.31485523330144,364456.77906666184
"Salmon, smelts, etc",0.10998307040000001,3.6494827661585267,446.1519198567751,49.06915801070286
Scorpionfishes,288.1859137609,3.8193239493926,659.6657703504984,190106.3828052464
Sharks & rays,838.8176900779,3.876605332425904,752.6712585717307,631353.966503165
Tuna & billfishes,2.8467547598,4.465958966481957,2923.876107717652,8323.558226710724
