system,layer,region_id,title,polygon_area_km2,water_area_km2,npp_central_tC_yr,npp_observed_tC_yr,npp_no_nn_tC_yr,npp_all_fills_tC_yr,npp_mean_year_tC_yr,fill_uplift_pct,mean_rate_mgC_m2_d,area_obs_pct,npp_obs_pct,area_dark_pct,npp_dark_pct,area_clim_pct,npp_clim_pct,area_nn_near_pct,npp_nn_near_pct,area_nn_far_pct,npp_nn_far_pct,anomaly_factor_min,anomaly_factor_max
EEZ,eez,16,American Samoa,405594.14285714575,405548.98767301475,37394794.47504589,37394794.47504589,37394794.47504589,37394794.4750459,38337520.93235586,0.0,252.62420774443873,99.99999999999999,99.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9132691541602518,1.0760589591021483
EEZ,eez,28,Antigua & Barbuda,111400.43869912229,111350.91030578806,13827309.3500703,13827309.3500703,13827309.3500703,13827309.3500703,15156275.598464964,0.0,340.21310837269306,100.00000000000001,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086631114981352,1.0520243884794471
EEZ,eez,37,Macquarie Isl. (Australia),473885.58188230393,473839.1821519147,26823218.022993922,26103800.420373775,26258558.068248894,28550227.11635363,30560667.09337762,2.755987982725494,155.09116030127518,76.965341627115,91.43114803952456,0.0,0.0,1.0820248859779482,0.5420539992358843,4.321254536933501,1.9777774532013732,17.631378949973552,6.049020508038178,0.827280872141186,2.0
EEZ,eez,38,Lord Howe Isl. (Australia),541677.4668252923,541677.4668252923,77005628.98383296,77005628.98383296,77005628.98383296,77005628.98383296,75307645.38410096,0.0,389.4832975416156,99.99999999999997,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9001837916889671,1.1818899305644919
EEZ,eez,44,Bahamas,621261.4978295771,619028.9914125121,91615294.31041785,91608803.67049621,91608803.67049621,91615294.31041783,94462151.46542972,0.0070851704875307675,405.4750420609114,99.9950670479451,99.99291533147333,0.0,0.0,0.0,0.0,0.004932952054874533,0.0070846685266814724,0.0,0.0,0.893515174578835,1.0296329930746502
EEZ,eez,52,Barbados,184924.7974455609,184824.25078884442,40157302.136577986,40157302.136577986,40157302.136577986,40157302.136577986,49220825.6067292,0.0,595.268236630552,100.00000000000003,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526659297136889,0.9720427633089603
EEZ,eez,60,Bermuda (UK),450594.11491945974,450594.11491945974,48120863.96778971,48120863.96778971,48120863.96778971,48120863.9677897,48998468.85868334,0.0,292.58700703838866,100.00000000000001,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8401475733843187,1.1544744582987834
EEZ,eez,74,Bouvet Isl. (Norway),439210.0878568181,439183.90689272474,25057226.512838937,23547651.252743103,24381156.03948669,26318682.190877654,28083956.266969766,6.410725400564021,156.3125027447374,71.43477332542535,89.47123979066467,0.0,0.0,6.098549745937859,3.166970065972725,6.105173737877233,2.568785429486973,16.36150319075957,4.793004713875641,0.7481566044863215,1.128219894520082
EEZ,eez,77,Trindade & Martim Vaz Isl. (Brazil),469862.5925954977,469862.5925954977,40681282.51918555,40681282.51918555,40681282.51918555,40681282.51918555,41650430.38683251,0.0,237.20885701932298,100.00000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9052177565931873,1.0203064161910418
EEZ,eez,90,Solomon Isl.,1605013.9190834365,1601943.2144568851,192150836.18029267,192150836.18029267,192150836.18029267,192150836.1802927,218533364.0050102,0.0,328.62628482606783,100.0,99.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750960975548509,0.9250269736761935
