year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,1181,4895.8438080268,4895.8438080268,0.0,True
1951,1175,5762.8097200482,5762.8097200482,0.0,True
1952,1220,6657.874720217,6657.874720217,0.0,True
1953,1220,7378.8315317108,7378.8315317108,0.0,True
1954,1230,7971.5184339697,7971.5184339697,0.0,True
1955,1242,8149.3151128639,8149.3151128639,0.0,True
1956,1269,9305.3838237782,9305.3838237782,0.0,True
1957,1259,9621.0061850696,9621.0061850696,0.0,True
1958,1268,9874.880636828,9874.880636828,0.0,True
1959,1217,10249.2370972486,10249.2370972486,0.0,True
1960,1266,10654.6361561637,10654.6361561637,0.0,True
1961,1313,23850.7144152939,23850.7144152939,0.0,True
1962,1288,24855.238758207,24855.238758207,0.0,True
1963,1353,26207.4420795363,26207.4420795363,0.0,True
1964,1395,27713.143909222,27713.143909222003,3.637978807091713e-12,True
1965,1374,29727.647200829,29727.647200829004,3.637978807091713e-12,True
1966,1477,32915.741416251,32915.741416251,0.0,True
1967,1460,34920.5605776146,34920.5605776146,0.0,True
1968,1433,39418.922590547605,39418.922590547605,0.0,True
1969,1534,44525.9568557612,44525.9568557612,0.0,True
1970,2305,54748.6523798963,54748.6523798963,0.0,True
1971,2311,76089.7072966017,76089.7072966017,0.0,True
1972,2215,77439.4281063754,77439.4281063754,0.0,True
1973,2224,82873.8102544048,82873.8102544048,0.0,True
1974,2367,99600.4531641767,99600.4531641767,0.0,True
1975,2313,55976.3443799082,55976.3443799082,0.0,True
1976,2258,67823.2136257506,67823.2136257506,0.0,True
1977,2283,83231.4403190896,83231.4403190896,0.0,True
1978,2306,79067.1427877614,79067.1427877614,0.0,True
1979,2421,80501.9669532602,80501.9669532602,0.0,True
1980,2358,54569.3366644614,54569.3366644614,0.0,True
1981,2339,92585.0556670413,92585.05566704129,-1.4551915228366852e-11,True
1982,2319,89192.1046558672,89192.1046558672,0.0,True
1983,2444,86036.5467988106,86036.5467988106,0.0,True
1984,2453,84083.506181184,84083.506181184,0.0,True
1985,2600,86832.57756399689,86832.5775639969,1.4551915228366852e-11,True
1986,2597,78545.6058235154,78545.6058235154,0.0,True
1987,2540,85303.1105440307,85303.1105440307,0.0,True
1988,2675,86016.4548539192,86016.4548539192,0.0,True
1989,2661,88828.4363402178,88828.4363402178,0.0,True
1990,3438,76072.0105084381,76072.01050843809,-1.4551915228366852e-11,True
1991,3637,85007.3648226279,85007.3648226279,0.0,True
1992,3699,72297.244821811,72297.244821811,0.0,True
1993,3560,118880.854295532,118880.854295532,0.0,True
1994,3748,123062.360643597,123062.360643597,0.0,True
1995,3733,161669.7693458746,161669.7693458746,0.0,True
1996,3701,112834.4583112431,112834.4583112431,0.0,True
1997,3830,87467.1370664323,87467.1370664323,0.0,True
1998,4131,89927.3465192395,89927.3465192395,0.0,True
1999,4239,89659.8184104607,89659.8184104607,0.0,True
2000,4304,76606.5346707369,76606.5346707369,0.0,True
2001,4459,134392.4957009727,134392.4957009727,0.0,True
2002,4493,79864.9705134543,79864.9705134543,0.0,True
2003,4615,63889.261713160704,63889.261713160704,0.0,True
2004,4669,62407.0312858436,62407.0312858436,0.0,True
2005,4704,59325.2110136146,59325.2110136146,0.0,True
2006,4749,52800.822595140104,52800.8225951401,-7.275957614183426e-12,True
2007,4831,51581.4844765457,51581.4844765457,0.0,True
2008,4802,51733.7478955512,51733.7478955512,0.0,True
2009,4909,52919.1266517767,52919.1266517767,0.0,True
2010,4374,52071.7039439142,52071.703943914195,-7.275957614183426e-12,True
2011,5162,49745.225898436904,49745.225898436904,0.0,True
2012,5030,46640.2438818655,46640.2438818655,0.0,True
2013,5026,45826.8835251875,45826.8835251875,0.0,True
2014,4899,46734.007750606404,46734.0077506064,-7.275957614183426e-12,True
2015,5008,48127.2874711695,48127.287471169504,7.275957614183426e-12,True
2016,5123,49447.7944682686,49447.7944682686,0.0,True
2017,5187,50659.1332162914,50659.1332162914,0.0,True
2018,5121,49586.6620792365,49586.6620792365,0.0,True
2019,5676,44872.4444403339,44872.4444403339,0.0,True
