functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,23035.566241771998,3.9487234371652957,888.6350464327885,20470211.476862635
Large bathydemersals (>=90 cm),3303.0021313291,4.353509607422495,2256.88592156731,7454499.009103465
Large bathypelagics (>=90 cm),502.240970406,3.543595824316292,349.619642440158,175593.30849214367
Large benthopelagics (>=90 cm),11334.6682364972,4.163036179172793,1455.580333559265,16498520.172464201
Large demersals (>=90 cm),64021.1661139796,4.366725868769138,2326.622205740753,148953066.71820238
Large flatfishes (>=90 cm),11610.1101318199,3.384639012742936,242.4593925403823,2814980.2498879908
Large pelagics (>=90 cm),2940.8439910557,4.339233822418315,2183.905401340001,6422525.076564829
Large rays (>=90 cm),6493.6687386614,3.8274665064395577,672.1504696766832,4364722.4926160555
Large reef assoc. fish (>=90 cm),225.11096351080002,3.847234679937922,703.4523421107839,158354.8345164875
Large sharks (>=90 cm),13628.0902374108,4.062351560966312,1154.3873551507768,15732095.044920774
"Lobsters, crabs",49997.756490729495,3.027793557984075,106.60892349188804,5330206.996486229
Medium bathydemersals (30 - 89 cm),42224.7281989475,4.177700433518736,1505.568201145155,63572208.07833249
Medium bathypelagics (30 - 89 cm),533.8130162827999,4.057614866773166,1141.8652772230946,609542.5478230556
Medium benthopelagics (30 - 89 cm),330489.95535401854,4.121734642994178,1323.5326002901186,437414229.97946936
Medium demersals (30 - 89 cm),78687.93551411972,3.5791232622662763,379.42265813632633,29855985.65602714
Medium pelagics (30 - 89 cm),275446.120372709,3.6079601160511316,405.4712968010054,111685495.62632816
Medium reef assoc. fish (30 - 89 cm),4381.5160343978,3.033317801119707,107.97365456763686,473088.2987806301
Other demersal invertebrates,103471.15283692871,2.5183527882466157,32.98775711524762,3413281.2582192686
Shrimps,6301.0128806085,2.8534163623914193,71.35367770430332,449600.4422936028
Small bathydemersals (<30 cm),39.8479686767,3.54,346.73685045253166,13816.759155890093
Small benthopelagics (<30 cm),0.8870752829000002,3.391670086000093,246.4166709343875,218.59013808039802
Small demersals (<30 cm),2023.6314758065998,3.14138384717893,138.47897719388857,280230.4169870572
Small pelagics (<30 cm),62483.854388766915,3.0555302541982843,113.63974596138719,7100649.33942778
Small reef assoc. fish (<30 cm),44.9234644765,3.4989368174327704,315.4545656474685,14171.311973813788
Small to medium flatfishes (<90 cm),35051.6452568671,3.5595257970879604,362.6818289021398,12712594.807789573
Small to medium rays (<90 cm),4654.3435080516,4.037460949888752,1090.0864715407668,5073636.892030643
Small to medium sharks (<90 cm),6751.9754959542,3.8228098529576164,664.9819435806529,4489941.788308566
