functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,17,17,14318.099974202702,14318.099974202702,0.0,1.0,924.4051118456066,13235724.808069425,3.89089167422049,777.8425101087406,11137226.823921723,2098497.9841477014,1.1884219489577355,0.18842194895773548
Large bathydemersals (>=90 cm),7,7,3465.6304135993996,3465.6304135993996,0.0,1.0,2678.510200597228,9282726.414325982,4.423892985568667,2653.951521643116,9197615.109624788,85111.30470119417,1.009253627563968,0.009253627563968182
Large bathypelagics (>=90 cm),3,3,188.50520784309998,188.50520784309998,0.0,1.0,348.2800155839514,65652.59672525086,3.5412028630384302,347.6985367744788,65542.98494141486,109.61178383599326,1.0016723648447499,0.0016723648447498842
Large benthopelagics (>=90 cm),15,15,39943.126257230004,39943.126257230004,0.0,1.0,1330.0451495719005,53126161.337166786,4.113090405930141,1297.4493294591614,51824182.37894569,1301978.9582210928,1.0251230004691794,0.025123000469179427
Large demersals (>=90 cm),16,16,62526.386074865295,62526.386074865295,0.0,1.0,2250.7615678356497,140731986.75296095,4.3361807372400625,2168.6064105315386,135595121.66932282,5136865.083638132,1.0378838487727122,0.03788384877271216
Large flatfishes (>=90 cm),3,3,49477.8065186399,49477.8065186399,0.0,1.0,278.05829426701735,13757714.484646523,3.3122254691398267,205.22273405108623,10153970.728605937,3603743.756040586,1.3549098035006206,0.35490980350062057
Large pelagics (>=90 cm),10,10,31.6828635908,31.6828635908,0.0,1.0,2394.115267800872,75852.42745038665,4.319032537900649,2084.6470616832826,66047.58849027347,9804.838960113178,1.1484511271983395,0.1484511271983396
Large rays (>=90 cm),17,17,4483.4163492866,4483.4163492866,0.0,1.0,706.8427285433056,3169070.2455254067,3.8335254023564427,681.5934407022149,3055867.175610817,113203.06991458964,1.0370444994527495,0.03704449945274936
Large reef assoc. fish (>=90 cm),7,7,487.21637249070005,487.21637249070005,0.0,1.0,271.8689405631871,132458.99901408577,3.372034756355867,235.5237764776649,114751.04001075837,17707.9590033274,1.1543163269079497,0.15431632690794966
Large sharks (>=90 cm),20,20,6070.1541293468,6070.1541293468,0.0,1.0,1169.0001480912917,7096011.076143375,4.025090042906532,1059.4733645609037,6431166.618822318,664844.4573210571,1.1033785153964497,0.10337851539644982
