commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,330.53025248989996,330.53025248989996,0.0,1.0,128.82495516931337,42580.54495911319,3.11,128.82495516931337,42580.54495911319,0.0,1.0,0.0
Cod-likes,5,5,47.280110348300006,47.280110348300006,0.0,1.0,3143.1510996809634,148608.53083429646,4.496506047254794,3136.9388095901318,148314.8130732863,293.7177610101644,1.0019803669972265,0.0019803669972265725
Crustaceans,13,13,3031.8644578154,3031.8644578154,0.0,1.0,121.32398349357092,367837.87343473994,2.942492364694336,87.59763170097904,265584.1461430019,102253.72729173803,1.3850144249072769,0.3850144249072768
Flatfishes,9,9,961.3566620444001,961.3566620444001,0.0,1.0,200.37848511798893,192635.19159854334,3.2909391854113097,195.406580728569,187855.4181907267,4779.773407816654,1.0254438943196402,0.025443894319640142
Herring-likes,5,5,82011.59552194811,82011.59552194811,0.0,1.0,126.28585590550468,10356904.534665272,2.9719937211330114,93.75484521034596,7688984.443613747,2667920.0910515245,1.3469795147351902,0.34697951473519023
Molluscs,6,6,3274.5586166909,3274.5586166909,0.0,1.0,33.56466061724434,109909.44864050318,2.2396876115591757,17.365512763886752,56864.38945424117,53045.059186262006,1.9328344099948074,0.9328344099948073
Other fishes & inverts,36,36,39452.395739515516,39452.395739515516,0.0,1.0,314.5064846530015,12408034.295174079,3.3763811356123345,237.8927110517679,9385437.379960563,3022596.915213516,1.322051790752688,0.322051790752688
Perch-likes,102,102,36658.1141818274,36658.1141818274,0.0,1.0,664.533964461865,24360561.946945477,3.6008449742028943,398.8824918162568,14622279.930132173,9738282.016813304,1.6659893028545842,0.6659893028545842
Scorpionfishes,7,7,58.02314372409999,58.02314372409999,0.0,1.0,775.0408910371751,44970.30901270453,3.884873110046511,767.1373183337884,44511.71887780205,458.5901349024789,1.010302683123998,0.010302683123998102
Sharks & rays,38,38,1795.5860826402002,1795.5860826402002,0.0,1.0,1588.251998736351,2851843.1846564724,4.023988045784975,1056.7884200808141,1897554.5793924353,954288.6052640371,1.5029044305906523,0.5029044305906522
Tuna & billfishes,16,16,684.9980306893999,684.9980306893999,0.0,1.0,2677.0724236345554,1833789.3382025694,4.426599098237934,2670.540067119765,1829314.686854177,4474.651348392479,1.002446080699263,0.0024460806992630756
