unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
HS_018,Arctic Sea,High Seas,1950,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1951,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1952,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1953,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1954,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1955,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1956,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1957,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1958,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1959,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1960,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1961,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1962,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1963,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1964,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1965,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1966,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1967,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1968,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1969,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1970,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1971,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1972,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1973,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1974,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1975,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1976,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1977,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1978,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1979,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1980,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1981,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1982,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1983,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1984,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1985,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1986,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1987,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1988,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1989,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1990,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1991,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1992,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1993,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1994,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1995,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1996,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1997,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1998,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,1999,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,2000,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,2001,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,2002,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,2003,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,2004,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,2005,,,,,,,,,,,,empty_catch_archive
HS_018,Arctic Sea,High Seas,2006,,,,,,,,,,,,empty_catch_archive
