functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,19.6936668453,3.81,645.6542290346556,12715.29928386753
Large bathydemersals (>=90 cm),0.9883836954,4.283156555459707,1919.360511407033,1897.0646350693173
Large bathypelagics (>=90 cm),59.4047536078,3.54,346.73685045253166,20597.817167877238
Large benthopelagics (>=90 cm),35792.5353900097,4.089420348093844,1228.6278290678235,43975705.05306087
Large demersals (>=90 cm),204.8894684317,3.8147876204790436,652.8112355741392,133754.1470430267
Large flatfishes (>=90 cm),270.2104224354,3.283457786068275,192.06922591436887,51899.10667116189
Large rays (>=90 cm),3.0012971168999996,3.7971725273775077,626.8628421002716,1881.4016406872847
Large reef assoc. fish (>=90 cm),94.7742200645,3.7899999999999996,616.5950018614816,58437.31039709084
Large sharks (>=90 cm),255.3329011273,4.121275557375105,1322.134254762461,337584.37494827993
"Lobsters, crabs",14.6554642644,2.6,39.810717055349734,583.4445411448177
Medium bathydemersals (30 - 89 cm),1.8564794302000003,3.582372222076021,382.27176528671333,709.6796690010258
Medium bathypelagics (30 - 89 cm),3016.3923402471,3.65,446.683592150963,1347372.9658782245
Medium benthopelagics (30 - 89 cm),5446.623828442399,4.041012672554171,1099.037908488915,5986046.0607372215
Medium demersals (30 - 89 cm),33553.5030981065,3.2922577039234304,196.000736789754,6576511.329106167
Medium pelagics (30 - 89 cm),171.4700192143,3.3800070833875306,239.8872044549436,41133.4635571539
Other demersal invertebrates,28.7398449498,2.876207945465351,75.1982866348731,2161.1870983768704
Shrimps,976.8999644962998,3.061804157672986,115.29332326901475,112630.04340816093
Small bathypelagics (<30 cm),0.0022309099,3.01,102.32929922807536,0.22828744670797566
Small pelagics (<30 cm),6.300037992999999,3.150947595507779,141.56229523710468,891.8478383700423
Small to medium flatfishes (<90 cm),7176.5497623323,4.379852990268728,2398.0210456997092,17209517.3655841
