functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large bathydemersals (>=90 cm),59.05037069709999,4.58,3801.8939632056126,224503.24787835806
Large benthopelagics (>=90 cm),7.8515225071,4.39,2454.7089156850284,19273.20229988004
Large pelagics (>=90 cm),62147.1873478467,4.426486696072705,2669.848979259293,165923604.70448458
Large reef assoc. fish (>=90 cm),70.638199811,3.9199999999999995,831.76377110267,58754.29545870128
Large sharks (>=90 cm),4428.4410175559005,4.358010718930325,2280.398354385869,10098609.608929358
"Lobsters, crabs",66.01253262990001,2.6,39.810717055349734,2628.006258635991
Medium demersals (30 - 89 cm),670.0578683181,3.0937591165893554,124.09638104465547,83151.75654877251
Medium pelagics (30 - 89 cm),908.6085425104001,3.8091700483620397,644.4215399074764,585526.9161376397
Medium reef assoc. fish (30 - 89 cm),558.0325404468,3.0964245174026432,124.86034120850529,69676.13340563647
Small pelagics (<30 cm),31.953417164999998,4.496979094096523,3140.3575208953444,100345.15391241414
