year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,2076,263188.1554682944,263188.1554682944,0.0,True
1951,2191,343080.9973280684,343080.9973280684,0.0,True
1952,2201,461237.82535108645,461237.8253510864,-5.820766091346741e-11,True
1953,2214,465830.0158461433,465830.0158461433,0.0,True
1954,2219,450246.6174337022,450246.6174337022,0.0,True
1955,2222,444459.7661483587,444459.7661483587,0.0,True
1956,2210,408852.6457367893,408852.64573678933,5.820766091346741e-11,True
1957,2243,429677.4718945213,429677.4718945213,0.0,True
1958,2262,487390.4295922157,487390.4295922157,0.0,True
1959,2282,569487.9749061026,569487.9749061026,0.0,True
1960,2266,649048.9011945663,649048.9011945663,0.0,True
1961,2320,747725.7798992026,747725.7798992025,-1.1641532182693481e-10,True
1962,2312,760118.7171231487,760118.7171231486,-1.1641532182693481e-10,True
1963,2373,843216.3319450365,843216.3319450367,1.1641532182693481e-10,True
1964,2405,885925.386954201,885925.3869542009,-1.1641532182693481e-10,True
1965,2414,945017.99921444,945017.99921444,0.0,True
1966,2377,972617.7072174414,972617.7072174413,-1.1641532182693481e-10,True
1967,2447,1149232.1654125908,1149232.1654125908,0.0,True
1968,2424,1448422.478000246,1448422.478000246,0.0,True
1969,2423,1302944.151204328,1302944.1512043278,-2.3283064365386963e-10,True
1970,2495,905851.1603834389,905851.1603834389,0.0,True
1971,2488,850897.5532309861,850897.5532309861,0.0,True
1972,2591,864436.9890675076,864436.9890675076,0.0,True
1973,2543,1003499.6325368367,1003499.6325368366,-1.1641532182693481e-10,True
1974,2529,1062330.8169042333,1062330.8169042333,0.0,True
1975,2534,1050304.3803877824,1050304.3803877824,0.0,True
1976,2718,942286.1216238661,942286.1216238661,0.0,True
1977,2761,776067.1647720747,776067.1647720747,0.0,True
1978,2711,799209.0758867328,799209.0758867327,-1.1641532182693481e-10,True
1979,2799,786442.9982412797,786442.9982412797,0.0,True
1980,2865,755332.552182149,755332.552182149,0.0,True
1981,2907,771148.9151660086,771148.9151660086,0.0,True
1982,2871,713788.236127942,713788.236127942,0.0,True
1983,2989,785418.9261167755,785418.9261167755,0.0,True
1984,2929,679927.6222634488,679927.6222634488,0.0,True
1985,3067,704108.3702937141,704108.3702937141,0.0,True
1986,3146,745681.6596273863,745681.6596273863,0.0,True
1987,3240,1095634.5233683335,1095634.5233683335,0.0,True
1988,3338,1057763.8131275538,1057763.813127554,2.3283064365386963e-10,True
1989,3154,823304.0051901371,823304.0051901371,0.0,True
1990,3332,644188.9440327493,644188.9440327493,0.0,True
1991,3275,595589.7609137152,595589.7609137152,0.0,True
1992,3185,691176.4462794656,691176.4462794656,0.0,True
1993,2742,637439.6981503816,637439.6981503816,0.0,True
1994,3034,631056.7241570608,631056.7241570608,0.0,True
1995,3107,646764.3105970913,646764.3105970913,0.0,True
1996,3292,566192.2345958077,566192.2345958077,0.0,True
1997,3362,609867.2287702888,609867.2287702888,0.0,True
1998,3345,649986.9457478431,649986.9457478432,1.1641532182693481e-10,True
1999,3399,636584.509936762,636584.509936762,0.0,True
2000,3201,678608.0902336051,678608.0902336051,0.0,True
2001,3445,742513.793509582,742513.793509582,0.0,True
2002,3543,742750.5100060147,742750.5100060147,0.0,True
2003,3578,754316.2311596749,754316.2311596749,0.0,True
2004,3803,786585.4211074443,786585.4211074443,0.0,True
2005,4003,736917.145285514,736917.145285514,0.0,True
2006,3955,630235.5858910827,630235.5858910827,0.0,True
2007,3753,656232.5447488113,656232.5447488113,0.0,True
2008,4057,632350.3939411291,632350.3939411291,0.0,True
2009,3854,581650.0321004022,581650.0321004022,0.0,True
2010,3942,653564.9133021063,653564.9133021063,0.0,True
2011,4069,596160.5757893092,596160.5757893092,0.0,True
2012,4013,730634.1039034303,730634.1039034303,0.0,True
2013,3935,632359.0276377414,632359.0276377414,0.0,True
2014,4006,826175.2220563104,826175.2220563104,0.0,True
2015,3946,736912.246481827,736912.246481827,0.0,True
2016,4067,892590.343509928,892590.343509928,0.0,True
2017,3937,724158.2648462512,724158.2648462512,0.0,True
2018,3996,747214.4054312299,747214.4054312299,0.0,True
2019,3912,794215.4259763142,794215.4259763142,0.0,True
