year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,420,10002.5200920156,10002.5200920156,0.0,True
1951,421,10054.5352724277,10054.5352724277,0.0,True
1952,412,10147.6035215563,10147.6035215563,0.0,True
1953,410,10566.4946947977,10566.4946947977,0.0,True
1954,422,10908.161605179801,10908.161605179801,0.0,True
1955,423,11485.1267794895,11485.1267794895,0.0,True
1956,423,11775.1100015747,11775.1100015747,0.0,True
1957,432,12428.9766540877,12428.976654087699,-1.8189894035458565e-12,True
1958,504,16851.5631686265,16851.5631686265,0.0,True
1959,507,20564.559027177802,20564.5590271778,-3.637978807091713e-12,True
1960,514,25025.3840533845,25025.3840533845,0.0,True
1961,515,28944.0661078278,28944.0661078278,0.0,True
1962,571,34269.5788181772,34269.5788181772,0.0,True
1963,588,33278.6628864776,33278.6628864776,0.0,True
1964,608,34899.1991906008,34899.199190600804,7.275957614183426e-12,True
1965,598,36446.3987262422,36446.3987262422,0.0,True
1966,625,35193.2138006856,35193.2138006856,0.0,True
1967,645,34994.2496297271,34994.2496297271,0.0,True
1968,643,36172.1258775484,36172.1258775484,0.0,True
1969,761,48546.4886722378,48546.4886722378,0.0,True
1970,829,55844.4824497512,55844.4824497512,0.0,True
1971,811,62643.6552022287,62643.6552022287,0.0,True
1972,840,62290.4109578657,62290.4109578657,0.0,True
1973,818,57243.9463604904,57243.9463604904,0.0,True
1974,802,43680.9901400328,43680.9901400328,0.0,True
1975,757,43553.1099938205,43553.1099938205,0.0,True
1976,1422,49141.4210479561,49141.4210479561,0.0,True
1977,1392,62523.3235151539,62523.3235151539,0.0,True
1978,1392,63909.1407488239,63909.1407488239,0.0,True
1979,1288,65335.0997045301,65335.099704530105,7.275957614183426e-12,True
1980,1439,74250.1222201152,74250.1222201152,0.0,True
1981,1480,77931.4870009193,77931.4870009193,0.0,True
1982,1598,77324.9914872695,77324.9914872695,0.0,True
1983,1503,77665.405785414,77665.405785414,0.0,True
1984,1430,84032.0462389927,84032.0462389927,0.0,True
1985,1444,89796.2402173195,89796.2402173195,0.0,True
1986,1558,105540.8976753159,105540.89767531591,1.4551915228366852e-11,True
1987,1671,114330.1553236753,114330.1553236753,0.0,True
1988,1500,129249.076056901,129249.076056901,0.0,True
1989,1493,129339.9487480238,129339.9487480238,0.0,True
1990,1580,136743.5277817251,136743.5277817251,0.0,True
1991,1498,129085.8959331564,129085.8959331564,0.0,True
1992,1537,113649.6129921493,113649.6129921493,0.0,True
1993,1565,116151.17549486349,116151.17549486349,0.0,True
1994,1537,115398.0986551575,115398.0986551575,0.0,True
1995,1526,112988.6454219018,112988.6454219018,0.0,True
1996,1540,114972.63831926639,114972.63831926639,0.0,True
1997,1585,114428.1655003823,114428.1655003823,0.0,True
1998,1607,121194.9456325841,121194.9456325841,0.0,True
1999,1603,127584.1392282024,127584.13922820239,-1.4551915228366852e-11,True
2000,1620,120798.0030453884,120798.0030453884,0.0,True
2001,1600,115029.5613216649,115029.56132166489,-1.4551915228366852e-11,True
2002,1630,113180.5266727664,113180.5266727664,0.0,True
2003,1639,121091.8259500952,121091.8259500952,0.0,True
2004,1696,119101.7130546099,119101.71305460989,-1.4551915228366852e-11,True
2005,1650,132940.5463055999,132940.5463055999,0.0,True
2006,1707,124696.1395681068,124696.1395681068,0.0,True
2007,1719,121403.7164737066,121403.7164737066,0.0,True
2008,1721,123739.1429254701,123739.1429254701,0.0,True
2009,2051,80076.8722895007,80076.8722895007,0.0,True
2010,2083,130918.7857462086,130918.78574620861,1.4551915228366852e-11,True
2011,2341,140802.3021226366,140802.3021226366,0.0,True
2012,2202,129761.0533086351,129761.05330863509,-1.4551915228366852e-11,True
2013,2354,128030.6848879897,128030.6848879897,0.0,True
2014,2320,129029.9548686716,129029.9548686716,0.0,True
2015,1963,132186.8174217627,132186.8174217627,0.0,True
2016,1476,146050.4297936848,146050.4297936848,0.0,True
2017,1582,152464.1100819088,152464.1100819088,0.0,True
2018,1385,167837.976352401,167837.97635240102,2.9103830456733704e-11,True
2019,1653,179043.0926542068,179043.0926542068,0.0,True
