commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,0.2247596604,3.11,128.82495516931337,28.9546531749001
Cod-likes,8754.833578838501,4.13699706570263,1370.8725038754637,12001760.629235324
Crustaceans,40.40431014580001,2.633675433236259,43.02049798178768,1738.2135430829128
Flatfishes,9829.620679532001,3.3269815624289536,212.31543235313345,2086980.1644421383
Herring-likes,29464.1182284632,3.203436905684158,159.74854294664385,4706849.956204645
Molluscs,15913.975289273698,2.0041323561438045,10.095605141559965,160661.21075304976
Other fishes & inverts,1825.1798004714,3.5882479738993602,387.47882481931805,707218.5241706155
Perch-likes,222.38669981370006,3.9692286193651825,931.5981541588172,207175.03905591395
"Salmon, smelts, etc",470.50345896849996,3.5817591487816705,381.73251074844313,179606.46670787258
Scorpionfishes,44.6116565984,3.889951421295324,776.1602931204974,34625.79646200512
Sharks & rays,0.006159248599999999,4.014395390048066,1033.7020797446874,6.366828087484553
