functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,13312.883097783402,3.76524550837492,582.4323760326856,7753854.134487367
Jellyfish,53.6033366336,2.5,31.622776601683793,1695.0863394691858
Large bathydemersals (>=90 cm),1496.1450848323002,4.0170657301113035,1040.0775687987539,1556106.9424025842
Large bathypelagics (>=90 cm),946.2110762486,3.5638340970930753,366.29762019018204,346594.86542745307
Large benthopelagics (>=90 cm),4861.293908264499,4.375626518593936,2374.797147470951,11544586.906364443
Large demersals (>=90 cm),60991.7038786161,4.393388115855432,2473.934037506615,150889452.23083258
Large flatfishes (>=90 cm),233.7882714381,3.8487332321051984,705.883827847368,165027.35994854552
Large pelagics (>=90 cm),9615.234972641902,4.400533579098274,2514.974460112367,24182070.384173617
Large rays (>=90 cm),1516.1039983649002,3.810328113867381,646.1422116403752,979618.7905803124
Large reef assoc. fish (>=90 cm),1896.7801232111,3.7692994416953582,587.8945602312979,1115106.7163906568
Large sharks (>=90 cm),5500.5596436468995,4.238177268619913,1730.5225729985934,9518842.62745606
"Lobsters, crabs",1894.8063457267,3.007033494849221,101.63270738099412,192574.2988788925
Medium bathydemersals (30 - 89 cm),5449.985068316701,4.197545174361539,1575.9599421226465,8588958.152833674
Medium bathypelagics (30 - 89 cm),612.8238081185,4.065866728276172,1163.7688494624472,713185.2580972622
Medium benthopelagics (30 - 89 cm),37273.156132389195,3.8601260165867566,724.646195748634,27009850.7948807
Medium demersals (30 - 89 cm),107560.64629001029,3.257318080882605,180.84982001601878,19452323.52235502
Medium pelagics (30 - 89 cm),82891.5471015212,3.69768262964232,498.52004969507186,41323098.180351734
Medium reef assoc. fish (30 - 89 cm),1011.9217942874999,2.9766144287168257,94.7576820916441,95887.36368470099
Other demersal invertebrates,24074.8298683597,2.1203298275696745,13.192582768696422,317609.1856806201
Shrimps,5220.580652761199,3.077864324921463,119.6366723872792,624572.8972257598
Small benthopelagics (<30 cm),280.5251140183,3.426128287619981,266.76465526960175,74834.18533555751
Small demersals (<30 cm),2971.3388843357006,3.326303349611271,211.98413025811575,629876.6890980235
Small pelagics (<30 cm),52297.6171948469,3.0877576653999887,122.39330588909334,6400878.2585996045
Small reef assoc. fish (<30 cm),4.016395122900001,3.5081265742583194,322.2007702156888,1294.0856020889162
Small to medium flatfishes (<90 cm),5416.173063267999,3.650834230167137,447.54244500097246,2423967.335283367
Small to medium rays (<90 cm),599.8514814191999,3.8742252021703067,748.5575622865065,449023.3626651059
Small to medium sharks (<90 cm),1532.2065086424,3.903037369133109,799.9030801934772,1225616.7057555495
