commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,27091.6933762591,27091.6933762591,0.0,1.0,128.82495516931337,3490086.1846573623,3.11,128.82495516931337,3490086.1846573623,0.0,1.0,0.0
Cod-likes,24,24,80337.6089392526,80337.6089392526,0.0,1.0,2179.038608065284,175058751.5582821,4.305187574987113,2019.2382992718187,162220776.8420609,12837974.716221213,1.0791389054234424,0.0791389054234424
Crustaceans,38,38,7280.636644615702,7280.636644615702,0.0,1.0,149.17387580445066,1086080.7866012352,3.057663102746476,114.1992108311641,831442.9591635676,254637.82743766753,1.3062601284083677,0.3062601284083678
Flatfishes,25,25,5649.9613347060995,5649.9613347060995,0.0,1.0,637.6494662361725,3602694.8293303573,3.6590230411769076,456.061111299008,2576727.64510249,1025967.184227867,1.398166715903364,0.3981667159033639
Herring-likes,8,8,25098.1419405148,25098.1419405148,0.0,1.0,120.2869338469471,3018978.539279992,3.0658527538988753,116.37314032502098,2920749.5939408233,98228.94533916889,1.0336314162442914,0.03363141624429139
Molluscs,41,41,22406.596545823097,22406.596545823097,0.0,1.0,12.840669853485338,287715.70878515934,2.1007813926887042,12.611925384695432,282590.3237608953,5125.385024264047,1.018137156842641,0.018137156842640965
Other fishes & inverts,72,72,121655.11614862122,121655.11614862122,0.0,1.0,463.3269959237258,56366099.503892615,3.4283117444337936,268.1092170701309,32616857.943182677,23749241.56070994,1.7281278166670808,0.7281278166670809
Perch-likes,115,115,115258.7509581911,115258.7509581911,0.0,1.0,559.8944524658589,64532735.259635195,3.592529813303126,391.3179892719866,45102822.67096,19429912.588675193,1.4307914990248576,0.43079149902485764
"Salmon, smelts, etc",6,6,644.3311274291999,644.3311274291999,0.0,1.0,2054.716089436741,1323917.5344536921,4.157123915719983,1435.8990749525822,925194.4698387425,398723.06461494963,1.4309613574370428,0.4309613574370428
Scorpionfishes,19,19,4734.427981729001,4734.427981729001,0.0,1.0,521.996877601278,2471356.6236906587,3.691516002012012,491.4914893582643,2326931.0599994278,144425.56369123096,1.0620669714603692,0.06206697146036912
Sharks & rays,64,64,9148.7216320734,9148.7216320734,0.0,1.0,1427.6213977794853,13060910.764276043,4.087283560049473,1222.5976594823267,11185205.654628271,1875705.1096477713,1.167695183044903,0.16769518304490294
Tuna & billfishes,19,19,10210.346465610499,10210.346465610499,0.0,1.0,2566.324465106019,26203061.931904998,4.398749816320576,2504.665976406188,25573507.39973379,629554.5321712084,1.0246174497041325,0.02461744970413256
