functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Large benthopelagics (>=90 cm),1,1,0.0267831636,0.0267831636,0.0,1.0,13717.513182092556,367.39839974114153,4.18,13717.513182092556,367.39839974114153,0.0,1.0,0.0
Large pelagics (>=90 cm),19,19,327895.1162137338,327895.1162137338,0.0,1.0,28863.52623774263,9464209290.062775,4.424306053536078,28518.382521978725,9351038351.271929,113170938.79084587,1.012102499694641,0.012102499694641115
Large rays (>=90 cm),1,1,2.4930363256,2.4930363256,0.0,1.0,2487.0716021897506,6200.35984862724,3.61,2487.0716021897506,6200.35984862724,0.0,1.0,0.0
Large sharks (>=90 cm),9,9,2873.3027424523,2873.3027424523,0.0,1.0,23537.775396369103,67631154.59761362,4.35665945328341,23287.058487655417,66910769.016227424,720385.5813861936,1.010766362305767,0.010766362305767004
Medium demersals (30 - 89 cm),1,1,14385.8709648595,14385.8709648595,0.0,1.0,925.4402624666747,13313264.20153129,3.28,925.4402624666747,13313264.20153129,0.0,1.0,0.0
Medium pelagics (30 - 89 cm),5,5,32697.198588009298,32697.198588009298,0.0,1.0,5273.005632018425,172412512.3057979,3.5830000909551445,2293.826665893785,75001706.02120034,97410806.28459756,2.2987812071509808,1.2987812071509808
