year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,2105,988371.2516141252,988371.2516141252,0.0,True
1951,2100,1169065.0153153583,1169065.0153153583,0.0,True
1952,2055,1252782.966119697,1252782.9661196969,-2.3283064365386963e-10,True
1953,2008,1336139.910293835,1336139.910293835,0.0,True
1954,2098,1369764.0234193434,1369764.0234193434,0.0,True
1955,2042,1336612.1560104154,1336612.1560104154,0.0,True
1956,2050,1303410.5272469094,1303410.5272469094,0.0,True
1957,1994,1120967.4231508123,1120967.4231508123,0.0,True
1958,1958,1159106.785767837,1159106.785767837,0.0,True
1959,1990,1412728.8683696538,1412728.8683696538,0.0,True
1960,2014,1513512.5726760628,1513512.5726760628,0.0,True
1961,2141,1346777.333251452,1346777.333251452,0.0,True
1962,2143,1406836.4786440786,1406836.4786440784,-2.3283064365386963e-10,True
1963,2214,1612775.835703446,1612775.8357034463,2.3283064365386963e-10,True
1964,2596,1500732.6699819162,1500732.6699819162,0.0,True
1965,2548,1600832.3559807565,1600832.3559807567,2.3283064365386963e-10,True
1966,2704,1418295.773197118,1418295.773197118,0.0,True
1967,2745,1569516.1620757303,1569516.1620757303,0.0,True
1968,2661,1601833.690014629,1601833.690014629,0.0,True
1969,2649,1698913.7899061947,1698913.789906195,2.3283064365386963e-10,True
1970,2644,1818054.5051449765,1818054.5051449765,0.0,True
1971,2707,2025131.1789431998,2025131.1789431998,0.0,True
1972,2703,1803598.6447045968,1803598.6447045968,0.0,True
1973,2795,1607547.534072602,1607547.534072602,0.0,True
1974,2786,1720602.2371381288,1720602.2371381288,0.0,True
1975,2791,1635851.0814459168,1635851.0814459166,-2.3283064365386963e-10,True
1976,2792,1747634.7657063825,1747634.7657063822,-2.3283064365386963e-10,True
1977,2788,1743236.9357519918,1743236.9357519918,0.0,True
1978,2929,2126063.7584614386,2126063.7584614386,0.0,True
1979,2870,1972836.4982853984,1972836.4982853984,0.0,True
1980,2706,1941201.3519540501,1941201.3519540501,0.0,True
1981,2777,1909601.7272640746,1909601.7272640746,0.0,True
1982,2924,2299791.090890976,2299791.090890976,0.0,True
1983,3039,2310044.2704705736,2310044.2704705736,0.0,True
1984,3225,2595774.1032199245,2595774.1032199245,0.0,True
1985,3255,2299374.029042503,2299374.029042503,0.0,True
1986,3381,2085507.67901273,2085507.67901273,0.0,True
1987,3576,2155866.571209306,2155866.571209306,0.0,True
1988,3532,1768000.3369878393,1768000.3369878393,0.0,True
1989,3395,1784197.127682677,1784197.127682677,0.0,True
1990,3610,1850803.3659399,1850803.3659398998,-2.3283064365386963e-10,True
1991,3858,1905399.1740183155,1905399.1740183155,0.0,True
1992,3920,1726206.9455004686,1726206.9455004686,0.0,True
1993,3995,1858063.3409547918,1858063.3409547918,0.0,True
1994,4616,2105186.9854510203,2105186.9854510203,0.0,True
1995,4554,1746181.8592527872,1746181.8592527872,0.0,True
1996,4501,1757460.720943569,1757460.7209435692,2.3283064365386963e-10,True
1997,5717,2029817.0269745472,2029817.0269745474,2.3283064365386963e-10,True
1998,5764,1820859.858645752,1820859.8586457523,2.3283064365386963e-10,True
1999,5834,2024827.5476419416,2024827.5476419416,0.0,True
2000,6024,1977024.2759587115,1977024.2759587115,0.0,True
2001,5929,1822919.6895281211,1822919.6895281211,0.0,True
2002,5739,1807892.8198528534,1807892.8198528534,0.0,True
2003,5486,1825573.9668340748,1825573.9668340748,0.0,True
2004,5460,1746668.4857727143,1746668.4857727143,0.0,True
2005,5471,1467877.8218827976,1467877.8218827976,0.0,True
2006,5449,1679516.7635506922,1679516.7635506922,0.0,True
2007,5426,1587499.6531309872,1587499.653130987,-2.3283064365386963e-10,True
2008,5458,1448920.5819462226,1448920.5819462226,0.0,True
2009,5760,1614977.0431278206,1614977.0431278204,-2.3283064365386963e-10,True
2010,5583,1285072.4404150164,1285072.4404150164,0.0,True
2011,5907,1787177.7607897155,1787177.7607897155,0.0,True
2012,5817,1618369.1176021865,1618369.1176021865,0.0,True
2013,6017,1526789.4236118193,1526789.4236118193,0.0,True
2014,6233,1434567.3034470913,1434567.3034470913,0.0,True
2015,5953,1770724.6787225776,1770724.6787225776,0.0,True
2016,5742,1864588.3306647427,1864588.3306647427,0.0,True
2017,8490,1509006.38725089,1509006.38725089,0.0,True
2018,8418,1593394.148865403,1593394.148865403,0.0,True
2019,12968,1549275.8254257175,1549275.8254257175,0.0,True
