year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,839,391288.94942141074,391288.9494214107,-5.820766091346741e-11,True
1951,904,382769.7192590155,382769.7192590155,0.0,True
1952,884,277460.6141341274,277460.6141341274,0.0,True
1953,882,333892.2263099682,333892.2263099682,0.0,True
1954,892,376832.7957724227,376832.7957724227,0.0,True
1955,901,314064.3190181797,314064.31901817967,-5.820766091346741e-11,True
1956,888,404250.9332434812,404250.9332434812,0.0,True
1957,918,318546.7052188148,318546.70521881484,5.820766091346741e-11,True
1958,935,405919.5144256691,405919.5144256691,0.0,True
1959,948,398712.3848728612,398712.3848728612,0.0,True
1960,1065,375274.332511282,375274.332511282,0.0,True
1961,1005,525039.9857624654,525039.9857624654,0.0,True
1962,989,587717.7137541145,587717.7137541145,0.0,True
1963,954,621508.0684031151,621508.0684031151,0.0,True
1964,974,649048.1002893182,649048.1002893182,0.0,True
1965,1003,591170.5134259395,591170.5134259395,0.0,True
1966,981,633452.1011820182,633452.1011820182,0.0,True
1967,1047,626995.15223289,626995.15223289,0.0,True
1968,1039,612581.6573535497,612581.6573535497,0.0,True
1969,1073,724339.8746353231,724339.8746353231,0.0,True
1970,1121,916756.884841965,916756.884841965,0.0,True
1971,1134,805518.3996225657,805518.3996225657,0.0,True
1972,1100,982308.6303781385,982308.6303781385,0.0,True
1973,1220,762089.2182405334,762089.2182405334,0.0,True
1974,1185,753132.8927935181,753132.8927935181,0.0,True
1975,1220,633185.1205709343,633185.1205709343,0.0,True
1976,1207,710858.8804524891,710858.8804524891,0.0,True
1977,1240,608719.4395519962,608719.4395519962,0.0,True
1978,1445,633022.2193696047,633022.2193696047,0.0,True
1979,1548,614979.3120786753,614979.3120786753,0.0,True
1980,1669,580198.5277718417,580198.5277718417,0.0,True
1981,1511,763415.6405155855,763415.6405155855,0.0,True
1982,1464,768022.2272593346,768022.2272593348,1.1641532182693481e-10,True
1983,1454,899231.2802089072,899231.2802089072,0.0,True
1984,1566,1047429.7412359503,1047429.7412359503,0.0,True
1985,1563,1153407.852646717,1153407.852646717,0.0,True
1986,1612,1274480.615216885,1274480.6152168852,2.3283064365386963e-10,True
1987,1559,1481732.99971443,1481732.99971443,0.0,True
1988,1419,1352368.435160364,1352368.435160364,0.0,True
1989,1379,1420684.6157817796,1420684.6157817796,0.0,True
1990,1356,1417655.699041242,1417655.699041242,0.0,True
1991,1434,1144613.5337245387,1144613.5337245387,0.0,True
1992,1433,1215626.2324515318,1215626.2324515318,0.0,True
1993,1443,1373149.7213040504,1373149.7213040504,0.0,True
1994,1406,1215295.8616701157,1215295.8616701157,0.0,True
1995,1424,1088108.6983808116,1088108.6983808116,0.0,True
1996,1520,1026235.6900628374,1026235.6900628373,-1.1641532182693481e-10,True
1997,1530,980106.5690906582,980106.5690906582,0.0,True
1998,1553,934934.1392069365,934934.1392069365,0.0,True
1999,1381,867953.1645562081,867953.1645562081,0.0,True
2000,1421,807049.9694352828,807049.9694352828,0.0,True
2001,1397,952156.209135128,952156.2091351278,-1.1641532182693481e-10,True
2002,1369,947754.6869684156,947754.6869684156,0.0,True
2003,1329,1002911.8394471238,1002911.8394471238,0.0,True
2004,1335,1061567.203711648,1061567.203711648,0.0,True
2005,1357,1090617.1001326323,1090617.1001326323,0.0,True
2006,1382,1011802.2772853142,1011802.2772853142,0.0,True
2007,1318,944193.91123187,944193.9112318701,1.1641532182693481e-10,True
2008,1343,813925.6747381709,813925.6747381709,0.0,True
2009,1289,750172.1069768401,750172.1069768401,0.0,True
2010,1282,793008.0661010758,793008.066101076,1.1641532182693481e-10,True
2011,1526,927329.015043907,927329.015043907,0.0,True
2012,1504,906827.1049897801,906827.1049897801,0.0,True
2013,1420,972189.8677512185,972189.8677512185,0.0,True
2014,1462,956179.9825493784,956179.9825493784,0.0,True
2015,1401,968801.5660675588,968801.5660675588,0.0,True
2016,1454,967233.0440668936,967233.0440668936,0.0,True
2017,1461,1022068.7937537301,1022068.79375373,-1.1641532182693481e-10,True
2018,1477,1130374.2831271212,1130374.2831271212,0.0,True
2019,1528,1102866.6258441233,1102866.6258441233,0.0,True
