commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,656453.6225315363,2.7,50.11872336272725,32900617.508118242
Cod-likes,33878.09256881639,4.286168448889089,1932.7178108556495,65476792.90556786
Crustaceans,24123.142213002,2.714021171400725,51.76320653560677,1248691.1926594367
Flatfishes,462.6312098438,3.8747905927350694,749.5327139670163,346757.22628006764
Herring-likes,368387.87866607716,2.1220631729885557,13.245341894909071,4879423.402872471
Molluscs,42955.968478907496,2.089445667642728,12.286994606692046,527799.75302557
Other fishes & inverts,80999.87387526801,3.0945230458365995,124.31486017746823,10069487.995196505
Perch-likes,426498.32474615483,3.4301377449739543,269.238861213241,114829923.26400977
"Salmon, smelts, etc",1.0,3.16,144.5439770745928,144.5439770745928
Scorpionfishes,11987.664587635301,2.7502476209643554,56.26620458346324,674500.3881658254
Sharks & rays,1819.9267933051,4.0447585408542235,1108.5583073928838,2017494.9655652603
Tuna & billfishes,6647.4144558419,4.527897234448304,3372.0750700997237,22415580.56716499
