year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,2015,185626.6239205749,185626.6239205749,0.0,True
1951,2016,183864.4276743918,183864.4276743918,0.0,True
1952,2015,205557.2260985556,205557.2260985556,0.0,True
1953,2014,178508.0548936465,178508.0548936465,0.0,True
1954,2014,201714.9399701711,201714.9399701711,0.0,True
1955,2015,212813.6395218204,212813.6395218204,0.0,True
1956,2054,230376.5870001542,230376.5870001542,0.0,True
1957,2059,223717.4520988672,223717.45209886722,2.9103830456733704e-11,True
1958,2087,237250.6829443755,237250.6829443755,0.0,True
1959,4004,316337.5486799612,316337.5486799612,0.0,True
1960,4204,307025.3408186255,307025.34081862547,-5.820766091346741e-11,True
1961,4274,344765.6826617083,344765.68266170827,-5.820766091346741e-11,True
1962,2765,507288.5821471149,507288.5821471149,0.0,True
1963,2836,554267.390394929,554267.390394929,0.0,True
1964,2838,482700.4121728819,482700.4121728819,0.0,True
1965,4354,534459.2002377047,534459.2002377047,0.0,True
1966,2962,603908.2896722839,603908.2896722839,0.0,True
1967,3230,760526.8447618163,760526.8447618163,0.0,True
1968,3351,685700.0521855688,685700.0521855688,0.0,True
1969,3242,610240.7318429049,610240.7318429049,0.0,True
1970,3364,683410.6736200053,683410.6736200053,0.0,True
1971,3409,743380.0190112855,743380.0190112855,0.0,True
1972,3393,831122.6389971944,831122.6389971942,-1.1641532182693481e-10,True
1973,3469,930103.7115551566,930103.7115551566,0.0,True
1974,3459,866497.0635360767,866497.0635360767,0.0,True
1975,4576,796485.8649337888,796485.8649337888,0.0,True
1976,4507,725575.3249506596,725575.3249506596,0.0,True
1977,4601,839736.7704470778,839736.7704470778,0.0,True
1978,5154,924980.5526671995,924980.5526671995,0.0,True
1979,5315,1027060.6862129141,1027060.6862129141,0.0,True
1980,5429,850362.1759087598,850362.1759087598,0.0,True
1981,5445,844388.7771953823,844388.7771953823,0.0,True
1982,5556,881838.8754737866,881838.8754737866,0.0,True
1983,5557,956510.6046740061,956510.6046740061,0.0,True
1984,5624,1072326.871951239,1072326.871951239,0.0,True
1985,5579,1054980.4041155248,1054980.4041155248,0.0,True
1986,5620,996776.0669214625,996776.0669214625,0.0,True
1987,5581,993830.2413125067,993830.2413125067,0.0,True
1988,5703,882987.6213961468,882987.6213961468,0.0,True
1989,5566,829638.501431637,829638.501431637,0.0,True
1990,6013,635664.8796471016,635664.8796471016,0.0,True
1991,6001,662594.9141261998,662594.9141261998,0.0,True
1992,5965,656347.5465342317,656347.5465342317,0.0,True
1993,5915,661312.8371366637,661312.8371366637,0.0,True
1994,5955,670717.5229018689,670717.5229018689,0.0,True
1995,6109,657287.9806429074,657287.9806429074,0.0,True
1996,5779,624618.944507485,624618.944507485,0.0,True
1997,5792,683420.9576940007,683420.9576940007,0.0,True
1998,5819,676448.4997002174,676448.4997002174,0.0,True
1999,5950,662874.6777251341,662874.6777251341,0.0,True
2000,5960,748435.5221939057,748435.5221939057,0.0,True
2001,5932,798682.7693707063,798682.7693707063,0.0,True
2002,5952,835158.8904151693,835158.8904151693,0.0,True
2003,5969,777312.4784706346,777312.4784706346,0.0,True
2004,5921,779706.0590270921,779706.0590270921,0.0,True
2005,5886,782107.9427262921,782107.9427262921,0.0,True
2006,5964,804527.9628081112,804527.9628081112,0.0,True
2007,5973,844434.009201024,844434.009201024,0.0,True
2008,8640,835098.4899152956,835098.4899152956,0.0,True
2009,8479,845980.2118414055,845980.2118414055,0.0,True
2010,8649,823973.9333810626,823973.9333810626,0.0,True
2011,8173,959169.8821203114,959169.8821203114,0.0,True
2012,8128,963248.9379094325,963248.9379094325,0.0,True
2013,7891,891399.4505147109,891399.4505147109,0.0,True
2014,7768,933251.3526388069,933251.3526388069,0.0,True
2015,7594,824614.3851771078,824614.3851771078,0.0,True
2016,7517,836814.810857692,836814.810857692,0.0,True
2017,7516,853068.340845032,853068.340845032,0.0,True
2018,7812,846397.8943084739,846397.8943084739,0.0,True
2019,7758,904109.1796290668,904109.1796290667,-1.1641532182693481e-10,True
