unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
LME_053,West Bering Sea,LME,1950,123231.81432180041,123231.81432180041,0.0,1.0,38,38,118928351.85619918,118928351.85619919,118928351.85619918,95108458.89686395,74823272.89633934,available
LME_053,West Bering Sea,LME,1951,156586.1895066412,156586.1895066412,0.0,1.0,38,38,185943833.4076977,185943833.4076977,185943833.4076977,150000958.5970124,117349704.03635159,available
LME_053,West Bering Sea,LME,1952,145137.611062757,145137.611062757,0.0,1.0,38,38,149819902.716551,149819902.71655098,149819902.71655098,121635678.96320678,94339975.44697645,available
LME_053,West Bering Sea,LME,1953,165199.36300629124,165199.36300629124,0.0,1.0,38,38,197110542.9818048,197110542.9818048,197110542.9818048,163337456.08585835,122029720.58296919,available
LME_053,West Bering Sea,LME,1954,174153.76674012933,174153.76674012933,0.0,1.0,43,43,174476489.85161418,174476489.85161418,174476489.8516142,143406730.85116282,109352998.61067022,available
LME_053,West Bering Sea,LME,1955,212757.52594277848,212757.52594277848,0.0,1.0,44,44,213782680.40866256,213782680.40866253,213782680.4086625,176363594.4452442,134299421.11748403,available
LME_053,West Bering Sea,LME,1956,232667.2113663976,232667.2113663976,0.0,1.0,49,49,224439138.8451351,224439138.8451351,224439138.84513512,182931715.5167256,142375489.64610875,available
LME_053,West Bering Sea,LME,1957,251574.45681501407,251574.45681501407,0.0,1.0,50,50,244852742.7336142,244852742.73361418,244852742.73361415,203154240.19658473,154412881.60760045,available
LME_053,West Bering Sea,LME,1958,164365.9781214001,164365.9781214001,0.0,1.0,50,50,83471260.17132851,83471260.17132851,83471260.17132853,70057106.49928305,62613422.68500536,available
LME_053,West Bering Sea,LME,1959,154810.2470700897,154810.2470700897,0.0,1.0,50,50,89613746.8272361,89613746.82723609,89613746.82723609,73821520.30482939,64495581.85033983,available
LME_053,West Bering Sea,LME,1960,126884.2722751818,126884.2722751818,0.0,1.0,50,50,66551638.004266515,66551638.004266515,66551638.004266515,54390713.84163705,51771517.39997413,available
LME_053,West Bering Sea,LME,1961,145253.56198893188,145253.56198893188,0.0,1.0,51,51,78144058.23825474,78144058.23825474,78144058.23825476,63133717.75328278,58844417.85393306,available
LME_053,West Bering Sea,LME,1962,124664.24889794919,124664.24889794919,0.0,1.0,52,52,68188614.89372575,68188614.89372574,68188614.89372574,54555809.697679706,51461535.11098568,available
LME_053,West Bering Sea,LME,1963,155777.58995518961,155777.58995518961,0.0,1.0,52,52,87331430.85876314,87331430.85876314,87331430.85876314,70622490.20602825,61238525.9070394,available
LME_053,West Bering Sea,LME,1964,170760.29074433164,170760.29074433164,0.0,1.0,51,51,76788361.41145381,76788361.41145378,76788361.41145378,61820526.068603404,59213447.473119415,available
LME_053,West Bering Sea,LME,1965,213745.1525387116,213745.1525387116,0.0,1.0,52,52,103041891.76537506,103041891.76537506,103041891.76537506,83563635.70471974,76752210.0908177,available
LME_053,West Bering Sea,LME,1966,204642.1722225229,204642.1722225229,0.0,1.0,51,51,89652610.85771672,89652610.85771674,89652610.85771674,74635738.02023058,72124380.62619904,available
LME_053,West Bering Sea,LME,1967,221120.0501056363,221120.0501056363,0.0,1.0,52,52,106939045.10269913,106939045.10269913,106939045.10269913,88835624.7137359,82084128.25351162,available
