commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,6,6,37522.603502586295,37522.603502586295,0.0,1.0,179.94043614356468,6751833.639497425,3.2516298302384485,178.49655156112138,6697655.330806908,54178.30869051721,1.008089145531469,0.008089145531469147
Crustaceans,20,20,95881.4546342342,95881.4546342342,0.0,1.0,74.04477201066464,7099520.448442755,2.78009626913578,60.26931689835189,5778709.774025611,1320810.6744171446,1.2285649783545074,0.2285649783545075
Flatfishes,2,2,7682.9327970996,7682.9327970996,0.0,1.0,316.34462282851786,2430454.477915323,3.5000486338457604,316.2631803133329,2429828.76054433,625.7173709929921,1.0002575150072932,0.000257515007293279
Herring-likes,8,8,342617.76890162524,342617.76890162524,0.0,1.0,21.825504688323367,7477805.721465314,2.2280989641010085,16.908261818279314,5793070.9401833955,1684734.7812819183,1.290818945370723,0.29081894537072306
Molluscs,2,2,25928.1030295987,25928.1030295987,0.0,1.0,16.982423142543826,440322.0169321177,2.22999960400698,16.982421039909386,440321.9624147953,0.05451732239453122,1.0000001238124079,1.2381240784708898e-07
Other fishes & inverts,17,17,449921.12758548575,449921.12758548575,0.0,1.0,553.2008301575094,248896741.2856934,3.5202865940037515,331.34970937023894,149081234.8649809,99815506.4207125,1.6695376954122554,0.6695376954122554
Perch-likes,46,46,148702.73694241012,148702.73694241012,0.0,1.0,538.3771870104862,80058161.21581507,3.5827936590900316,382.64289978249417,56900046.46923723,23158114.746577837,1.406996411841213,0.40699641184121305
Scorpionfishes,2,2,608.7624733998999,608.7624733998999,0.0,1.0,439.38650431959434,267482.01514813205,3.631254774795343,427.81378550593433,260436.97821916683,7045.036928965215,1.0270508319407567,0.02705083194075678
Sharks & rays,3,3,5583.7850035044,5583.7850035044,0.0,1.0,1121.795879049499,6263867.0064296285,4.049877011115237,1121.7007522212489,6263335.838672615,531.1677570138127,1.0000848058879,8.480588789988671e-05
Tuna & billfishes,10,10,133.4450531133,133.4450531133,0.0,1.0,2896.5320494179145,386527.8731789493,4.451594501725834,2828.7495750832254,377482.6372912058,9045.235887743474,1.0239619918750478,0.023961991875047762
