unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
LME_035,Gulf of Thailand,LME,1950,483665.72947263863,483665.72947263863,0.0,1.0,158,158,174421581.60639906,174421581.60639906,174421581.6063991,89340738.51085922,100928849.26306455,available
LME_035,Gulf of Thailand,LME,1951,490432.6638762791,490432.6638762791,0.0,1.0,152,152,175631465.10871083,175631465.10871086,175631465.10871083,91462458.82467511,102047772.22945264,available
LME_035,Gulf of Thailand,LME,1952,500637.1985533398,500637.1985533398,0.0,1.0,151,151,175616062.9235751,175616062.92357513,175616062.92357513,90743973.6294907,101657219.99546857,available
LME_035,Gulf of Thailand,LME,1953,507592.6061793102,507592.6061793102,0.0,1.0,153,153,176782959.6463835,176782959.64638352,176782959.64638352,90999890.15610412,101989195.78792839,available
LME_035,Gulf of Thailand,LME,1954,543749.6825069995,543749.6825069995,0.0,1.0,164,164,211236160.46155897,211236160.46155897,211236160.46155894,108405548.23536643,120906124.63040066,available
LME_035,Gulf of Thailand,LME,1955,582852.4688794946,582852.4688794946,0.0,1.0,166,166,243032053.81068626,243032053.81068623,243032053.81068626,125476754.99631526,139785497.63736197,available
LME_035,Gulf of Thailand,LME,1956,601118.2871990416,601118.2871990416,0.0,1.0,165,165,253811024.33284357,253811024.3328436,253811024.3328436,131335253.3854318,146211031.70473167,available
LME_035,Gulf of Thailand,LME,1957,618137.6263457828,618137.6263457828,0.0,1.0,164,164,261951476.84891906,261951476.84891906,261951476.84891903,137496755.5147958,151587901.5894435,available
LME_035,Gulf of Thailand,LME,1958,647105.7813692808,647105.7813692808,0.0,1.0,163,163,298024823.06936824,298024823.0693683,298024823.0693683,153998184.66300583,173453515.8900496,available
LME_035,Gulf of Thailand,LME,1959,679356.8066582476,679356.8066582476,0.0,1.0,166,166,335199130.0562818,335199130.05628186,335199130.05628186,173231013.54018608,199558235.23957327,available
LME_035,Gulf of Thailand,LME,1960,731519.9019123854,731519.9019123854,0.0,1.0,162,162,387502039.362793,387502039.3627931,387502039.36279315,207168505.51422536,241870138.309751,available
LME_035,Gulf of Thailand,LME,1961,769225.3571637162,769225.3571637162,0.0,1.0,162,162,447345630.78124464,447345630.78124464,447345630.78124464,239291839.32930505,307038087.65586305,available
LME_035,Gulf of Thailand,LME,1962,848514.4818137264,848514.4818137264,0.0,1.0,161,161,512588230.63005793,512588230.630058,512588230.630058,280414723.4696369,343520059.54835856,available
LME_035,Gulf of Thailand,LME,1963,936950.4860089325,936950.4860089325,0.0,1.0,161,161,611127502.0596197,611127502.0596197,611127502.0596197,345091595.75468135,444087601.86497986,available
