year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,12881,1235219.9568181047,1235219.9568181047,0.0,True
1951,13017,1267804.9004994044,1267804.9004994044,0.0,True
1952,12980,1441060.4414343524,1441060.4414343524,0.0,True
1953,13047,1298823.0987523405,1298823.0987523405,0.0,True
1954,13091,1329650.4582866293,1329650.4582866293,0.0,True
1955,13094,1337514.7095287074,1337514.7095287074,0.0,True
1956,13085,1381659.6196445469,1381659.6196445469,0.0,True
1957,13059,1300827.9532365515,1300827.9532365515,0.0,True
1958,13063,1292510.099375319,1292510.099375319,0.0,True
1959,13038,1226337.0368960942,1226337.0368960942,0.0,True
1960,13149,1239917.9827540636,1239917.9827540636,0.0,True
1961,13288,1320141.4846218815,1320141.4846218815,0.0,True
1962,13287,1216333.9761209972,1216333.976120997,-2.3283064365386963e-10,True
1963,13237,1319845.8158290777,1319845.8158290777,0.0,True
1964,13796,1317908.898168282,1317908.898168282,0.0,True
1965,13722,1399190.651059257,1399190.651059257,0.0,True
1966,13765,1479891.859189822,1479891.859189822,0.0,True
1967,13877,1566356.984908837,1566356.984908837,0.0,True
1968,13852,1478038.5509705786,1478038.5509705786,0.0,True
1969,13930,1483037.6337285654,1483037.6337285654,0.0,True
1970,14241,1505773.5805281268,1505773.5805281268,0.0,True
1971,14527,1483087.9855397125,1483087.9855397125,0.0,True
1972,14576,1630062.2365246578,1630062.2365246578,0.0,True
1973,14710,1629965.8106320526,1629965.8106320526,0.0,True
1974,14704,1716497.8519110957,1716497.8519110957,0.0,True
1975,14458,1919427.0122475503,1919427.0122475503,0.0,True
1976,14694,1959132.4814121088,1959132.4814121088,0.0,True
1977,14906,1938578.5796338273,1938578.5796338273,0.0,True
1978,14948,2050740.6283624324,2050740.6283624324,0.0,True
1979,14969,2105424.969335242,2105424.9693352417,-4.656612873077393e-10,True
1980,15095,2103259.5225667427,2103259.5225667427,0.0,True
1981,15282,2217140.1287110858,2217140.1287110858,0.0,True
1982,15210,2265078.2730458486,2265078.2730458486,0.0,True
1983,15454,2207585.0392184,2207585.0392184,0.0,True
1984,15438,2202052.730687428,2202052.730687428,0.0,True
1985,14839,2355215.0899130683,2355215.089913069,4.656612873077393e-10,True
1986,14864,2342550.5813332717,2342550.5813332717,0.0,True
1987,14990,2311512.0076036123,2311512.0076036123,0.0,True
1988,14947,2247196.2260418623,2247196.2260418623,0.0,True
1989,16147,2184524.7719166465,2184524.7719166465,0.0,True
1990,15620,2007370.6493162457,2007370.6493162457,0.0,True
1991,15793,2048289.0670978473,2048289.0670978473,0.0,True
1992,15869,2138169.066817092,2138169.066817092,0.0,True
1993,15973,2224651.731151493,2224651.731151493,0.0,True
1994,15891,2285288.245690098,2285288.245690098,0.0,True
1995,16688,2182698.0624835584,2182698.0624835584,0.0,True
1996,16170,2071764.9418427083,2071764.9418427083,0.0,True
1997,16359,2067295.79233907,2067295.79233907,0.0,True
1998,16250,2123668.7977202837,2123668.7977202837,0.0,True
1999,16792,2086868.2412143198,2086868.2412143198,0.0,True
2000,16521,2004666.2805624125,2004666.2805624125,0.0,True
2001,17023,1994430.7583105748,1994430.7583105748,0.0,True
2002,16921,1893618.0264373787,1893618.0264373787,0.0,True
2003,16848,1916736.015764666,1916736.015764666,0.0,True
2004,16934,1879292.5986250204,1879292.5986250204,0.0,True
2005,17116,1941804.6144043235,1941804.6144043235,0.0,True
2006,16921,2046417.2993665817,2046417.2993665817,0.0,True
2007,17260,1932058.6296103683,1932058.6296103683,0.0,True
2008,17139,1791707.7869156734,1791707.7869156734,0.0,True
2009,18262,1808632.102351922,1808632.102351922,0.0,True
2010,22062,1755566.238852174,1755566.238852174,0.0,True
2011,23933,1701537.14281388,1701537.1428138802,2.3283064365386963e-10,True
2012,23797,1665945.6540127774,1665945.6540127774,0.0,True
2013,26095,1577962.7160267646,1577962.7160267646,0.0,True
2014,26518,1545024.6289304052,1545024.628930405,-2.3283064365386963e-10,True
2015,25850,1532936.3913662971,1532936.3913662971,0.0,True
2016,25419,1551405.8937174126,1551405.8937174128,2.3283064365386963e-10,True
2017,24494,1519454.1658166877,1519454.1658166877,0.0,True
2018,24699,1580031.122694962,1580031.122694962,0.0,True
2019,25132,1487741.6269238533,1487741.6269238533,0.0,True
