commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,2,2,6.278275087,6.278275087,0.0,1.0,157.81368182535644,990.7977069918801,3.1979501543430864,157.74302115445678,990.35407986214,0.44362712974009355,1.0004479480003776,0.0004479480003776504
Crustaceans,5,5,0.35611281799999994,0.35611281799999994,0.0,1.0,85.23885285979273,30.354648094988143,2.90111195607118,79.63646175035365,28.359564809467646,1.9950832855204972,1.0703495733776018,0.07034957337760177
Flatfishes,2,2,0.22387113300000003,0.22387113300000003,0.0,1.0,176.42718569086227,39.49695395261473,3.2141512355235187,163.73866136588535,36.65635963588409,2.8405943167306447,1.0774925373099487,0.07749253730994869
Herring-likes,3,3,42.205026589,42.205026589,0.0,1.0,140.49206639238125,5929.471397634004,3.1461757839448428,140.01539306874176,5909.353387335532,20.118010298471745,1.0034044351352531,0.003404435135253056
Molluscs,1,1,0.094984194,0.094984194,0.0,1.0,12.589254117941673,1.1957801554538707,2.1,12.589254117941675,1.1957801554538707,0.0,1.0,0.0
Other fishes & inverts,8,8,8.381166937,8.381166937,0.0,1.0,264.28954722527106,2215.054814999142,3.3601201604427606,229.1501576907915,1920.545725246398,294.5090897527439,1.1533465649275076,0.15334656492750756
Perch-likes,17,17,2.8397357519999997,2.8397357519999997,0.0,1.0,804.9995775371605,2285.9860806771703,3.6612665458740197,458.4231551080772,1301.800623105048,984.1854575721222,1.7560185792695722,0.7560185792695722
Scorpionfishes,1,1,0.057494260000000005,0.057494260000000005,0.0,1.0,831.7637711026708,47.82164251435745,3.92,831.7637711026708,47.82164251435745,0.0,1.0,0.0
Sharks & rays,2,2,0.11778040099999998,0.11778040099999998,0.0,1.0,1116.6126329984943,131.51508367622847,3.8855718512114765,768.3725674327959,90.49922910963423,41.01585456659424,1.453217723179786,0.4532177231797861
Tuna & billfishes,4,4,0.466110122,0.466110122,0.0,1.0,2814.120547564521,1311.6900717480057,4.447932553136017,2804.99798192411,1307.4379515644007,4.2521201836050295,1.0032522539050646,0.0032522539050646353
