functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large benthopelagics (>=90 cm),185.266479125,4.168310630552163,1473.365955475521,272965.32303359127
Large demersals (>=90 cm),66.201364602,4.055213272806277,1135.5683322851276,75176.17319609282
Large flatfishes (>=90 cm),1.0534374236000001,4.3549052025874895,2264.1500369980554,2385.1403816190764
Large pelagics (>=90 cm),136.193580338,3.9177233071671473,827.4148424786804,112688.58982197377
Medium benthopelagics (30 - 89 cm),94.62178222389998,3.1461428860774534,140.00478728494866,13247.502492779853
Medium demersals (30 - 89 cm),1007.5455582827,3.957503851332518,906.7840059277147,913626.1974942625
Medium pelagics (30 - 89 cm),42904.744574448094,3.386391988924522,243.44002778850728,10444732.211462451
Other demersal invertebrates,3.4800000000000006e-05,3.06,114.81536214968828,0.003995574602809153
Small benthopelagics (<30 cm),9.3446182052,3.31,204.17379446695296,1907.9261568006516
Small demersals (<30 cm),38.375103333199995,3.319945592068329,208.9034402543717,8016.691106422485
Small pelagics (<30 cm),34648.3392050645,3.01,102.32929922807536,3545540.2702709
Small reef assoc. fish (<30 cm),229.3049697845,3.11,128.82495516931337,29540.20245258897
Small to medium flatfishes (<90 cm),436.31567987660003,3.39316931159323,247.26879452863113,107887.25219702702
