commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,10815.040359124801,3.11,128.82495516931337,1393247.0894185673
Cod-likes,0.1457768539,3.91,812.8305161640995,118.49187540031554
Crustaceans,98.80890233109999,3.0528630380970743,112.94396711383766,11159.869415438154
Flatfishes,72.3508794683,3.2166796891995317,164.69472492628188,11915.808192206243
Herring-likes,2101.7277981306,3.392066140445472,246.6414928837953,518373.2817663032
Molluscs,0.15182094540000002,2.451055907303025,28.252436488584912,4.2893116175504185
Other fishes & inverts,22858.606474337194,3.281495754777826,191.20346344027521,4370644.72731157
Perch-likes,11541.781238460699,3.4224055859489235,264.48776453764435,3052659.9185429947
Scorpionfishes,4.7970208184,3.732875437808627,540.599248709983,2593.265850473188
Sharks & rays,281.3100366004999,4.258872518502768,1814.9828199691851,510572.88351481006
Tuna & billfishes,3559.7914707369996,4.437237215387548,2736.7631617495035,9742306.160623107
