commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,44.1975200296,44.1975200296,0.0,1.0,128.82495516931337,5693.743536408049,3.11,128.82495516931337,5693.743536408049,0.0,1.0,0.0
Cod-likes,28,28,804817.8387178982,804817.8387178982,0.0,1.0,1430.1748112487994,1151030200.5780368,4.089373948458418,1228.4965705773488,988715954.8044119,162314245.7736249,1.1641667103528575,0.16416671035285757
Crustaceans,26,26,106858.8179571575,106858.8179571575,0.0,1.0,130.3134110440353,13925137.068130804,3.075891256664645,119.09437693479674,12726284.344596542,1198852.7235342618,1.094202886802799,0.09420288680279905
Flatfishes,22,22,165666.69996181587,165666.69996181587,0.0,1.0,428.3468889487486,70962815.5310496,3.3920230206599467,246.6170058116115,40856225.507273644,30106590.02377595,1.736891126137339,0.736891126137339
Herring-likes,7,7,914865.848949436,914865.848949436,0.0,1.0,218.8134780075475,200184978.3189537,3.323350792572964,210.5478410664193,192623029.3617006,7561948.9572530985,1.0392577615579575,0.03925776155795755
Molluscs,38,38,72701.2747054144,72701.2747054144,0.0,1.0,65.72816856362255,4778521.638627705,2.179530293743841,15.119251583937324,1099188.8627440992,3679332.7758836057,4.347316280751096,3.3473162807510963
Other fishes & inverts,52,52,340332.64567051164,340332.64567051164,0.0,1.0,306.84746265762135,104430208.7835518,3.332997353098918,215.2768614173281,73265743.79780336,31164464.98574844,1.4253620228268646,0.4253620228268645
Perch-likes,62,62,276364.4962383876,276364.4962383876,0.0,1.0,434.31999241830925,120030625.91094635,3.6316991633069238,428.251766736684,118353583.77738315,1677042.1335632056,1.0141697621655263,0.014169762165526255
"Salmon, smelts, etc",11,11,1813.3627320183,1813.3627320183,0.0,1.0,268.2783693813472,486485.99684277445,3.397283884721646,249.62258985703278,452656.30151663255,33829.6953261419,1.074735942508245,0.07473594250824507
Scorpionfishes,17,17,27373.5584482724,27373.5584482724,0.0,1.0,994.8005528062819,27231231.07661645,3.9892037391582207,975.4471387406198,26701459.265516434,529771.8111000173,1.0198405564966329,0.01984055649663277
Sharks & rays,43,43,6345.645695917801,6345.645695917801,0.0,1.0,1088.053050225829,6904399.155095768,3.9939808937173495,986.2360963621703,6258304.84003938,646094.3150563883,1.1032379105157688,0.1032379105157688
Tuna & billfishes,5,5,76.3116083112,76.3116083112,0.0,1.0,2810.708175483831,214489.66136460972,4.446852922707688,2798.0335827607555,213522.44280922238,967.2185553873423,1.004529821515069,0.004529821515069172
