commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Other fishes & inverts,21164.582657384897,3.2889265057360446,194.50309024215645,4116576.730546914
Perch-likes,2839.6174870202,4.287574396565617,1938.9847641700326,5505975.043402962
Sharks & rays,14724.0785045723,4.3350642171340255,2163.038338644388,31848746.306599617
Tuna & billfishes,196591.17662370868,4.43595929010175,2728.7219858645426,536442665.8800934
