functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,17502.804120612604,3.7094745045509243,512.2411980364265,8965657.351739502
Large bathydemersals (>=90 cm),10.207699090500002,4.377271771519801,2383.8107367606403,24333.22268955573
Large bathypelagics (>=90 cm),2.9749273922,4.34,2187.761623949552,6508.431982691478
Large benthopelagics (>=90 cm),5827.2446692741005,4.240355424187643,1739.2236174005193,10134881.553172793
Large demersals (>=90 cm),17555.1606318663,3.8809608273728817,760.257699889853,13346446.043179572
Large pelagics (>=90 cm),26012.138246691502,4.422995722999607,2648.4740558890344,68892473.28456132
Large rays (>=90 cm),562.4890806886001,3.685038570910007,484.21537019847466,272365.8584382302
Large reef assoc. fish (>=90 cm),2041.5262838431001,3.6894240599958996,489.1297292528998,998571.1984788541
Large sharks (>=90 cm),4023.0658885701,4.492128984314071,3105.481771062469,12493557.78073768
"Lobsters, crabs",1353.389835578,3.41320561947149,258.94386110747047,350451.9896081719
Medium bathydemersals (30 - 89 cm),1089.4303935480002,4.362566070403909,2304.443530668588,2510530.822525423
Medium bathypelagics (30 - 89 cm),1874.0996306901,4.080203530603036,1202.8280037229065,2254219.5175608094
Medium benthopelagics (30 - 89 cm),25069.779478984798,3.5511164658468526,355.7267019058981,8917989.971567426
Medium demersals (30 - 89 cm),186390.92036081542,3.290774867930441,195.33266165994712,36408234.583325304
Medium pelagics (30 - 89 cm),117349.17152639241,3.384635988108781,242.4577039432742,28452210.687934555
Medium reef assoc. fish (30 - 89 cm),2430.9905324396004,3.581765733703431,381.73829875146475,928002.1901344105
Other demersal invertebrates,12922.598119680499,2.0084964111222456,10.197563330531416,131779.01272044808
Shrimps,2315.5910978065,2.765207087876557,58.23808525773127,134855.5917760985
Small benthopelagics (<30 cm),3687.1387845199997,3.19,154.88166189124811,571070.1825701342
Small demersals (<30 cm),10389.456720632399,3.042770874762308,110.34962833380912,1146472.6877119807
Small pelagics (<30 cm),88980.3409275476,3.3537708048080974,225.82436869350377,20093929.31609617
Small reef assoc. fish (<30 cm),1.0917325787999999,3.73,537.0317963702527,586.2951079488923
Small to medium flatfishes (<90 cm),13301.9886556663,3.546251025285238,351.76370368999915,4679156.79595953
Small to medium rays (<90 cm),1422.0533809513,3.7999996661348963,630.9568594301476,897254.3351870554
Small to medium sharks (<90 cm),29.711530538999998,3.969333021380202,931.8221321736099,27685.861736992305
