year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,51,7283.813998447,7283.813998447,0.0,True
1951,51,8665.6422147761,8665.6422147761,0.0,True
1952,51,11491.5676629549,11491.5676629549,0.0,True
1953,51,11824.4471525635,11824.4471525635,0.0,True
1954,51,11946.6292091089,11946.6292091089,0.0,True
1955,51,13399.869824415,13399.869824415,0.0,True
1956,55,15707.206415750501,15707.206415750501,0.0,True
1957,55,18699.0462062871,18699.0462062871,0.0,True
1958,55,18702.1470139659,18702.147013965903,3.637978807091713e-12,True
1959,55,20244.1542680876,20244.1542680876,0.0,True
1960,55,17117.0909623919,17117.0909623919,0.0,True
1961,57,20613.678947016,20613.678947016,0.0,True
1962,55,34029.6470555223,34029.6470555223,0.0,True
1963,102,39616.9198423822,39616.9198423822,0.0,True
1964,95,41586.6605470666,41586.6605470666,0.0,True
1965,133,39527.2325009195,39527.2325009195,0.0,True
1966,125,29090.422002763098,29090.422002763098,0.0,True
1967,161,28253.0572609609,28253.0572609609,0.0,True
1968,131,28967.450741096,28967.450741096,0.0,True
1969,161,28824.3548926102,28824.3548926102,0.0,True
1970,142,27794.213719116102,27794.213719116102,0.0,True
1971,124,31365.2049082335,31365.2049082335,0.0,True
1972,175,34876.7614422993,34876.7614422993,0.0,True
1973,181,17403.0211413391,17403.0211413391,0.0,True
1974,193,29089.1487025401,29089.1487025401,0.0,True
1975,175,36041.6143379433,36041.6143379433,0.0,True
1976,227,43424.480319053204,43424.480319053204,0.0,True
1977,257,37296.8038095388,37296.8038095388,0.0,True
1978,211,36048.7075137447,36048.7075137447,0.0,True
1979,205,40903.487664065,40903.487664065,0.0,True
1980,266,36093.799793810904,36093.7997938109,-7.275957614183426e-12,True
1981,247,35987.6568608436,35987.6568608436,0.0,True
1982,210,36311.0005941318,36311.0005941318,0.0,True
1983,86,42862.2383295695,42862.238329569496,-7.275957614183426e-12,True
1984,72,43007.4481878555,43007.4481878555,0.0,True
1985,68,45605.9272083121,45605.9272083121,0.0,True
1986,71,41904.1164034729,41904.1164034729,0.0,True
1987,80,43046.6656403267,43046.6656403267,0.0,True
1988,80,51103.5273174256,51103.5273174256,0.0,True
1989,77,70061.6203023201,70061.6203023201,0.0,True
1990,80,63585.387004413504,63585.387004413504,0.0,True
1991,68,60472.5386226681,60472.5386226681,0.0,True
1992,72,64802.8533910607,64802.8533910607,0.0,True
1993,72,73204.0344537911,73204.0344537911,0.0,True
1994,78,59048.0417668206,59048.0417668206,0.0,True
1995,95,67839.5796439492,67839.5796439492,0.0,True
1996,95,63288.1412144365,63288.1412144365,0.0,True
1997,98,72613.5634876734,72613.5634876734,0.0,True
1998,95,69400.332004205,69400.332004205,0.0,True
1999,104,85746.0746279053,85746.0746279053,0.0,True
2000,104,89898.1452086464,89898.1452086464,0.0,True
2001,101,84270.2908999357,84270.2908999357,0.0,True
2002,98,85840.115556697,85840.115556697,0.0,True
2003,131,78340.8810892443,78340.8810892443,0.0,True
2004,131,73513.8426778725,73513.8426778725,0.0,True
2005,137,55984.1200909594,55984.1200909594,0.0,True
2006,137,51260.26178737,51260.26178737,0.0,True
2007,137,52676.6984079881,52676.6984079881,0.0,True
2008,158,55859.9226994377,55859.9226994377,0.0,True
2009,155,57247.4327062653,57247.4327062653,0.0,True
2010,149,52275.3698408445,52275.3698408445,0.0,True
2011,152,52373.1185144078,52373.1185144078,0.0,True
2012,161,51933.3848368261,51933.3848368261,0.0,True
2013,158,49677.3267203746,49677.3267203746,0.0,True
2014,155,51334.4509667168,51334.4509667168,0.0,True
2015,154,51665.932230998,51665.932230998,0.0,True
2016,153,57605.4813390345,57605.4813390345,0.0,True
2017,158,57823.3879394345,57823.3879394345,0.0,True
2018,154,61944.201079898,61944.201079898,0.0,True
2019,158,65184.463024507,65184.463024507,0.0,True
