functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,193499.0365377087,4.169013672037414,1475.7529907681217,285556781.8812736
Jellyfish,402034.4897938489,3.4559493332574682,285.725718348883,114871593.39737414
Large benthopelagics (>=90 cm),141999.09343673318,4.140720993432021,1382.6778110722666,196338995.68734848
Large demersals (>=90 cm),22270.2276797094,3.973513034866265,940.8340677018672,20952588.89654771
Large flatfishes (>=90 cm),2960.1217273264,4.25,1778.2794100389228,5263923.518913388
Large pelagics (>=90 cm),177593.1778181953,4.3930577643741575,2472.052924450213,439019734.58787644
Large rays (>=90 cm),259.5566788609,3.721826885386256,527.0197436129564,136791.49434630197
Large reef assoc. fish (>=90 cm),3504.1007764472,3.610979119762529,408.29975541138174,1430723.4899602246
Large sharks (>=90 cm),35890.3401638259,4.037696429754866,1090.6776902433523,39144793.31192985
"Lobsters, crabs",86858.83969307132,3.4291014750203272,268.59719627718505,23330040.81344843
Medium bathydemersals (30 - 89 cm),39.6946494197,3.98,954.992586021436,37908.0959005336
Medium benthopelagics (30 - 89 cm),110604.65128141131,3.52334922622204,333.6946364695229,36908178.901188895
Medium demersals (30 - 89 cm),479432.2504993962,3.33368105788603,215.61603620340853,103373281.48075943
Medium pelagics (30 - 89 cm),759846.7215098469,3.2579720902630545,181.12236914143617,137625238.38421652
Medium reef assoc. fish (30 - 89 cm),54029.81327289759,3.33490820116831,216.22614282287606,11682658.12143888
Other demersal invertebrates,171695.38575440212,2.0523277778720823,11.280485142949845,1936807.2481155754
Shrimps,93668.355335533,2.598418189885853,39.66598012028616,3715447.1206391514
Small bathydemersals (<30 cm),1382.8641561113,3.51,323.5936569296281,447486.0693129597
Small bathypelagics (<30 cm),406.6967747967,3.1,125.89254117941675,51200.09046862954
Small benthopelagics (<30 cm),1028.7208106920998,3.9601228808928397,912.2689235981769,938470.0266531258
Small demersals (<30 cm),34731.762883257295,3.3136399462641553,205.89222470179894,7150999.927849211
Small pelagics (<30 cm),298769.514454299,3.163271725977601,145.63700057862445,43511895.94945609
Small reef assoc. fish (<30 cm),24.165266374599998,3.11,128.82495516931337,3113.0893573623607
Small to medium flatfishes (<90 cm),17926.6841703095,3.4935812809149023,311.5883998486883,5585746.835219548
