commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cod-likes,5,5,900467.2139058373,900467.2139058373,0.0,1.0,495.4268982255637,446115678.73918414,3.6380659152630677,434.5761771839295,391321599.4986625,54794079.24052167,1.1400231403293877,0.1400231403293877
Crustaceans,9,9,7646.588618008599,7646.588618008599,0.0,1.0,220.05447368047456,1682666.0337869895,3.2245729225225066,167.71539235478835,1282450.610244971,400215.4235420185,1.3120708277924014,0.3120708277924015
Flatfishes,15,15,118815.8974802802,118815.8974802802,0.0,1.0,565.0697140711317,67139265.21628682,3.647464209051954,444.0830622158865,52764127.59297167,14375137.623315156,1.2724414915794033,0.2724414915794034
Herring-likes,1,1,9651.0177963192,9651.0177963192,0.0,1.0,144.5439770745928,1394996.4950976495,3.16,144.5439770745928,1394996.4950976495,0.0,1.0,0.0
Molluscs,6,6,73.53917867999999,73.53917867999999,0.0,1.0,10.551480000235559,775.9471730757691,2.0199522817432563,10.470135007592502,769.965129127068,5.982043948701062,1.0077692400894611,0.007769240089461038
Other fishes & inverts,7,7,13078.7075267686,13078.7075267686,0.0,1.0,208.14052374797805,2722209.034568239,3.2919966388682522,195.8829513494021,2561895.830179073,160313.2043891661,1.0625760042624217,0.06257600426242171
Perch-likes,1,1,0.0003054059,0.0003054059,0.0,1.0,1819.7008586099826,0.5557473784545545,4.26,1819.7008586099826,0.5557473784545545,0.0,1.0,0.0
"Salmon, smelts, etc",14,14,151074.52322968937,151074.52322968937,0.0,1.0,1701.5597616376394,257062329.73623025,4.036356428059977,1087.3176255627384,164265991.8811286,92796337.85510164,1.5649150916292758,0.5649150916292758
Scorpionfishes,10,10,86330.68726332128,86330.68726332128,0.0,1.0,360.6080847270518,31131543.78719637,3.52290856212849,333.3562193956472,28778871.52392873,2352672.26326764,1.0817499831885857,0.08174998318858565
Sharks & rays,5,5,13861.596146735,13861.596146735,0.0,1.0,662.7280343399174,9186468.36713946,3.8207569299797064,661.845971841688,9174241.573012823,12226.79412663728,1.001332730779905,0.0013327307799048938
