functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,1749.9598441386997,3.817197514190065,656.4437445955272,1148750.192978213
Jellyfish,640.8393659158,3.46,288.40315031266056,184820.09197448456
Large bathydemersals (>=90 cm),0.0396496076,3.6699999999999995,467.7351412871976,18.545514812767944
Large bathypelagics (>=90 cm),12.449334884599999,4.339964566767294,2187.583136062386,27233.95504874413
Large benthopelagics (>=90 cm),12150.280833017297,4.373749732443904,2364.5566998151767,28730027.948346976
Large demersals (>=90 cm),27414.0894676919,4.057156521389491,1140.6608120012197,31270177.55249153
Large pelagics (>=90 cm),21776.9651120901,4.276302793130539,1889.308128764484,41143397.2060924
Large rays (>=90 cm),9240.5317037083,3.702883900442412,504.5264049388599,4662092.240195507
Large reef assoc. fish (>=90 cm),11192.455045526798,3.729278263900318,536.1400665318205,6000723.592763147
Large sharks (>=90 cm),3570.7603375062,4.155538760812333,1430.667662309296,5108571.344726748
"Lobsters, crabs",7152.8838934707,3.231242081648598,170.3107579176874,1218213.0771942136
Medium bathydemersals (30 - 89 cm),820.3041966866,4.49,3090.295432513592,2534982.3122923314
Medium benthopelagics (30 - 89 cm),6477.3122264732,3.961953336761212,916.1220511122685,5934008.562611203
Medium demersals (30 - 89 cm),173462.1449218681,3.443798695909716,277.8425114193862,48195157.98128536
Medium pelagics (30 - 89 cm),12403.682403863502,3.9131134293685426,818.6785833193018,10154629.138337523
Medium reef assoc. fish (30 - 89 cm),18715.766500200498,3.8737865959331628,747.8019545265096,13995686.769311704
Other demersal invertebrates,7352.254246062799,2.0373643397017336,10.898440053122478,80128.10215603061
Shrimps,38116.46824207911,2.6989858000857403,50.00181858596382,1905892.7301780907
Small benthopelagics (<30 cm),1043.0040263561,3.4986251228461547,315.2282440875372,328784.32780446473
Small demersals (<30 cm),16412.8838063371,3.5233671946894436,333.70844301206125,5477117.9003506275
Small pelagics (<30 cm),78708.0340735877,3.2294116295959547,169.59444757301068,13348445.558267808
Small reef assoc. fish (<30 cm),1078.4243349336998,3.668861519686479,466.5106037626016,503096.38760220236
Small to medium flatfishes (<90 cm),3415.4823753489,3.4285117429588916,268.23271345061283,916144.1052825799
Small to medium rays (<90 cm),319.0149114419,3.579837736955492,380.04737479285023,121240.77961326769
