functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,18,18,23035.566241771998,23035.566241771998,0.0,1.0,1071.7185903080274,24687644.57957907,3.9487234371652957,888.6350464327885,20470211.476862635,4217433.102716435,1.2060278227942771,0.20602782279427723
Large bathydemersals (>=90 cm),7,7,3303.0021313291,3303.0021313291,0.0,1.0,2324.3929356232215,7677474.820409804,4.353509607422495,2256.88592156731,7454499.009103465,222975.81130633876,1.0299115756852393,0.02991157568523918
Large bathypelagics (>=90 cm),4,4,502.240970406,502.240970406,0.0,1.0,354.98370558259836,178287.360770122,3.543595824316292,349.619642440158,175593.30849214367,2694.052277978335,1.0153425680119175,0.015342568011917558
Large benthopelagics (>=90 cm),16,16,11334.6682364972,11334.6682364972,0.0,1.0,1619.096929718896,18351926.54109491,4.163036179172793,1455.580333559265,16498520.172464201,1853406.3686307091,1.1123377338850073,0.11233773388500735
Large demersals (>=90 cm),17,17,64021.1661139796,64021.1661139796,0.0,1.0,2432.9369653775443,155759461.60527718,4.366725868769138,2326.622205740753,148953066.71820238,6806394.887074798,1.0456948959631125,0.0456948959631124
Large flatfishes (>=90 cm),3,3,11610.1101318199,11610.1101318199,0.0,1.0,420.71628777396654,4884562.435306186,3.384639012742936,242.4593925403823,2814980.2498879908,2069582.185418195,1.7352030926329038,0.7352030926329037
Large pelagics (>=90 cm),15,15,2940.8439910557,2940.8439910557,0.0,1.0,2216.557787319476,6518550.649666199,4.339233822418315,2183.905401340001,6422525.076564829,96025.5731013706,1.0149513737909344,0.014951373790934442
Large rays (>=90 cm),17,17,6493.6687386614,6493.6687386614,0.0,1.0,695.2963473785755,4515024.155077714,3.8274665064395577,672.1504696766832,4364722.4926160555,150301.662461658,1.0344355598130073,0.03443555981300719
Large reef assoc. fish (>=90 cm),8,8,225.11096351080002,225.11096351080002,0.0,1.0,714.6599813039878,160877.79697395102,3.847234679937922,703.4523421107839,158354.8345164875,2522.9624574635236,1.0159323361687504,0.015932336168750436
Large sharks (>=90 cm),21,21,13628.0902374108,13628.0902374108,0.0,1.0,1290.2436274507477,17583556.58314303,4.062351560966312,1154.3873551507768,15732095.044920774,1851461.5382222552,1.1176869026620846,0.11768690266208463
"Lobsters, crabs",16,16,49997.756490729495,49997.756490729495,0.0,1.0,125.09872655749557,6254655.667722018,3.027793557984075,106.60892349188804,5330206.996486229,924448.6712357895,1.173435791864219,0.173435791864219
Medium bathydemersals (30 - 89 cm),11,11,42224.7281989475,42224.7281989475,0.0,1.0,2209.5210690533686,93296426.5906264,4.177700433518736,1505.568201145155,63572208.07833249,29724218.512293912,1.4675662433443917,0.4675662433443917
Medium bathypelagics (30 - 89 cm),3,3,533.8130162827999,533.8130162827999,0.0,1.0,1158.8845268860075,618627.6448204853,4.057614866773166,1141.8652772230946,609542.5478230556,9085.096997429617,1.0149047790509071,0.014904779050907096
Medium benthopelagics (30 - 89 cm),34,34,330489.95535401854,330489.95535401854,0.0,1.0,1367.846313088821,452059466.94388336,4.121734642994178,1323.5326002901186,437414229.97946936,14645236.964414,1.0334813912320626,0.033481391232062556
Medium demersals (30 - 89 cm),35,35,78687.93551411972,78687.93551411972,0.0,1.0,505.2408323323343,39756358.033666894,3.5791232622662763,379.42265813632633,29855985.65602714,9900372.377639756,1.3316042716426322,0.3316042716426323
Medium pelagics (30 - 89 cm),25,25,275446.120372709,275446.120372709,0.0,1.0,443.66839668567246,122206738.59904854,3.6079601160511316,405.4712968010054,111685495.62632816,10521242.972720385,1.0942042018412297,0.09420420184122962
Medium reef assoc. fish (30 - 89 cm),8,8,4381.5160343978,4381.5160343978,0.0,1.0,158.86822078858725,696083.6567414448,3.033317801119707,107.97365456763686,473088.2987806301,222995.35796081473,1.4713609669391066,0.4713609669391065
Other demersal invertebrates,54,54,103471.15283692871,103471.15283692871,0.0,1.0,169.72701944561905,17561850.36961402,2.5183527882466157,32.98775711524762,3413281.2582192686,14148569.111394752,5.145151846870115,4.145151846870115
Shrimps,13,13,6301.0128806085,6301.0128806085,0.0,1.0,83.012211190617,523061.0119598708,2.8534163623914193,71.35367770430332,449600.4422936028,73460.56966626801,1.163390786031069,0.16339078603106894
Small bathydemersals (<30 cm),1,1,39.8479686767,39.8479686767,0.0,1.0,346.73685045253166,13816.759155890093,3.54,346.73685045253166,13816.759155890093,0.0,1.0,0.0
Small benthopelagics (<30 cm),2,2,0.8870752829000002,0.8870752829000002,0.0,1.0,248.4893040245466,220.42871966519883,3.391670086000093,246.4166709343875,218.59013808039802,1.8385815848008065,1.0084110911907864,0.008411091190786344
Small demersals (<30 cm),4,4,2023.6314758065998,2023.6314758065998,0.0,1.0,139.12024741083255,281528.1115825624,3.14138384717893,138.47897719388857,280230.4169870572,1297.6945955051924,1.0046308127770625,0.004630812777062413
Small pelagics (<30 cm),9,9,62483.854388766915,62483.854388766915,0.0,1.0,114.08587683192921,7128525.315781062,3.0555302541982843,113.63974596138719,7100649.33942778,27875.976353281178,1.0039258348104156,0.00392583481041575
Small reef assoc. fish (<30 cm),4,4,44.9234644765,44.9234644765,0.0,1.0,332.04388292891423,14916.561579396204,3.4989368174327704,315.4545656474685,14171.311973813788,745.2496055824158,1.0525886104941808,0.05258861049418094
Small to medium flatfishes (<90 cm),23,23,35051.6452568671,35051.6452568671,0.0,1.0,553.2412826165125,19392017.179728154,3.5595257970879604,362.6818289021398,12712594.807789573,6679422.371938581,1.525417703696951,0.5254177036969511
Small to medium rays (<90 cm),8,8,4654.3435080516,4654.3435080516,0.0,1.0,1211.8890698613534,5640548.024787882,4.037460949888752,1090.0864715407668,5073636.892030643,566911.132757239,1.1117366387901562,0.11173663879015626
Small to medium sharks (<90 cm),7,7,6751.9754959542,6751.9754959542,0.0,1.0,665.4518744238319,4493114.749846504,3.8228098529576164,664.9819435806529,4489941.788308566,3172.9615379376337,1.000706682110267,0.0007066821102669439
