year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,810,728798.8192586045,728798.8192586045,0.0,True
1951,804,536528.1827574421,536528.1827574421,0.0,True
1952,748,457276.9696395117,457276.9696395117,0.0,True
1953,765,372529.9418993799,372529.9418993799,0.0,True
1954,771,436908.814622364,436908.814622364,0.0,True
1955,840,435660.5427319962,435660.5427319962,0.0,True
1956,743,470772.0414298198,470772.04142981983,5.820766091346741e-11,True
1957,743,460913.1876874192,460913.1876874192,0.0,True
1958,783,479124.9041004834,479124.9041004834,0.0,True
1959,785,413609.3831890137,413609.3831890137,0.0,True
1960,842,368702.7318917056,368702.7318917056,0.0,True
1961,846,359169.0172778731,359169.0172778731,0.0,True
1962,865,360267.3902757265,360267.3902757265,0.0,True
1963,879,390037.9760321194,390037.9760321194,0.0,True
1964,849,369317.3411997537,369317.3411997537,0.0,True
1965,894,365282.7993524265,365282.7993524265,0.0,True
1966,847,757348.9425861972,757348.9425861972,0.0,True
1967,920,928919.0895638155,928919.0895638155,0.0,True
1968,985,580698.8570034056,580698.8570034055,-1.1641532182693481e-10,True
1969,1000,741046.0591638131,741046.0591638131,0.0,True
1970,958,955509.4389474305,955509.4389474305,0.0,True
1971,1008,839332.3976066915,839332.3976066915,0.0,True
1972,1095,719499.8651611424,719499.8651611424,0.0,True
1973,1160,859002.7977382097,859002.7977382097,0.0,True
1974,1170,925943.027223191,925943.027223191,0.0,True
1975,1143,1003229.1059415318,1003229.1059415318,0.0,True
1976,1183,1031892.0622470506,1031892.0622470506,0.0,True
1977,1202,860957.1985045309,860957.1985045309,0.0,True
1978,1577,690729.6893923185,690729.6893923185,0.0,True
1979,1728,810264.3570341808,810264.3570341808,0.0,True
1980,1801,548468.143864874,548468.143864874,0.0,True
1981,1341,668034.7496363024,668034.7496363025,1.1641532182693481e-10,True
1982,1328,598250.3608139403,598250.3608139403,0.0,True
1983,1307,456783.8270608855,456783.8270608855,0.0,True
1984,1257,461560.9880607903,461560.9880607903,0.0,True
1985,1268,463138.4994964081,463138.4994964081,0.0,True
1986,1301,564246.7190443276,564246.7190443276,0.0,True
1987,1325,625771.8265223146,625771.8265223146,0.0,True
1988,1275,643208.8739135679,643208.8739135679,0.0,True
1989,1255,694076.1901171842,694076.1901171842,0.0,True
1990,1198,598582.5450321995,598582.5450321995,0.0,True
1991,1196,589035.9241514038,589035.9241514038,0.0,True
1992,1228,577455.5911377672,577455.5911377672,0.0,True
1993,1357,505831.77569422283,505831.77569422283,0.0,True
1994,1417,585364.9341921778,585364.934192178,1.1641532182693481e-10,True
1995,1447,543914.2116821643,543914.2116821645,1.1641532182693481e-10,True
1996,1384,577948.5512648331,577948.5512648331,0.0,True
1997,1425,621844.8403776967,621844.8403776967,0.0,True
1998,1426,494470.3378158796,494470.3378158796,0.0,True
1999,1423,592589.7280335663,592589.7280335663,0.0,True
2000,1402,639921.0052312795,639921.0052312795,0.0,True
2001,1383,578825.9657517166,578825.9657517166,0.0,True
2002,1344,535546.9305988714,535546.9305988714,0.0,True
2003,1269,488689.5638200013,488689.5638200013,0.0,True
2004,1252,563111.1672638102,563111.1672638102,0.0,True
2005,1233,607781.2969714401,607781.2969714401,0.0,True
2006,1227,618310.5963415441,618310.596341544,-1.1641532182693481e-10,True
2007,1213,587112.975725262,587112.975725262,0.0,True
2008,1203,565157.9440507175,565157.9440507175,0.0,True
2009,1130,491363.4031148365,491363.4031148365,0.0,True
2010,1104,557991.0937672927,557991.0937672927,0.0,True
2011,1436,605893.5951589621,605893.5951589622,1.1641532182693481e-10,True
2012,1474,550281.9081829629,550281.9081829629,0.0,True
2013,1441,631844.3829240721,631844.3829240721,0.0,True
2014,1516,614760.604011825,614760.604011825,0.0,True
2015,1334,387524.7242570975,387524.7242570975,0.0,True
2016,1449,476499.2627394196,476499.2627394196,0.0,True
2017,1468,575711.3329137545,575711.3329137545,0.0,True
2018,1649,389774.6127718185,389774.61277181853,5.820766091346741e-11,True
2019,1746,480242.0551134597,480242.0551134597,0.0,True
