commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,629767.6866500932,629767.6866500932,0.0,1.0,556.1261167405597,350230258.02540195,3.11,556.1261167405597,350230258.02540195,0.0,1.0,0.0
Cod-likes,3,3,20128.465154674403,20128.465154674403,0.0,1.0,23520.797673508117,473437556.38135487,4.3599923934032025,23520.735006811596,473436294.9969376,1261.384417295456,1.0000026643171016,2.66431710163585e-06
Crustaceans,13,13,5749.8679557221985,5749.8679557221985,0.0,1.0,390.9459960903867,2247887.8553380105,2.8633714178799647,265.64528243370216,1527425.297054317,720462.5582836934,1.471684317179456,0.4716843171794561
Flatfishes,5,5,3280.3830240253,3280.3830240253,0.0,1.0,19976.86147261066,65531757.24805707,4.22719502324964,15800.743647449824,51832491.228070006,13699266.019987062,1.264298815191198,0.2642988151911979
Herring-likes,7,7,233142.2889312629,233142.2889312629,0.0,1.0,448.33663021782155,104526228.18071213,3.014214635162702,417.40116612480955,97313863.27291642,7212364.907795712,1.0741144649408139,0.0741144649408138
Molluscs,7,7,65960.8961278659,65960.8961278659,0.0,1.0,67.68661500983214,4464669.781910387,2.2829224197910443,46.67889323105168,3078981.6277771425,1385688.1541332444,1.450047555215078,0.45004755521507805
Other fishes & inverts,23,23,77293.2708614382,77293.2708614382,0.0,1.0,933.7532319254796,72172841.47295941,3.2588242420536733,868.556538172302,67133575.76342483,5039265.7095345855,1.0750632697905544,0.07506326979055446
Perch-likes,38,38,75898.83315232559,75898.83315232559,0.0,1.0,4635.096276291519,351798398.9192156,3.39927225927357,1322.8943971074314,100406141.12420328,251392257.79501235,3.5037538041028577,2.5037538041028577
"Salmon, smelts, etc",1,1,47.4484653934,47.4484653934,0.0,1.0,9866.476519743796,468149.16970185714,4.07,9866.476519743796,468149.16970185714,0.0,1.0,0.0
Scorpionfishes,4,4,1508.0014840970998,1508.0014840970998,0.0,1.0,5995.992330477028,9041965.332994187,3.9029175863648238,5981.124668641265,9019544.876880802,22420.456113385037,1.0024857635744853,0.0024857635744852157
Sharks & rays,13,13,15929.7151227925,15929.7151227925,0.0,1.0,11558.880418852645,184129672.2107471,3.9105550004646594,6119.5481975158455,97482659.46662575,86647012.74412134,1.8888453927930218,0.8888453927930218
Tuna & billfishes,5,5,16461.3290250333,16461.3290250333,0.0,1.0,35774.23442358773,588891443.4653502,4.499956892636837,35772.46775250178,588862361.7113254,29081.754024744034,1.0000493863352724,4.938633527235115e-05
