functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,7,7,493.24451055,493.24451055,0.0,1.0,831.9852753877884,410372.16994345665,3.8602334038632713,724.8253999669032,357516.14964088314,52856.02030257351,1.1478423292365008,0.14784232923650073
Large bathydemersals (>=90 cm),2,2,5301.587463686499,5301.587463686499,0.0,1.0,691.723675974055,3667233.568879192,3.839904811764087,691.6793527059107,3666998.5851964485,234.98368274373934,1.0000640806581416,6.408065814160951e-05
Large bathypelagics (>=90 cm),2,2,0.0026627719000000003,0.0026627719000000003,0.0,1.0,1437.742909644825,3.8283814192264796,4.148323955574265,1407.0967358513944,3.746777648806816,0.08160377041966349,1.021779720620905,0.021779720620904927
Large benthopelagics (>=90 cm),6,6,30490.618922894202,30490.618922894202,0.0,1.0,980.9029306033051,29908337.45737551,3.8992867325900393,793.0247333756201,24179814.941785812,5728522.515589699,1.2369134143243619,0.23691341432436192
Large demersals (>=90 cm),6,6,74483.00532487142,74483.00532487142,0.0,1.0,1467.6535328630814,109315245.90330726,4.166107058533285,1465.9091597135382,109185319.74872126,129926.15458600223,1.0011899599221308,0.0011899599221306845
Large flatfishes (>=90 cm),3,3,12832.6754701182,12832.6754701182,0.0,1.0,1381.8335040344407,17732620.911010247,4.14037525998814,1381.5775260044095,17729336.028023373,3284.8829868733883,1.0001852795266377,0.00018527952663772805
Large pelagics (>=90 cm),5,5,873.6597137583,873.6597137583,0.0,1.0,2067.6080233622915,1806385.833855064,4.313832359245722,2059.8346489880437,1799594.5498243226,6791.2840307413135,1.003773785618213,0.0037737856182128815
Large rays (>=90 cm),2,2,8325.7695913457,8325.7695913457,0.0,1.0,650.9397095614249,5419574.039665913,3.8119140206091515,648.5060329451487,5399311.808898951,20262.230766962282,1.0037527432169349,0.003752743216934944
Large reef assoc. fish (>=90 cm),3,3,8553.7085129525,8553.7085129525,0.0,1.0,622.5001850468253,5324685.132149536,3.794063982577004,622.3919725165681,5323759.513708267,925.6184412688017,1.0001738655622752,0.0001738655622751941
Large sharks (>=90 cm),11,11,666.3689038295,666.3689038295,0.0,1.0,985.0004524710491,656373.6717846945,3.979221015718281,953.2811725375761,635236.9299851651,21136.74179952941,1.0332737925045117,0.0332737925045117
"Lobsters, crabs",11,11,20702.9659039361,20702.9659039361,0.0,1.0,804.5212657236989,16655976.333269253,3.8297344526480313,675.6697139404289,13988367.050030958,2667609.2832382955,1.1907019792730125,0.19070197927301255
Medium bathydemersals (30 - 89 cm),6,6,117.87170770549999,117.87170770549999,0.0,1.0,458.347482564733,54026.20049242196,3.6524753970591233,449.2368745165491,52952.317563547054,1073.8829288749039,1.0202801875023912,0.02028018750239133
Medium benthopelagics (30 - 89 cm),3,3,639317.470404766,639317.470404766,0.0,1.0,756.5595391709155,483681730.7933452,3.7308403842677413,538.0719892155666,343998823.0409566,139682907.7523886,1.406056353674669,0.40605635367466913
Medium demersals (30 - 89 cm),32,32,145566.1930088599,145566.1930088599,0.0,1.0,1590.9757338003626,231592280.7387961,3.913735768573696,819.8525816670035,119342819.14175111,112249461.59704497,1.9405631809628956,0.9405631809628956
Medium pelagics (30 - 89 cm),11,11,82236.44918359928,82236.44918359928,0.0,1.0,281.02184281312185,23110238.49598272,3.4139646594065214,259.39682700788325,21331873.982620683,1778364.5133620389,1.083366539424098,0.08336653942409807
Medium reef assoc. fish (30 - 89 cm),6,6,2016.284218024,2016.284218024,0.0,1.0,925.9756434177978,1867030.0760979245,3.912922583371901,818.3189029356512,1649963.489299867,217066.58679805743,1.131558418235161,0.13155841823516096
Other demersal invertebrates,18,18,6132.7974913529,6132.7974913529,0.0,1.0,19.814538322673446,121518.5509176076,2.275056781045531,18.838953798787706,115535.48859691843,5983.062320689176,1.0517854937331244,0.05178549373312433
Shrimps,6,6,6927.0840010150005,6927.0840010150005,0.0,1.0,167.4246350709069,1159764.5109754542,3.2162056498196683,164.5150560708881,1139609.6128347348,20154.898140719393,1.0176857916199784,0.017685791619978408
Small benthopelagics (<30 cm),1,1,0.0013604217,0.0013604217,0.0,1.0,416.86938347033555,0.5671181553386657,3.6199999999999997,416.8693834703351,0.5671181553386652,5.551115123125783e-16,1.0000000000000009,9.788286745662076e-16
Small demersals (<30 cm),2,2,0.6310344186,0.6310344186,0.0,1.0,202.58356096508925,127.83719961152275,3.3062055634535557,202.3976955625743,127.71991214530888,0.11728746621386676,1.000918317780241,0.0009183177802410875
Small pelagics (<30 cm),6,6,36.8865948226,36.8865948226,0.0,1.0,240.7088792704328,8878.930899850595,3.3687909070809465,233.77114665833417,8623.021568000575,255.90933185001995,1.0296774546870764,0.029677454687076447
Small to medium flatfishes (<90 cm),17,17,56935.361351501,56935.361351501,0.0,1.0,600.4750481252594,34188263.8475716,3.6568699587554367,453.80571279175405,25837592.241173998,8350671.606397599,1.3231985213037856,0.32319852130378557
Small to medium rays (<90 cm),3,3,855.762664568,855.762664568,0.0,1.0,628.6699729430537,537992.2911796401,3.7981975870753293,628.344165916977,537713.4776908697,278.8134887703927,1.0005185168316177,0.0005185168316176779
Small to medium sharks (<90 cm),1,1,0.2258423545,0.2258423545,0.0,1.0,380.1893963205613,85.8628684209692,3.58,380.1893963205613,85.8628684209692,0.0,1.0,0.0
