year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,838,63960.8250913067,63960.8250913067,0.0,True
1951,881,75550.04069438181,75550.0406943818,-1.4551915228366852e-11,True
1952,921,57093.6466538023,57093.6466538023,0.0,True
1953,912,53274.3487610373,53274.3487610373,0.0,True
1954,989,62785.6732959129,62785.6732959129,0.0,True
1955,971,78333.3350701651,78333.3350701651,0.0,True
1956,987,70871.5160860213,70871.51608602129,-1.4551915228366852e-11,True
1957,982,86914.3410560612,86914.3410560612,0.0,True
1958,1059,77086.4769441278,77086.4769441278,0.0,True
1959,1120,71591.0836590069,71591.0836590069,0.0,True
1960,1114,87323.6056746185,87323.60567461849,-1.4551915228366852e-11,True
1961,1383,70039.9615583535,70039.96155835349,-1.4551915228366852e-11,True
1962,1387,72614.4335034081,72614.4335034081,0.0,True
1963,1440,76936.8551442164,76936.8551442164,0.0,True
1964,1461,87967.5425331667,87967.5425331667,0.0,True
1965,1569,108994.4055718555,108994.4055718555,0.0,True
1966,1467,82090.6746563623,82090.6746563623,0.0,True
1967,1509,77937.7238179289,77937.7238179289,0.0,True
1968,1519,92310.7979019643,92310.7979019643,0.0,True
1969,1479,99259.1378092224,99259.13780922239,-1.4551915228366852e-11,True
1970,1508,93248.7269388088,93248.7269388088,0.0,True
1971,1695,92341.5365064547,92341.53650645471,1.4551915228366852e-11,True
1972,1637,101831.5153412784,101831.5153412784,0.0,True
1973,1919,137681.3194498998,137681.3194498998,0.0,True
1974,1970,108944.9081523964,108944.90815239641,1.4551915228366852e-11,True
1975,1974,139386.4044640284,139386.4044640284,0.0,True
1976,2624,184066.9702923455,184066.9702923455,0.0,True
1977,1715,175356.3559701745,175356.3559701745,0.0,True
1978,1542,274997.0483726957,274997.0483726957,0.0,True
1979,1554,269775.1793410244,269775.17934102437,-5.820766091346741e-11,True
1980,1738,255222.315257065,255222.315257065,0.0,True
1981,1474,288115.3505225138,288115.3505225138,0.0,True
1982,1495,271164.1113209686,271164.1113209686,0.0,True
1983,1619,271888.8996179224,271888.8996179224,0.0,True
1984,1493,359927.20347356214,359927.2034735621,-5.820766091346741e-11,True
1985,1555,413452.4538914646,413452.4538914646,0.0,True
1986,1754,375531.9088975977,375531.9088975977,0.0,True
1987,1809,376964.436474554,376964.436474554,0.0,True
1988,1780,334168.8919489811,334168.8919489811,0.0,True
1989,1659,298596.5910862312,298596.59108623123,5.820766091346741e-11,True
1990,1789,338546.5404304361,338546.5404304361,0.0,True
1991,1849,295623.4347964187,295623.4347964187,0.0,True
1992,1900,299179.4634167558,299179.4634167558,0.0,True
1993,1854,321711.9980079275,321711.9980079275,0.0,True
1994,1868,249830.8492054687,249830.8492054687,0.0,True
1995,1901,255768.5679344421,255768.5679344421,0.0,True
1996,1905,289449.8942006925,289449.8942006925,0.0,True
1997,1906,289826.8854917942,289826.8854917942,0.0,True
1998,1877,333467.886496593,333467.88649659295,-5.820766091346741e-11,True
1999,1991,419461.6953946653,419461.6953946653,0.0,True
2000,1704,514234.2893899878,514234.2893899878,0.0,True
2001,1694,650643.0210882524,650643.0210882524,0.0,True
2002,1765,543644.608385766,543644.6083857659,-1.1641532182693481e-10,True
2003,1751,651932.8415048684,651932.8415048684,0.0,True
2004,1679,543826.4790231112,543826.4790231112,0.0,True
2005,1543,547715.0849409101,547715.0849409101,0.0,True
2006,1683,580486.6935831069,580486.6935831069,0.0,True
2007,1638,516088.3271168601,516088.32711686013,5.820766091346741e-11,True
2008,1722,351044.5328576184,351044.5328576184,0.0,True
2009,1678,292981.2718839589,292981.2718839589,0.0,True
2010,1549,280042.8689517992,280042.8689517992,0.0,True
2011,1463,134074.3456205702,134074.3456205702,0.0,True
2012,1473,231348.6562445705,231348.6562445705,0.0,True
2013,1353,303457.0655406881,303457.0655406881,0.0,True
2014,1584,424837.2477283707,424837.2477283707,0.0,True
2015,1807,516677.3313369126,516677.33133691264,5.820766091346741e-11,True
2016,1657,515554.5916865393,515554.5916865393,0.0,True
2017,1606,499902.4912542101,499902.4912542101,0.0,True
2018,2054,459275.1596289577,459275.1596289577,0.0,True
2019,1872,420222.20101457386,420222.2010145739,5.820766091346741e-11,True
