functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,2,2,18.6081051909,18.6081051909,0.0,1.0,612.2315300707845,11392.468712742815,3.762124918799112,578.2623526521597,10760.3666860887,632.1020266541145,1.058743539611091,0.058743539611090904
Large benthopelagics (>=90 cm),2,2,124.3007037939,124.3007037939,0.0,1.0,2167.3599041065613,269404.3614551252,3.997656793058751,994.6190958357168,123631.85361923208,145772.50783589314,2.17908535355986,1.1790853535598602
Large pelagics (>=90 cm),5,5,171.8261173944,171.8261173944,0.0,1.0,2598.3801514467077,446469.57293776085,4.364842163614279,2316.5525882958846,398044.23698682984,48425.33595093101,1.1216581762808773,0.12165817628087722
Large rays (>=90 cm),1,1,0.3219263634,0.3219263634,0.0,1.0,501.18723362727246,161.34538350413402,3.7000000000000006,501.18723362727303,161.34538350413422,-1.9895196601282805e-13,0.9999999999999988,-1.233081242809344e-15
Large reef assoc. fish (>=90 cm),3,3,192.4553989944,192.4553989944,0.0,1.0,2290.79469103205,440875.80627682654,4.217351564598867,1649.4971313533902,317454.6285547349,123421.17772209161,1.388783676848522,0.3887836768485219
Large sharks (>=90 cm),1,1,78.5562865704,78.5562865704,0.0,1.0,1122.018454301963,88141.60323342227,4.05,1122.018454301963,88141.60323342227,0.0,1.0,0.0
"Lobsters, crabs",2,2,2.3936629141,2.3936629141,0.0,1.0,163.48212292189928,391.3210947564878,3.2094998462849764,161.99434205376403,387.759848868125,3.561245888362805,1.0091841532813626,0.009184153281362469
Medium benthopelagics (30 - 89 cm),1,1,0.07933380300000001,0.07933380300000001,0.0,1.0,204.17379446695296,16.197883588003737,3.31,204.17379446695296,16.197883588003737,0.0,1.0,0.0
Medium demersals (30 - 89 cm),10,10,3848.8930580090996,3848.8930580090996,0.0,1.0,1484.5445713723402,5713853.295060094,4.03616022501828,1086.8265144573945,4183079.026755292,1530774.2683048025,1.3659443817613421,0.36594438176134225
Medium pelagics (30 - 89 cm),3,3,362.0837985931,362.0837985931,0.0,1.0,1224.2740027555935,443289.7814365247,4.060773374114161,1150.2000287420042,416468.7955487977,26820.985887727,1.064400949541451,0.06440094954145102
Medium reef assoc. fish (30 - 89 cm),18,18,525.0418528183,525.0418528183,0.0,1.0,1332.4722656212118,699603.707170759,3.8798843708462427,758.3756336943443,398178.9478471309,301424.7593236281,1.757008277191368,0.757008277191368
Other demersal invertebrates,2,2,2350.9412506932003,2350.9412506932003,0.0,1.0,10.00108968770363,23511.974298704838,2.0000420850041745,10.000969089986244,23511.6907805563,0.28351814853886026,1.0000120586031513,1.2058603151302251e-05
Shrimps,1,1,223.64980524650002,223.64980524650002,0.0,1.0,204.17379446695296,45663.42936897295,3.31,204.17379446695296,45663.42936897295,0.0,1.0,0.0
Small benthopelagics (<30 cm),1,1,1586.1955753682,1586.1955753682,0.0,1.0,173.78008287493762,275649.19854334515,3.24,173.78008287493762,275649.19854334515,0.0,1.0,0.0
Small demersals (<30 cm),2,2,1011.96985399,1011.96985399,0.0,1.0,302.75145143949413,306375.34210848546,3.465505110035381,292.0822127248927,295578.3941642858,10796.947944199666,1.036528204217114,0.03652820421711406
Small pelagics (<30 cm),1,1,110.0784333186,110.0784333186,0.0,1.0,144.5439770745928,15911.174542010811,3.16,144.5439770745928,15911.174542010811,0.0,1.0,0.0
Small reef assoc. fish (<30 cm),1,1,0.0246403913,0.0246403913,0.0,1.0,19.054607179632463,0.4695129769739333,2.28,19.054607179632463,0.4695129769739333,0.0,1.0,0.0
Small to medium flatfishes (<90 cm),2,2,66.0216905205,66.0216905205,0.0,1.0,241.95613283475043,15974.352921552882,3.2894925901284275,194.75678205297925,12858.171991470264,3116.180930082617,1.2423502292666329,0.24235022926663297
