functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,7,7,1507.3078119471995,1507.3078119471995,0.0,1.0,740.7342790318656,1116514.5653618078,3.8452137449389867,700.1865191495615,1055396.6101342514,61117.955227556406,1.0579099408134178,0.057909940813417916
Large bathypelagics (>=90 cm),1,1,1.0583852268,1.0583852268,0.0,1.0,2187.761623949552,2315.4945825481827,4.34,2187.761623949552,2315.4945825481827,0.0,1.0,0.0
Large benthopelagics (>=90 cm),8,8,1416.8518305571,1416.8518305571,0.0,1.0,2624.85326059457,3719028.1472171894,4.418322367060446,2620.1271482434086,3712331.946281027,6696.200936162379,1.0018037721391997,0.0018037721391996097
Large demersals (>=90 cm),6,6,6367.099657480099,6367.099657480099,0.0,1.0,650.6305978837437,4142629.8569316566,3.808428805721323,643.3225959053611,4096099.080038233,46530.776893423405,1.0113597781655685,0.011359778165568466
Large pelagics (>=90 cm),21,21,19305.907497257096,19305.907497257096,0.0,1.0,2650.093421537881,51162458.45529989,4.422400031344898,2644.843817744091,51061110.090059735,101348.36524015665,1.0019848445335677,0.00198484453356776
Large rays (>=90 cm),5,5,678.4036837221001,678.4036837221001,0.0,1.0,334.1444663903793,226684.8368945888,3.4950599812145144,312.651114554602,212103.6678336623,14581.169060926506,1.0687454828568146,0.06874548285681449
Large reef assoc. fish (>=90 cm),8,8,16.6868183389,16.6868183389,0.0,1.0,879.626845441309,14678.17337589879,3.872763478420717,746.0423448372607,12449.073081426359,2229.1002944724314,1.1790575314236191,0.17905753142361913
Large sharks (>=90 cm),20,20,847.3258353878001,847.3258353878001,0.0,1.0,2237.068203750294,1895525.684562203,4.336652529126498,2170.9635366011084,1839513.492246987,56012.19231521594,1.0304494598986584,0.03044945989865853
"Lobsters, crabs",3,3,1.7643012404000002,1.7643012404000002,0.0,1.0,51.91381750015842,91.59161260942875,2.696164491649699,49.67804444059311,87.64703542718476,3.9445771822439895,1.045005255032511,0.04500525503251114
Medium bathydemersals (30 - 89 cm),7,7,193.5839601436,193.5839601436,0.0,1.0,2335.067577247709,452031.6288065331,4.209448304324207,1619.7511774645209,313557.847380841,138473.78142569214,1.4416211636301506,0.4416211636301505
Medium bathypelagics (30 - 89 cm),2,2,67.2016245641,67.2016245641,0.0,1.0,1207.4690332274427,81143.88064372739,4.081536039515392,1206.5242063089886,81080.38673987538,63.49390385200968,1.0007830981869352,0.0007830981869353041
Medium benthopelagics (30 - 89 cm),22,22,24560.844621935103,24560.844621935103,0.0,1.0,439.0302566093628,10782953.916910857,3.597412985242826,395.74276631339524,9719776.593678074,1063177.323232783,1.1093828971258757,0.10938289712587566
Medium demersals (30 - 89 cm),21,21,112826.84428951557,112826.84428951557,0.0,1.0,263.3209333359363,29709669.943663593,3.3722802178498585,235.65693119432106,26588427.881606746,3121242.062056847,1.1173909971644487,0.11739099716444872
Medium pelagics (30 - 89 cm),21,21,24717.328122337505,24717.328122337505,0.0,1.0,772.8751476049069,19103408.620950516,3.6513234811685793,448.04690448415147,11074522.352332383,8028886.268618133,1.7249871383326238,0.7249871383326238
Medium reef assoc. fish (30 - 89 cm),11,11,24722.564736048702,24722.564736048702,0.0,1.0,287.04087106094966,7096386.516696136,3.3166821011097776,207.33952588166528,5125964.850951116,1970421.6657450208,1.3844001515889075,0.38440015158890756
Other demersal invertebrates,6,6,308.9782732733,308.9782732733,0.0,1.0,10.02033663613152,3096.066311449104,2.0002266277792615,10.00521965923014,3091.395494029003,4.670817420100775,1.0015109090471026,0.0015109090471026462
Shrimps,7,7,61.66092358219999,61.66092358219999,0.0,1.0,256.97069306058665,15845.050267673803,3.3336578989479833,215.6045386930874,13294.374984329943,2550.6752833438604,1.191861241039939,0.19186124103993885
Small benthopelagics (<30 cm),1,1,88.2915331451,88.2915331451,0.0,1.0,186.20871366628677,16440.652814573394,3.27,186.20871366628674,16440.652814573394,0.0,1.0,0.0
Small demersals (<30 cm),3,3,7410.337262774,7410.337262774,0.0,1.0,137.74304288870366,1020722.4034060378,3.0933625979185115,123.98313052518438,918756.8120861463,101965.59131989151,1.1109821336599035,0.11098213365990348
Small pelagics (<30 cm),4,4,14378.0958900467,14378.0958900467,0.0,1.0,197.1195500582097,2834203.7925397996,3.2238776775312212,167.4471181576183,2407570.7213822156,426633.07115758397,1.1772047929344516,0.17720479293445168
Small reef assoc. fish (<30 cm),1,1,0.29544458630000003,0.29544458630000003,0.0,1.0,537.0317963702527,158.66313690855515,3.73,537.0317963702527,158.66313690855515,0.0,1.0,0.0
Small to medium flatfishes (<90 cm),6,6,79.46006172969999,79.46006172969999,0.0,1.0,188.31443922836488,14963.476965679709,3.2338663354193593,171.34298770595112,13614.924380066102,1348.5525856136064,1.0990495832344138,0.09904958323441375
Small to medium rays (<90 cm),2,2,2.5086777252,2.5086777252,0.0,1.0,630.957344480193,1582.8686356488033,3.8,630.957344480193,1582.8686356488033,0.0,1.0,0.0
Small to medium sharks (<90 cm),1,1,2.2373894655,2.2373894655,0.0,1.0,933.2543007969915,2088.053341235757,3.9699999999999998,933.2543007969905,2088.053341235755,2.2737367544323206e-12,1.000000000000001,1.0889265659691789e-15
