unit_id,year,npp_antoinemorel_tC_yr,npp_vgpm_tC_yr,npp_eppley_tC_yr,npp_cbpm_tC_yr,npp_cafe_tC_yr,ens_median_tC_yr,ens_min_tC_yr,ens_max_tC_yr,status,reason,provenance,n_models,available_models,ensemble_basis,method,window_years,config_key,model_status,water_area_km2
EEZ_008,1987,,,,,,,,,unsupported,reference source has no complete twelve-month year,,0,,,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",,,,
EEZ_008,1988,,,,,,,,,unsupported,reference source has no complete twelve-month year,,0,,,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",,,,
EEZ_008,1989,,,,,,,,,unsupported,reference source has no complete twelve-month year,,0,,,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",,,,
EEZ_008,1990,,,,,,,,,unsupported,reference source has no complete twelve-month year,,0,,,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",,,,
EEZ_008,1991,,,,,,,,,unsupported,reference source has no complete twelve-month year,,0,,,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",,,,
EEZ_008,1992,,,,,,,,,unsupported,reference source has no complete twelve-month year,,0,,,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",,,,
EEZ_008,1993,,,,,,,,,unsupported,reference source has no complete twelve-month year,,0,,,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",,,,
EEZ_008,1994,,,,,,,,,unsupported,reference source has no complete twelve-month year,,0,,,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",,,,
EEZ_008,1995,,,,,,,,,unsupported,reference source has no complete twelve-month year,,0,,,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",,,,
EEZ_008,1996,,,,,,,,,unsupported,reference source has no complete twelve-month year,,0,,,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",,,,
EEZ_008,1997,,,,,,,,,unsupported,reference source has no complete twelve-month year,,0,,,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",,,,
EEZ_008,1998,2206670.1869598087,,,,,2206670.1869598087,2206670.1869598087,2206670.1869598087,partial,vgpm: unsupported_year; eppley: unsupported_year; cbpm: unsupported_year; cafe: unsupported_year,NPPExtraction/output/regional_expansion/years/1998/848d73be4edbdf39/provenance.json,1,antoinemorel,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",1998;1999;2000,848d73be4edbdf39,"{""antoinemorel"": ""available"", ""cafe"": ""unsupported_year"", ""cbpm"": ""unsupported_year"", ""eppley"": ""unsupported_year"", ""vgpm"": ""unsupported_year""}",11994.187650731603
