system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,common_vgpm_tC_yr,own_vgpm_tC_yr,scaled_vgpm_tC_yr,common_eppley_tC_yr,own_eppley_tC_yr,scaled_eppley_tC_yr,common_cbpm_tC_yr,own_cbpm_tC_yr,scaled_cbpm_tC_yr,common_cafe_tC_yr,own_cafe_tC_yr,scaled_cafe_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d,rate_vgpm_mgC_m2_d,rate_eppley_mgC_m2_d,rate_cbpm_mgC_m2_d,rate_cafe_mgC_m2_d
EEZ,eez,16,American Samoa,405548.98767301475,403936.39439910196,99.60236782166179,common mask,5,38978826.95839364,38804108.317130804,38984361.03043361,38978826.95839364,18243862.428597458,18330195.472576957,18326006.897138268,32206506.781898424,32362194.867513213,32351519.187769674,26541566.4251572,26688464.600254018,26661071.97814896,58774988.570677586,58791114.0641006,59039627.71814574,32351519.187769674,18326006.897138268,59039627.71814574,35071410.54791926,125.84763202217425,43.90215760887102,CAFE,VGPM,263.32529480120047,123.80313994232732,218.55386608938676,180.1114909347037,398.8480051087343
EEZ,eez,28,Antigua & Barbuda,111350.91030578806,109778.07124178276,98.58749330410858,common mask,5,14256296.00410802,13902905.704417855,14268785.563877348,14256296.00410802,7671402.939665768,7798429.294030413,7866398.10409611,12055345.987073917,12276331.479588676,12361774.18430228,11646239.290255409,11910819.534749035,11942268.629772466,13743665.41894891,13770535.571253916,14093008.0775631,12361774.18430228,7866398.10409611,14256296.00410802,12103948.999968396,51.690783254447275,21.320482694876087,Antoine-Morel,VGPM,350.7680818187621,193.54826618368747,304.15444637617867,293.8327500090201,346.75047494795774
EEZ,eez,37,Macquarie Isl. (Australia),473839.1821519147,473353.95611128554,99.89759689386058,common mask,5,26851308.89123274,25885951.066541635,26121610.22357788,26851308.89123274,28394275.170892693,28430064.009667743,29453175.253110755,17353315.07394215,17375234.06470723,18000467.594933078,37713068.34970206,37756697.79083704,39119491.68454148,42912362.0654333,42912362.0654333,44512681.26519366,29453175.253110755,18000467.594933078,44512681.26519366,31587424.937802345,90.01478938153008,33.028797758526444,CAFE,Eppley-VGPM,155.2535809826898,170.2975057148603,104.07824306802071,226.1878999958423,257.3711841592514
EEZ,eez,38,Lord Howe Isl. (Australia),541677.4668252923,541100.955655457,99.89356929074155,common mask,5,71954683.87441212,71869442.13375345,71954468.07471572,71954683.87441212,87409534.06398308,87517803.64736529,87513207.344484,69147088.98756051,69233476.12354635,69229101.84381463,85644156.7998191,85742177.10825129,85745736.2303269,96299616.90479866,96299616.90479866,96413834.39036717,85745736.2303269,69229101.84381463,96413834.39036717,82171312.73668095,31.70388842837614,13.822682829717635,CAFE,Eppley-VGPM,363.9363500927228,442.6291041935229,350.15075167601276,433.68949176602115,487.6471842711037
EEZ,eez,44,Bahamas,619028.9914125121,516575.1252707942,83.4492620599341,common mask,5,100128784.75681439,69127024.08822313,100490011.43298063,100128784.75681439,49363782.9859222,82863367.70479138,71502218.80044122,74583982.03007855,135494556.67236626,108033053.37525934,68526870.15184982,93339770.62317844,99259476.6228582,56495587.06681338,56719740.392974935,81832460.62933807,99259476.6228582,71502218.80044122,108033053.37525934,92151198.83694226,36.80337214915914,16.270898614206327,Eppley-VGPM,VGPM,443.1544265219978,316.4576983982966,478.13748993568214,439.30700394007084,362.1777418866581
EEZ,eez,52,Barbados,184824.25078884442,184240.18131191007,99.68398655780207,common mask,5,48179334.75463285,48035522.46598014,48188022.0886359,48179334.75463286,28744478.574438673,28822136.982970096,28830535.91362649,52024186.53937043,52165772.590045474,52179940.38459656,54402181.41716067,54524319.25388935,54565054.678773314,33253973.715718288,33253973.715718288,33353531.913929652,48179334.75463286,28830535.91362649,54565054.678773314,43421679.52911177,53.41401847121235,26.703503936554164,CbPM2,VGPM,714.1821316552046,427.3669136449786,773.4847573819857,808.8402893653877,494.41314708542393
EEZ,eez,60,Bermuda (UK),450594.11491945974,450182.70617710217,99.90869637912802,common mask,5,43717271.85890559,43650903.643331334,43717285.17296307,43717271.85890559,44193152.564337954,44298340.516775064,44260345.232335426,40034116.09643882,40151649.869564936,40094985.23374519,48952538.65094989,49023092.87609734,49026967.64020152,44772747.06453916,44772747.06453916,44840820.96636055,44260345.232335426,40094985.23374519,49026967.64020152,44388078.18630965,20.18055295224146,7.179267216837769,CbPM2,Eppley-VGPM,265.812054780285,269.1140780573491,243.78763720124317,298.0963462255429,272.64351713372366
EEZ,eez,74,Bouvet Isl. (Norway),439183.90689272474,439210.00148621254,100.00594160967154,common mask,5,28852652.57470906,26155488.07680082,26304122.740169156,28852652.574709065,18298427.545895085,18349632.56768538,20185368.78742022,17542775.87961842,17590965.324394394,19351794.01601617,16220183.758840045,16292761.007256486,17892815.661385,44487167.876246125,44689547.97805464,49074702.60150029,20185368.78742022,17892815.661385,49074702.60150029,27071466.728206147,154.47766780237495,48.112390320104616,CAFE,CbPM2,179.9892072040094,125.9207802735259,120.72075709153981,111.61932848985698,306.13881313495284
EEZ,eez,77,Trindade & Martim Vaz Isl. (Brazil),469862.5925954977,469862.52953034185,99.99998657795771,common mask,5,51337438.445236556,51337393.51059703,51337393.51059703,51337438.445236556,32965584.86012202,32965584.86012202,32965613.71426851,42219786.20730264,42219786.20730264,42219823.16147472,47322810.33046792,47322810.33046792,47322851.7512195,67377769.1825579,67377769.1825579,67377828.15703173,47322851.7512195,32965613.71426851,67377828.15703173,48244711.0458462,72.71796430120344,26.346174528443104,CAFE,VGPM,299.3439326833252,192.2194942210663,246.17994752176904,275.9352429340858,392.8739856723138
EEZ,eez,90,Solomon Isl.,1601943.2144568851,1555678.7328071578,97.11197742640256,common mask,5,215972750.10187733,206201693.4928975,216482934.9541951,215972750.1018773,114159755.9495695,118429990.10641122,119569320.82246412,216935826.5079171,225807929.8670433,227215529.86737424,186733060.59502462,193169985.86924013,195581578.15535635,280213287.6638733,281293043.99734724,293491451.6302927,215972750.1018773,119569320.82246412,293491451.6302927,210366126.11547294,80.52966437931968,29.769751144012506,CAFE,VGPM,369.3677524413915,204.4936283503543,388.5957350976121,334.4937169532128,501.9442397168431
