commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,87.425796213,3.1100000000000003,128.82495516931348,11262.62427778126
Cod-likes,1020.4122986929999,4.255259330169545,1799.9453952973154,1836686.418337214
Crustaceans,274.463429871,3.263074407746987,183.26283800053247,50298.94708551958
Flatfishes,164.13643932899998,3.6246565330567333,421.3631315889615,69161.04408352902
Herring-likes,273.154652199,3.1035280567689836,126.91941356698706,34668.628270191395
Molluscs,0.08000155,2.1,12.589254117941675,1.0071598427792168
Other fishes & inverts,3731.9795286048993,3.7048754573617266,506.84533938268754,1891536.4307449926
Perch-likes,8261.5028916578,3.373806723106001,236.48670111355702,1953735.565088265
"Salmon, smelts, etc",3.1468443,3.35,223.872113856834,704.4906854193291
Scorpionfishes,369.45178555920006,3.940061033797329,871.0859998713087,321824.2780280761
Sharks & rays,296.6206308735001,4.1071130404460146,1279.7143515766597,379589.6783025409
Tuna & billfishes,1254.7170030507998,4.426833073878229,2671.979205065735,3352577.740394138
